NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	44	40		
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	11		Rejected!	
KEGG_LYSINE_DEGRADATION	44	40		
KEGG_ARGININE_AND_PROLINE_METABOLISM	54	42		
KEGG_HISTIDINE_METABOLISM	29	22		
KEGG_TYROSINE_METABOLISM	42	24		
KEGG_PHENYLALANINE_METABOLISM	18		Rejected!	
KEGG_TRYPTOPHAN_METABOLISM	40	26		
KEGG_BETA_ALANINE_METABOLISM	22	18		
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	10		Rejected!	
KEGG_SELENOAMINO_ACID_METABOLISM	26	22		
KEGG_GLUTATHIONE_METABOLISM	50	40		
KEGG_STARCH_AND_SUCROSE_METABOLISM	52	26		
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	44	44		
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	22	21		
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	26	20		
KEGG_INOSITOL_PHOSPHATE_METABOLISM	54	50		
KEGG_PYRUVATE_METABOLISM	40	34		
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	16		Rejected!	
KEGG_PROPANOATE_METABOLISM	33	29		
KEGG_BUTANOATE_METABOLISM	34	23		
KEGG_ONE_CARBON_POOL_BY_FOLATE	17		Rejected!	
KEGG_FOLATE_BIOSYNTHESIS	11		Rejected!	
KEGG_RETINOL_METABOLISM	64	22		
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	41	25		
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	15		Rejected!	
KEGG_LIMONENE_AND_PINENE_DEGRADATION	10		Rejected!	
KEGG_NITROGEN_METABOLISM	23	16		
KEGG_SULFUR_METABOLISM	13		Rejected!	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	70	27		
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	72	30		
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	51	27		
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	22	17		
KEGG_ABC_TRANSPORTERS	44	31		
KEGG_RIBOSOME	88	82		
KEGG_RNA_DEGRADATION	59	55		
KEGG_RNA_POLYMERASE	29	27		
KEGG_DNA_REPLICATION	36	35		
KEGG_SPLICEOSOME	127	122		
KEGG_PROTEASOME	46	42		
KEGG_PROTEIN_EXPORT	24	23		
KEGG_PPAR_SIGNALING_PATHWAY	69	48		
KEGG_BASE_EXCISION_REPAIR	35	33		
KEGG_NUCLEOTIDE_EXCISION_REPAIR	44	43		
KEGG_MISMATCH_REPAIR	23	22		
KEGG_HOMOLOGOUS_RECOMBINATION	28	27		
KEGG_MAPK_SIGNALING_PATHWAY	267	211		
KEGG_ERBB_SIGNALING_PATHWAY	87	77		
KEGG_CALCIUM_SIGNALING_PATHWAY	178	115		
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	265	177		
KEGG_CHEMOKINE_SIGNALING_PATHWAY	189	155		
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	76	68		
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	95		
KEGG_CELL_CYCLE	125	120		
KEGG_OOCYTE_MEIOSIS	113	95		
KEGG_P53_SIGNALING_PATHWAY	68	60		
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	135	129		
KEGG_REGULATION_OF_AUTOPHAGY	35	19		
KEGG_ENDOCYTOSIS	181	159		
KEGG_PEROXISOME	78	69		
KEGG_MTOR_SIGNALING_PATHWAY	52	49		
KEGG_APOPTOSIS	87	78		
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115	79		
KEGG_WNT_SIGNALING_PATHWAY	151	117		
KEGG_DORSO_VENTRAL_AXIS_FORMATION	24	19		
KEGG_NOTCH_SIGNALING_PATHWAY	47	45		
KEGG_HEDGEHOG_SIGNALING_PATHWAY	56	29		
KEGG_TGF_BETA_SIGNALING_PATHWAY	86	64		
KEGG_AXON_GUIDANCE	129	100		
KEGG_VEGF_SIGNALING_PATHWAY	76	62		
KEGG_FOCAL_ADHESION	199	166		
KEGG_ECM_RECEPTOR_INTERACTION	84	63		
KEGG_CELL_ADHESION_MOLECULES_CAMS	133	91		
KEGG_ADHERENS_JUNCTION	73	66		
KEGG_TIGHT_JUNCTION	132	101		
KEGG_GAP_JUNCTION	90	71		
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	45		
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	88	45		
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	102	84		
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	62	55		
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	71	53		
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	55	39		
KEGG_JAK_STAT_SIGNALING_PATHWAY	155	110		
KEGG_HEMATOPOIETIC_CELL_LINEAGE	87	67		
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	137	91		
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	108	98		
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	75	73		
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	79	63		
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	96	89		
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	116	97		
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	48	37		
KEGG_LONG_TERM_POTENTIATION	70	52		
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	126	109		
KEGG_LONG_TERM_DEPRESSION	70	49		
KEGG_OLFACTORY_TRANSDUCTION	389	34		
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	213	171		
KEGG_INSULIN_SIGNALING_PATHWAY	137	116		
KEGG_GNRH_SIGNALING_PATHWAY	101	74		
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	85	72		
KEGG_MELANOGENESIS	101	75		
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	67	55		
KEGG_TYPE_II_DIABETES_MELLITUS	47	34		
KEGG_TYPE_I_DIABETES_MELLITUS	43	25		
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25		Rejected!	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	42	36		
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	44	39		
KEGG_ALZHEIMERS_DISEASE	166	145		
KEGG_PARKINSONS_DISEASE	130	115		
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	53	41		
KEGG_HUNTINGTONS_DISEASE	182	161		
KEGG_PRION_DISEASES	35	31		
KEGG_VIBRIO_CHOLERAE_INFECTION	54	46		
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	68	59		
KEGG_LEISHMANIA_INFECTION	72	61		
KEGG_PATHWAYS_IN_CANCER	325	267		
KEGG_COLORECTAL_CANCER	62	60		
KEGG_RENAL_CELL_CARCINOMA	70	66		
KEGG_PANCREATIC_CANCER	70	68		
KEGG_ENDOMETRIAL_CANCER	52	49		
KEGG_GLIOMA	65	60		
KEGG_PROSTATE_CANCER	89	83		
KEGG_THYROID_CANCER	29	26		
KEGG_BASAL_CELL_CARCINOMA	55	33		
KEGG_MELANOMA	71	56		
KEGG_BLADDER_CANCER	42	38		
KEGG_CHRONIC_MYELOID_LEUKEMIA	73	71		
KEGG_ACUTE_MYELOID_LEUKEMIA	57	56		
KEGG_SMALL_CELL_LUNG_CANCER	84	77		
KEGG_NON_SMALL_CELL_LUNG_CANCER	54	53		
KEGG_ASTHMA	30	16		
KEGG_AUTOIMMUNE_THYROID_DISEASE	52	22		
KEGG_ALLOGRAFT_REJECTION	37	23		
KEGG_GRAFT_VERSUS_HOST_DISEASE	41	23		
KEGG_VIRAL_MYOCARDITIS	70	44		
