"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009611","GO:0009611","response to wounding","21/224","492/23328",1.35540551532226e-08,2.89633216055425e-06,2.11603768938139e-06,"Ceacam1/Dhfr/Flna/Cnn2/Grn/Actg1/Cd44/Mmp12/Axl/Cdkn1a/Tnfaip3/Jun/Cd9/F11r/Zfp36/Igf1/Slc12a2/Pecam1/Zfp36l1/Clec10a/Cfh",21
"GO:0001819","GO:0001819","positive regulation of cytokine production","20/224","449/23328",1.50538481905346e-08,3.02759452726106e-06,2.2119369508445e-06,"Fgr/Cd244a/Lpl/Cd2/Mmp12/Rab7b/Cd81/Pde4b/Cd14/Aif1/Scimp/Rel/Cd74/Cd300c2/Lilra5/Pou2f2/Cd83/Egr1/Ltb/Cd209d",20
"GO:0050729","GO:0050729","positive regulation of inflammatory response","12/224","152/23328",2.85597416819632e-08,5.42476426725735e-06,3.963290468497e-06,"Ctsc/Grn/Lpl/Cd81/Ctss/Tgm2/Nfkbiz/Nfkbia/Lilra5/Ace/Fabp4/Fgfr1",12
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","19/224","425/23328",3.30814505719726e-08,5.64578373053334e-06,4.12476556474057e-06,"Ceacam1/Samsn1/Dok2/Ezr/Gadd45b/Cdkn1a/Tnfaip3/Dusp5/Pmepa1/Jun/Atf3/Dusp1/Gfra2/Dab2/Igf1/Socs3/Fabp4/Dusp16/Pecam1",19
"GO:0042326","GO:0042326","negative regulation of phosphorylation","20/224","471/23328",3.32172548673342e-08,5.64578373053334e-06,4.12476556474057e-06,"Ceacam1/Samsn1/Dok2/Ezr/Gadd45b/Cdkn1a/Tnfaip3/Dusp5/Pmepa1/Jun/Atf3/Dusp1/Gfra2/Dab2/Igf1/Socs3/Fabp4/Dusp16/Pecam1/Cbfa2t3",20
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/224","21/23328",3.52643195792651e-08,5.64578373053334e-06,4.12476556474057e-06,"Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",6
"GO:0001818","GO:0001818","negative regulation of cytokine production","15/224","260/23328",3.63285294155407e-08,5.64578373053334e-06,4.12476556474057e-06,"Il1r2/Ceacam1/Pglyrp1/Srgn/Ezr/Axl/Tnfaip3/Cx3cr1/Zfp36/Rel/Lilra5/Cd83/Igf1/Klf2/Fgfr1",15
"GO:0071248","GO:0071248","cellular response to metal ion","12/224","156/23328",3.8159832519455e-08,5.67254206017464e-06,4.144314991701e-06,"Gsn/Jun/Fos/Fosb/Junb/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",12
"GO:0033260","GO:0033260","nuclear DNA replication","7/224","36/23328",4.5145022579201e-08,6.43128467492868e-06,4.69864642896684e-06,"Mcm5/Rad51/Mcm7/Mcm3/Mcm6/Lig1/Fgfr1",7
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/224","22/23328",4.81007211811546e-08,6.5782546287347e-06,4.80602153106863e-06,"Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",6
"GO:0050673","GO:0050673","epithelial cell proliferation","19/224","438/23328",5.31947375152813e-08,6.99510798325948e-06,5.11057134104301e-06,"Ceacam1/Itga4/Uhrf1/Hmgn1/Glul/Grn/Aldh1a2/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Tgfbr1/Nr4a1/Zfp36/Dab2/Igf1/Zfp36l1/Fgfr1",19
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","19/224","440/23328",5.71372684833201e-08,7.23527114609153e-06,5.28603267488961e-06,"Ceacam1/Unc119/Ccnd1/Tiam1/Gadd45b/Cd81/Cdkn1a/Ccnd2/Tgfbr1/Pim1/Cd74/Lilra5/Dab2/Igf1/Egr1/Zeb2/Trf/Ace/Fgfr1",19
"GO:0048771","GO:0048771","tissue remodeling","13/224","196/23328",5.97411669060668e-08,7.29482320185151e-06,5.32954094240964e-06,"Ceacam1/Itga4/Flna/Ctsk/Dcstamp/Tmem119/Axl/Klf6/Ctss/Tgm2/Igf1/Trf/Clec10a",13
"GO:0050870","GO:0050870","positive regulation of T cell activation","13/224","200/23328",7.57367655842963e-08,8.80648011296572e-06,6.43394569297507e-06,"Ceacam1/Cd244a/Cd81/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",13
"GO:0050867","GO:0050867","positive regulation of cell activation","20/224","496/23328",7.72724198271342e-08,8.80648011296572e-06,6.43394569297507e-06,"Fgr/Ceacam1/Ctsc/Cd244a/Cd81/Axl/Cdkn1a/Nfkbiz/H2-DMa/Aif1/F11r/Cd74/Lilra5/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal/Fgfr1",20
"GO:0030098","GO:0030098","lymphocyte differentiation","18/224","409/23328",9.75009626618811e-08,1.07534126239023e-05,7.85635940226295e-06,"Pglyrp1/Hells/Cd44/Psap/Axl/Tnfaip3/Bcl2a1d/Nfkbiz/H2-DMa/Cd74/Pou2f2/Cd83/H2-Ab1/Egr1/H2-Aa/Runx2/Spn/Zfp36l1",18
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","16/224","325/23328",1.13611714928293e-07,1.20938246663358e-05,8.83565398722771e-06,"Gcnt2/Ccl9/Cd44/Ezr/Tiam1/Ccl6/Jun/Atf3/Ccl22/Scimp/Dusp1/Cd74/Dab2/Igf1/Trf/Zfp36l1",16
"GO:0044786","GO:0044786","cell cycle DNA replication","7/224","41/23328",1.16728930678293e-07,1.20938246663358e-05,8.83565398722771e-06,"Mcm5/Rad51/Mcm7/Mcm3/Mcm6/Lig1/Fgfr1",7
"GO:0050866","GO:0050866","negative regulation of cell activation","13/224","210/23328",1.33840400628123e-07,1.31694529026981e-05,9.62149958840001e-06,"Fgr/Ceacam1/Pglyrp1/Samsn1/Grn/Cd44/Axl/Tnfaip3/Cd9/Cd74/H2-Ab1/H2-Aa/Spn",13
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","18/224","418/23328",1.34814522256342e-07,1.31694529026981e-05,9.62149958840001e-06,"Ctsc/Flna/Grn/Lpl/Mmp12/Tiam1/Cd81/Ctss/Tgm2/Nfkbiz/Aif1/Scimp/Nfkbia/Cd74/Lilra5/Ace/Fabp4/Fgfr1",18
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","6/224","27/23328",1.83323230373039e-07,1.74106145734839e-05,1.27200592302696e-05,"Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",6
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","17/224","384/23328",2.05981655579023e-07,1.90338183898562e-05,1.39059592799153e-05,"Il1r2/Ceacam1/Pglyrp1/Grn/Metrnl/Cd44/Mmp12/Tnfaip3/Cx3cr1/Cd9/Aif1/Dusp1/Zfp36/Igf1/Socs3/Slc12a2/Spn",17
"GO:1902969","GO:1902969","mitotic DNA replication","5/224","15/23328",2.16764066867127e-07,1.95030617004923e-05,1.42487847832602e-05,"Rad51/Mcm3/Mcm6/Lig1/Fgfr1",5
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","12/224","189/23328",3.12437070029723e-07,2.68367693118895e-05,1.96067343720429e-05,"Fgr/Ceacam1/Pglyrp1/Samsn1/Grn/Cd44/Axl/Tnfaip3/Cd74/H2-Ab1/H2-Aa/Spn",12
"GO:0071241","GO:0071241","cellular response to inorganic substance","13/224","227/23328",3.28431760616996e-07,2.68367693118895e-05,1.96067343720429e-05,"Rad51/Gsn/Jun/Fos/Fosb/Junb/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",13
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","15/224","309/23328",3.4207534726443e-07,2.68367693118895e-05,1.96067343720429e-05,"Ceacam1/Pglyrp1/Dcstamp/Cd44/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Tmem176a/Tmem176b/Zfp36l1",15
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","15/224","309/23328",3.4207534726443e-07,2.68367693118895e-05,1.96067343720429e-05,"Ceacam1/Itga4/Cd244a/Cd44/Cd81/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",15
"GO:0050728","GO:0050728","negative regulation of inflammatory response","11/224","156/23328",3.44077207115825e-07,2.68367693118895e-05,1.96067343720429e-05,"Il1r2/Pglyrp1/Grn/Metrnl/Cd44/Tnfaip3/Cx3cr1/Zfp36/Igf1/Socs3/Spn",11
"GO:0031348","GO:0031348","negative regulation of defense response","13/224","228/23328",3.45369362305686e-07,2.68367693118895e-05,1.96067343720429e-05,"Il1r2/Ceacam1/Pglyrp1/Grn/Metrnl/Cd44/Mmp12/Tnfaip3/Cx3cr1/Zfp36/Igf1/Socs3/Spn",13
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","11/224","158/23328",3.91079924486372e-07,2.97133835959757e-05,2.1708366334647e-05,"Fgr/Ceacam1/Pglyrp1/Samsn1/Cd44/Axl/Tnfaip3/Cd74/H2-Ab1/H2-Aa/Spn",11
"GO:0010038","GO:0010038","response to metal ion","14/224","274/23328",4.60377832101797e-07,3.42180827816531e-05,2.49994644296925e-05,"Crip1/Gsn/Jun/Fos/Fosb/Junb/Cp/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",14
"GO:0031349","GO:0031349","positive regulation of defense response","14/224","278/23328",5.47932695903262e-07,3.95063283974197e-05,2.88630154360545e-05,"Ctsc/Grn/Lpl/Mmp12/Cd81/Ctss/Tgm2/Nfkbiz/Nfkbia/Cd74/Lilra5/Ace/Fabp4/Fgfr1",14
"GO:0050863","GO:0050863","regulation of T cell activation","15/224","321/23328",5.54636959074626e-07,3.95063283974197e-05,2.88630154360545e-05,"Ceacam1/Cd244a/Cd44/Gsn/Cd81/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",15
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","17/224","413/23328",5.70189036919899e-07,3.97852309638599e-05,2.9066779476067e-05,"Ctsc/Hells/Serinc3/Lmna/Cd44/Gsn/Traf1/Mcl1/Tnfaip3/Cx3cr1/Atf3/Tgfbr1/Cd74/Skil/Dab2/Igf1/Fgfr1",17
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","16/224","368/23328",6.03103701007319e-07,4.04511001235648e-05,2.955325829135e-05,"Zfyve9/Gcnt2/Sub1/Zyx/Pmepa1/Jun/Tgfbr1/Fos/Itgb5/Skil/Hpgd/Dab2/Egr1/Runx2/Trf/Ddx5",16
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","11/224","165/23328",6.03394590904301e-07,4.04511001235648e-05,2.955325829135e-05,"Lmna/Traf1/Mcl1/Tnfaip3/Cx3cr1/Atf3/Tgfbr1/Skil/Dab2/Igf1/Fgfr1",11
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","11/224","169/23328",7.65701980269725e-07,5.03449052027344e-05,3.67815951251024e-05,"Zfyve9/Gcnt2/Zyx/Pmepa1/Jun/Tgfbr1/Fos/Itgb5/Skil/Hpgd/Dab2",11
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","6/224","34/23328",7.87455810669963e-07,5.07983286166151e-05,3.71128627352497e-05,"Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",6
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","12/224","208/23328",8.69088325404758e-07,5.50261663807198e-05,4.02016880348049e-05,"Zfyve9/Gcnt2/Zyx/Pmepa1/Jun/Tgfbr1/Fos/Itgb5/Skil/Hpgd/Dab2/Zfp36l1",12
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","14/224","291/23328",9.45249402649932e-07,5.87601401392749e-05,4.29297001433166e-05,"Ceacam1/Ccnd1/Tiam1/Gadd45b/Cd81/Ccnd2/Tgfbr1/Pim1/Cd74/Dab2/Igf1/Zeb2/Trf/Fgfr1",14
"GO:0038034","GO:0038034","signal transduction in absence of ligand","8/224","80/23328",1.0207409724655e-06,6.12265506115709e-05,4.47316404000116e-05,"Itm2b/Mcl1/Cx3cr1/Bcl2a1d/Bcl2a1a/Bcl2a1b/Igf1/Fgfr1",8
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","8/224","80/23328",1.0207409724655e-06,6.12265506115709e-05,4.47316404000116e-05,"Itm2b/Mcl1/Cx3cr1/Bcl2a1d/Bcl2a1a/Bcl2a1b/Igf1/Fgfr1",8
"GO:0071559","GO:0071559","response to transforming growth factor beta","12/224","212/23328",1.06277496983071e-06,6.26487521008829e-05,4.57706897170287e-05,"Zfyve9/Gcnt2/Zyx/Pmepa1/Jun/Tgfbr1/Fos/Itgb5/Skil/Hpgd/Dab2/Zfp36l1",12
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","9/224","111/23328",1.27842182305512e-06,7.40834612377197e-05,5.41247990385336e-05,"Crip1/Cd44/Cdkn1a/Mcl1/Bcl2a1d/Bcl2a1a/Bcl2a1b/Cd74/Skil",9
"GO:0043405","GO:0043405","regulation of MAP kinase activity","14/224","301/23328",1.40931345941323e-06,8.03073786288972e-05,5.86719445471508e-05,"Ceacam1/Tiam1/Gadd45b/Cd81/Dusp5/Tgfbr1/Dusp1/Cd74/Dab2/Igf1/Zeb2/Trf/Dusp16/Fgfr1",14
"GO:0060326","GO:0060326","cell chemotaxis","14/224","303/23328",1.52350179117512e-06,8.53910266234054e-05,6.23860181269811e-05,"Ccl9/Tiam1/Ccrl2/Ccl6/Cx3cr1/Pde4b/Nr4a1/Aif1/Ccl22/Dusp1/Cxcl16/Cd74/Slc12a2/Fgfr1",14
"GO:0042060","GO:0042060","wound healing","15/224","349/23328",1.5772115210132e-06,8.68112940038299e-05,6.34236543991282e-05,"Ceacam1/Flna/Cnn2/Actg1/Cd44/Mmp12/Axl/Cdkn1a/Cd9/F11r/Igf1/Slc12a2/Pecam1/Clec10a/Cfh",15
"GO:0071346","GO:0071346","cellular response to interferon-gamma","9/224","114/23328",1.59962314192491e-06,8.68112940038299e-05,6.34236543991282e-05,"Ccl9/Zyx/Actg1/Gsn/Rab7b/Ccl6/Ccl22/Mrc1/H2-Ab1",9
"GO:0072678","GO:0072678","T cell migration","7/224","60/23328",1.7178637185268e-06,9.05308315809297e-05,6.61411195460495e-05,"Itga4/Aif1/F11r/Cxcl16/Slc12a2/Spn/Itgal",7
"GO:0001776","GO:0001776","leukocyte homeostasis","9/224","115/23328",1.72111847112034e-06,9.05308315809297e-05,6.61411195460495e-05,"Ceacam1/Cd44/Axl/Tnfaip3/Pde4b/Bcl2a1a/Cd74/Skil/Cfh",9
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","14/224","308/23328",1.84598950334993e-06,9.56278501811122e-05,6.98649615861145e-05,"Gcnt2/Ccl9/Cd44/Ezr/Tiam1/Ccl6/Jun/Atf3/Ccl22/Scimp/Dusp1/Cd74/Dab2/Igf1",14
"GO:0031099","GO:0031099","regeneration","10/224","150/23328",1.97657570777801e-06,0.000100864363356612,7.36907172750544e-05,"Dhfr/Flna/Grn/Ccnd1/Cd81/Cdkn1a/Jun/Cd9/Igf1/Ace",10
"GO:0034612","GO:0034612","response to tumor necrosis factor","11/224","188/23328",2.18188841222437e-06,0.000109704065902869,8.01489350187063e-05,"Ccl9/Dcstamp/Traf1/Ccl6/Cd14/Ccl22/Zfp36/Cxcl16/Nfkbia/Fabp4/Zfp36l1",11
"GO:0071276","GO:0071276","cellular response to cadmium ion","5/224","23/23328",2.28129504906227e-06,0.00011303982279339,8.25860129889364e-05,"Gsn/Jun/Fos/Mt2/Mt1",5
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","12/224","231/23328",2.60606244439785e-06,0.000127287535677089,9.2995280910618e-05,"Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",12
"GO:0030099","GO:0030099","myeloid cell differentiation","16/224","414/23328",2.79397454997775e-06,0.000134543647695408,9.82965397642285e-05,"Ceacam1/Dcstamp/Rab7b/Cd81/Jun/Fos/Zfp36/Gpr171/Nfkbia/Junb/Cd74/Dab2/Klf2/Trf/Zfp36l1/Cbfa2t3",16
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","12/224","234/23328",2.97809761674467e-06,0.000139734340657949,0.000102088819562911,"Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",12
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","10/224","157/23328",2.98350595730632e-06,0.000139734340657949,0.000102088819562911,"Ceacam1/Pglyrp1/Cd44/Zfp36/Gpr171/Nfkbia/Cd74/Tmem176a/Tmem176b/Zfp36l1",10
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","8/224","95/23328",3.78365315932155e-06,0.000174815002050275,0.00012771847719872,"Fgr/Itga4/Flna/Zyx/Itgax/Itgb5/Dab2/Itgal",8
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication","4/224","12/23328",3.85668914283106e-06,0.000175813602391192,0.000128448046820184,"Mcm5/Mcm7/Mcm3/Mcm6",4
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","17/224","479/23328",4.25131369728378e-06,0.000191253178039648,0.000139728080383025,"Fgr/Ceacam1/Ctsc/Cd244a/Cd81/Axl/Cdkn1a/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",17
"GO:0032652","GO:0032652","regulation of interleukin-1 production","8/224","98/23328",4.77928150719913e-06,0.000212212512637842,0.000155040806788565,"Il1r2/Ceacam1/Lpl/Tnfaip3/Cx3cr1/Lilra5/Igf1/Egr1",8
"GO:0150076","GO:0150076","neuroinflammatory response","7/224","70/23328",4.91590567729407e-06,0.000215480532188057,0.000157428396386219,"Ctsc/Grn/Cd200r4/Cx3cr1/Jun/Aif1/Igf1",7
"GO:0007162","GO:0007162","negative regulation of cell adhesion","13/224","290/23328",5.04069327679152e-06,0.000218153548270256,0.00015938128109029,"Ceacam1/Gcnt2/Plxnd1/Cd44/Mmp12/Epcam/Tnfaip3/Cd9/Dusp1/Cd74/H2-Ab1/H2-Aa/Spn",13
"GO:0051017","GO:0051017","actin filament bundle assembly","10/224","169/23328",5.7595773836162e-06,0.000243897047268888,0.000178189280697363,"Flna/Zyx/Actg1/Ezr/Tgfbr1/Aif1/Itgb5/F11r/Marcks/Eps8",10
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","11/224","208/23328",5.77819854600173e-06,0.000243897047268888,0.000178189280697363,"Itga4/Glul/Grn/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Nr4a1/Igf1/Fgfr1",11
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","12/224","251/23328",6.10995876490684e-06,0.000254755475819713,0.000186122363916867,"Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",12
"GO:0061572","GO:0061572","actin filament bundle organization","10/224","172/23328",6.73063137709406e-06,0.000277253357569694,0.000202559140873104,"Flna/Zyx/Actg1/Ezr/Tgfbr1/Aif1/Itgb5/F11r/Marcks/Eps8",10
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","9/224","138/23328",7.75292064334306e-06,0.000311694128286513,0.000227721299371591,"Ceacam1/Cd244a/Cd81/Cdkn1a/Aif1/Cd74/Igf1/Spn/Itgal",9
"GO:0051403","GO:0051403","stress-activated MAPK cascade","12/224","257/23328",7.76314915890606e-06,0.000311694128286513,0.000227721299371591,"Ceacam1/Ezr/Tiam1/Gadd45b/Traf1/Scimp/Dusp1/Zfp36/Dab2/Zeb2/Trf/Zfp36l1",12
"GO:0042129","GO:0042129","regulation of T cell proliferation","10/224","175/23328",7.84021498468562e-06,0.000311694128286513,0.000227721299371591,"Ceacam1/Cd244a/Cd44/Cd81/Aif1/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",10
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","9/224","140/23328",8.71378029887347e-06,0.000342441549906303,0.000250185125822465,"Ceacam1/Cd244a/Cd81/Cdkn1a/Aif1/Cd74/Igf1/Spn/Itgal",9
"GO:0097529","GO:0097529","myeloid leukocyte migration","11/224","219/23328",9.4189136969531e-06,0.000365946203748667,0.000267357442618059,"Ccl9/Cd81/Ccl6/Cx3cr1/Pde4b/Cd9/Aif1/Ccl22/Dusp1/Cd74/Pecam1",11
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","10/224","180/23328",1.00419284795652e-05,0.000385768016535207,0.000281839104458997,"Dcstamp/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Zfp36l1",10
"GO:0001974","GO:0001974","blood vessel remodeling","6/224","52/23328",1.03207117818149e-05,0.000390621721593316,0.00028538518352271,"Ceacam1/Itga4/Flna/Axl/Tgm2/Igf1",6
"GO:0051764","GO:0051764","actin crosslink formation","4/224","15/23328",1.03967758598981e-05,0.000390621721593316,0.00028538518352271,"Flna/Aif1/Marcks/Eps8",4
"GO:0032612","GO:0032612","interleukin-1 production","8/224","110/23328",1.12755651918826e-05,0.000419034319467899,0.000306143205953518,"Il1r2/Ceacam1/Lpl/Tnfaip3/Cx3cr1/Lilra5/Igf1/Egr1",8
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","11/224","224/23328",1.16468074490834e-05,0.000428176716864691,0.000312822570194397,"Dcstamp/Rab7b/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Zfp36l1",11
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","11/224","226/23328",1.26586124948514e-05,0.000457733893205585,0.000334416812726668,"Ceacam1/Tiam1/Gadd45b/Cd81/Tgfbr1/Cd74/Dab2/Igf1/Zeb2/Trf/Fgfr1",11
