"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu05323","mmu05323","Rheumatoid arthritis","3/50","87/8942",0.0125456632491401,0.0854673308847666,0.0685059243209622,"Ctsl/Cxcl2/Ccl12",3
"mmu04612","mmu04612","Antigen processing and presentation","3/50","90/8942",0.0137438061716098,0.0881220513356157,0.0706338026157035,"Ctsl/Lgmn/Ctsb",3
"mmu04640","mmu04640","Hematopoietic cell lineage","3/50","94/8942",0.0154398055052344,0.0934966000039196,0.0749417460195589,"Cd36/Csf1r/Cd38",3
"mmu04145","mmu04145","Phagosome","4/50","182/8942",0.0184671116033072,0.105942903408447,0.0849180201149308,"Ctsl/Cd36/Msr1/Cd209f",4
"mmu00860","mmu00860","Porphyrin metabolism","2/50","43/8942",0.0239143569946439,0.124126900591247,0.0994933148148091,"Hmox1/Blvrb",2
"mmu04975","mmu04975","Fat digestion and absorption","2/50","43/8942",0.0239143569946439,0.124126900591247,0.0994933148148091,"Cd36/Abca1",2
"mmu04668","mmu04668","TNF signaling pathway","3/50","113/8942",0.0250544245458614,0.12413328524995,0.0994984324070094,"Cxcl2/Ccl12/Mmp9",3
"mmu04978","mmu04978","Mineral absorption","2/50","54/8942",0.0364566837905565,0.172772979703072,0.138485343460695,"Fxyd2/Hmox1",2
"mmu04210","mmu04210","Apoptosis","3/50","136/8942",0.0401521237335358,0.175419834620244,0.140606917175087,"Ctsl/Ctsd/Ctsb",3
"mmu05144","mmu05144","Malaria","2/50","57/8942",0.0402339070229917,0.175419834620244,0.140606917175087,"Cd36/Ccl12",2
"mmu04140","mmu04140","Autophagy - animal","3/50","142/8942",0.0447040480284297,0.187413124426878,0.15022008041942,"Ctsl/Ctsd/Ctsb",3
"mmu00590","mmu00590","Arachidonic acid metabolism","2/50","86/8942",0.083267750228793,0.324149456247802,0.259820423646234,"Ltc4s/Cbr2",2
"mmu04970","mmu04970","Salivary secretion","2/50","86/8942",0.083267750228793,0.324149456247802,0.259820423646234,"Fxyd2/Cd38",2
"mmu05205","mmu05205","Proteoglycans in cancer","3/50","205/8942",0.106473439027469,0.395749670767911,0.317211228138451,"Ctsl/Cd63/Mmp9",3
"mmu04621","mmu04621","NOD-like receptor signaling pathway","3/50","211/8942",0.113541838521491,0.395749670767911,0.317211228138451,"Cxcl2/Ccl12/Ctsb",3
"mmu05415","mmu05415","Diabetic cardiomyopathy","3/50","211/8942",0.113541838521491,0.395749670767911,0.317211228138451,"Cd36/Ctsd/Mmp9",3
"mmu04964","mmu04964","Proximal tubule bicarbonate reclamation","1/50","22/8942",0.11618338958324,0.395749670767911,0.317211228138451,"Fxyd2",1
"mmu05146","mmu05146","Amoebiasis","2/50","107/8942",0.120154294563428,0.396873275982232,0.31811184844544,"Serpinb6a/Cxcl2",2
"mmu04977","mmu04977","Vitamin digestion and absorption","1/50","24/8942",0.126064430110606,0.399260029145434,0.32002493886114,"Tcn2",1
"mmu05202","mmu05202","Transcriptional misregulation in cancer","3/50","223/8942",0.128202761652204,0.399260029145434,0.32002493886114,"Maf/Csf1r/Mmp9",3
"mmu04972","mmu04972","Pancreatic secretion","2/50","114/8942",0.133227137105729,0.40338216512568,0.323329016952501,"Fxyd2/Cd38",2
"mmu04020","mmu04020","Calcium signaling pathway","3/50","240/8942",0.150067863976185,0.431111713269722,0.345555501703399,"Camk1/Cd38/Ednrb",3
"mmu01523","mmu01523","Antifolate resistance","1/50","29/8942",0.15029582664449,0.431111713269722,0.345555501703399,"Folr2",1
"mmu04380","mmu04380","Osteoclast differentiation","2/50","128/8942",0.160264945009507,0.442090678199557,0.354355637764976,"Trem2/Csf1r",2
"mmu04926","mmu04926","Relaxin signaling pathway","2/50","129/8942",0.162235111265892,0.442090678199557,0.354355637764976,"Mmp9/Ednrb",2
"mmu04915","mmu04915","Estrogen signaling pathway","2/50","134/8942",0.172152431022681,0.45767353613347,0.36684600192253,"Ctsd/Mmp9",2
"mmu05020","mmu05020","Prion disease","3/50","268/8942",0.188456497792677,0.467329925703954,0.374586034122918,"C1qb/C1qc/C1qa",3
"mmu04960","mmu04960","Aldosterone-regulated sodium reabsorption","1/50","38/8942",0.192264009655879,0.467329925703954,0.374586034122918,"Fxyd2",1
"mmu04144","mmu04144","Endocytosis","3/50","272/8942",0.194145005287458,0.467329925703954,0.374586034122918,"Psd3/Wwp1/Folr2",3
"mmu05162","mmu05162","Measles","2/50","146/8942",0.196342028593886,0.467329925703954,0.374586034122918,"Tlr7/Cd209f",2
"mmu04216","mmu04216","Ferroptosis","1/50","40/8942",0.201310653823732,0.467329925703954,0.374586034122918,"Hmox1",1
"mmu00760","mmu00760","Nicotinate and nicotinamide metabolism","1/50","41/8942",0.205796664530182,0.467329925703954,0.374586034122918,"Cd38",1
"mmu05219","mmu05219","Bladder cancer","1/50","41/8942",0.205796664530182,0.467329925703954,0.374586034122918,"Mmp9",1
"mmu04921","mmu04921","Oxytocin signaling pathway","2/50","153/8942",0.210653137000561,0.468595753735942,0.375600652439239,"Camk1/Cd38",2
"mmu00565","mmu00565","Ether lipid metabolism","1/50","48/8942",0.236514675409962,0.505492149405604,0.405174779340079,"Pla2g7",1
"mmu04973","mmu04973","Carbohydrate digestion and absorption","1/50","48/8942",0.236514675409962,0.505492149405604,0.405174779340079,"Fxyd2",1
"mmu02010","mmu02010","ABC transporters","1/50","50/8942",0.245075299886902,0.508757738131686,0.407792296136455,"Abca1",1
"mmu04022","mmu04022","cGMP-PKG signaling pathway","2/50","173/8942",0.252045117973496,0.508757738131686,0.407792296136455,"Fxyd2/Ednrb",2
"mmu05164","mmu05164","Influenza A","2/50","173/8942",0.252045117973496,0.508757738131686,0.407792296136455,"Tlr7/Ccl12",2
"mmu05152","mmu05152","Tuberculosis","2/50","180/8942",0.26662388383464,0.528400060690468,0.423536504464595,"Ctsd/Cd209f",2
"mmu04961","mmu04961","Endocrine and other factor-regulated calcium reabsorption","1/50","61/8942",0.290503831007512,0.55345368676908,0.44361811686947,"Fxyd2",1
"mmu05134","mmu05134","Legionellosis","1/50","61/8942",0.290503831007512,0.55345368676908,0.44361811686947,"Cxcl2",1
"mmu05321","mmu05321","Inflammatory bowel disease","1/50","62/8942",0.294498292042263,0.55345368676908,0.44361811686947,"Maf",1
"mmu04613","mmu04613","Neutrophil extracellular trap formation","2/50","207/8942",0.32274400573892,0.580333403898222,0.465163423694374,"Tlr7/C5ar1",2
"mmu05221","mmu05221","Acute myeloid leukemia","1/50","70/8942",0.325670416124786,0.580333403898222,0.465163423694374,"Csf1r",1
"mmu04920","mmu04920","Adipocytokine signaling pathway","1/50","71/8942",0.329470740650683,0.580333403898222,0.465163423694374,"Cd36",1
"mmu00980","mmu00980","Metabolism of xenobiotics by cytochrome P450","1/50","73/8942",0.337008528694918,0.580333403898222,0.465163423694374,"Cbr2",1
"mmu04918","mmu04918","Thyroid hormone synthesis","1/50","74/8942",0.340746218802625,0.580333403898222,0.465163423694374,"Fxyd2",1
"mmu05214","mmu05214","Glioma","1/50","74/8942",0.340746218802625,0.580333403898222,0.465163423694374,"Camk1",1
"mmu04924","mmu04924","Renin secretion","1/50","76/8942",0.348159753166481,0.58072879108848,0.465480344378018,"Ctsb",1
"mmu04080","mmu04080","Neuroactive ligand-receptor interaction","3/50","376/8942",0.351633946897611,0.58072879108848,0.465480344378018,"C3ar1/C5ar1/Ednrb",3
"mmu01521","mmu01521","EGFR tyrosine kinase inhibitor resistance","1/50","79/8942",0.359127108197992,0.584251564083301,0.468304005976958,"Gas6",1
"mmu04014","mmu04014","Ras signaling pathway","2/50","232/8942",0.373852531049072,0.588615343178766,0.471801771934694,"Rgl1/Csf1r",2
"mmu04911","mmu04911","Insulin secretion","1/50","86/8942",0.384019155891126,0.588615343178766,0.471801771934694,"Fxyd2",1
"mmu04260","mmu04260","Cardiac muscle contraction","1/50","87/8942",0.38749691585109,0.588615343178766,0.471801771934694,"Fxyd2",1
"mmu04512","mmu04512","ECM-receptor interaction","1/50","88/8942",0.390955431289536,0.588615343178766,0.471801771934694,"Cd36",1
"mmu04658","mmu04658","Th1 and Th2 cell differentiation","1/50","88/8942",0.390955431289536,0.588615343178766,0.471801771934694,"Maf",1
"mmu03320","mmu03320","PPAR signaling pathway","1/50","89/8942",0.394394806536377,0.588615343178766,0.471801771934694,"Cd36",1
"mmu01522","mmu01522","Endocrine resistance","1/50","93/8942",0.407962972880412,0.588615343178766,0.471801771934694,"Mmp9",1
"mmu00830","mmu00830","Retinol metabolism","1/50","97/8942",0.421233099744993,0.588615343178766,0.471801771934694,"Dhrs3",1
"mmu05215","mmu05215","Prostate cancer","1/50","99/8942",0.42775840870152,0.588615343178766,0.471801771934694,"Mmp9",1
"mmu04620","mmu04620","Toll-like receptor signaling pathway","1/50","100/8942",0.4309939712442,0.588615343178766,0.471801771934694,"Tlr7",1
"mmu04916","mmu04916","Melanogenesis","1/50","100/8942",0.4309939712442,0.588615343178766,0.471801771934694,"Ednrb",1
"mmu04976","mmu04976","Bile secretion","1/50","100/8942",0.4309939712442,0.588615343178766,0.471801771934694,"Fxyd2",1
"mmu04933","mmu04933","AGE-RAGE signaling pathway in diabetic complications","1/50","101/8942",0.43421160316433,0.588615343178766,0.471801771934694,"Ccl12",1
"mmu04925","mmu04925","Aldosterone synthesis and secretion","1/50","102/8942",0.437411401811744,0.588615343178766,0.471801771934694,"Camk1",1
"mmu04064","mmu04064","NF-kappa B signaling pathway","1/50","105/8942",0.446904763868414,0.592027117897595,0.474536463404157,"Cxcl2",1
"mmu04928","mmu04928","Parathyroid hormone synthesis, secretion and action","1/50","108/8942",0.456241081682551,0.592027117897595,0.474536463404157,"Mafb",1
"mmu04974","mmu04974","Protein digestion and absorption","1/50","108/8942",0.456241081682551,0.592027117897595,0.474536463404157,"Fxyd2",1
"mmu04931","mmu04931","Insulin resistance","1/50","110/8942",0.462379305588769,0.592933462460893,0.475262939490624,"Cd36",1
"mmu04625","mmu04625","C-type lectin receptor signaling pathway","1/50","112/8942",0.468449608620688,0.59373264348436,0.475903519161776,"Cd209f",1
"mmu04066","mmu04066","HIF-1 signaling pathway","1/50","114/8942",0.474452727167014,0.59442927886442,0.476461903870081,"Hmox1",1
"mmu04670","mmu04670","Leukocyte transendothelial migration","1/50","118/8942",0.486260317342698,0.602299711254023,0.482770410758898,"Mmp9",1
"mmu04919","mmu04919","Thyroid hormone signaling pathway","1/50","120/8942",0.492066222977455,0.602642902298231,0.48304549387497,"Fxyd2",1
"mmu04071","mmu04071","Sphingolipid signaling pathway","1/50","124/8942",0.503485783399827,0.603386591489214,0.483641594337082,"Ctsd",1
"mmu04152","mmu04152","AMPK signaling pathway","1/50","126/8942",0.509100826960335,0.603386591489214,0.483641594337082,"Cd36",1
"mmu05206","mmu05206","MicroRNAs in cancer","2/50","303/8942",0.509280425844108,0.603386591489214,0.483641594337082,"Mmp9/Hmox1",2
"mmu05135","mmu05135","Yersinia infection","1/50","134/8942",0.530945283868793,0.622290709050521,0.498794098031803,"Ccl12",1
"mmu04120","mmu04120","Ubiquitin mediated proteolysis","1/50","147/8942",0.564427168645041,0.654495333854356,0.524607558763028,"Wwp1",1
"mmu01240","mmu01240","Biosynthesis of cofactors","1/50","152/8942",0.576671206481692,0.654762099026088,0.524821383091891,"Dhrs3",1
"mmu04261","mmu04261","Adrenergic signaling in cardiomyocytes","1/50","152/8942",0.576671206481692,0.654762099026088,0.524821383091891,"Fxyd2",1
"mmu05161","mmu05161","Hepatitis B","1/50","163/8942",0.602432949652452,0.676960737238322,0.54261459382695,"Mmp9",1
"mmu05225","mmu05225","Hepatocellular carcinoma","1/50","174/8942",0.626656430583447,0.696995417689753,0.558673294719937,"Hmox1",1
"mmu04015","mmu04015","Rap1 signaling pathway","1/50","214/8942",0.703148418630141,0.769123976817893,0.616487591268808,"Csf1r",1
"mmu04024","mmu04024","cAMP signaling pathway","1/50","220/8942",0.713209663289767,0.769123976817893,0.616487591268808,"Fxyd2",1
"mmu05208","mmu05208","Chemical carcinogenesis - reactive oxygen species","1/50","222/8942",0.716488551772948,0.769123976817893,0.616487591268808,"Hmox1",1
"mmu05167","mmu05167","Kaposi sarcoma-associated herpesvirus infection","1/50","224/8942",0.719730693902982,0.769123976817893,0.616487591268808,"Cxcl2",1
"mmu05132","mmu05132","Salmonella infection","1/50","253/8942",0.762852954914054,0.803795164068906,0.644278113160011,"Rhob",1
"mmu05163","mmu05163","Human cytomegalovirus infection","1/50","256/8942",0.76692382626758,0.803795164068906,0.644278113160011,"Ccl12",1
"mmu04010","mmu04010","MAPK signaling pathway","1/50","294/8942",0.812922950071176,0.843891443407221,0.676417091287294,"Csf1r",1
"mmu04151","mmu04151","PI3K-Akt signaling pathway","1/50","359/8942",0.871848287438054,0.895556986050916,0.717829356274515,"Csf1r",1
"mmu05014","mmu05014","Amyotrophic lateral sclerosis","1/50","369/8942",0.879124747774752,0.895556986050916,0.717829356274515,"Ang",1
"mmu05010","mmu05010","Alzheimer disease","1/50","383/8942",0.888635793521556,0.896863902720829,0.718876908989173,"Apoe",1
"mmu05168","mmu05168","Herpes simplex virus 1 infection","1/50","459/8942",0.928795308017249,0.928795308017249,0.744471371950088,"Ccl12",1
