"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu00983","mmu00983","Drug metabolism - other enzymes","3/50","92/8942",0.014577684269932,0.116621474159456,0.100439547122976,"Rrm2/Rrm1/Dut",3
"mmu05206","mmu05206","MicroRNAs in cancer","5/50","303/8942",0.0263789349466964,0.19344552294244,0.166603799663346,"Kif23/Ezh2/Cdca5/Stmn1/Ccne2",5
"mmu04810","mmu04810","Regulation of actin cytoskeleton","4/50","220/8942",0.034008314216756,0.211990216831254,0.182575306361846,"Fn1/Itga6/Iqgap3/Diaph3",4
"mmu04068","mmu04068","FoxO signaling pathway","3/50","131/8942",0.0365506886128935,0.211990216831254,0.182575306361846,"Ccnb1/Plk1/Ccnb2",3
"mmu00230","mmu00230","Purine metabolism","3/50","133/8942",0.0379701994195331,0.211990216831254,0.182575306361846,"Gda/Rrm2/Rrm1",3
"mmu05203","mmu05203","Viral carcinogenesis","4/50","229/8942",0.0385436757875008,0.211990216831254,0.182575306361846,"Ccna2/Cdc20/Cdk1/Ccne2",4
"mmu00480","mmu00480","Glutathione metabolism","2/50","72/8942",0.061138098255229,0.305837258251249,0.263400509498683,"Rrm2/Rrm1",2
"mmu05161","mmu05161","Hepatitis B","3/50","163/8942",0.0625576210059372,0.305837258251249,0.263400509498683,"Ccna2/Birc5/Ccne2",3
"mmu01524","mmu01524","Platinum drug resistance","2/50","80/8942",0.0735073493558478,0.3404550917534,0.293214911557952,"Top2a/Birc5",2
"mmu04540","mmu04540","Gap junction","2/50","86/8942",0.083267750228793,0.366378101006689,0.315540948235426,"Tubb4b/Cdk1",2
"mmu00670","mmu00670","One carbon pool by folate","1/50","19/8942",0.101156221404754,0.423892737315161,0.365075084769038,"Tyms",1
"mmu05146","mmu05146","Amoebiasis","2/50","107/8942",0.120154294563428,0.480617178253713,0.413928670266355,"Ctsg/Fn1",2
"mmu05165","mmu05165","Human papillomavirus infection","4/50","362/8942",0.142993261346635,0.506152501042527,0.435920814294999,"Fn1/Ccna2/Itga6/Ccne2",4
"mmu05170","mmu05170","Human immunodeficiency virus 1 infection","3/50","240/8942",0.150067863976185,0.506152501042527,0.435920814294999,"Ccnb1/Cdk1/Ccnb2",3
"mmu01523","mmu01523","Antifolate resistance","1/50","29/8942",0.15029582664449,0.506152501042527,0.435920814294999,"Tyms",1
"mmu04215","mmu04215","Apoptosis - multiple species","1/50","32/8942",0.164517312917839,0.506152501042527,0.435920814294999,"Birc5",1
"mmu05135","mmu05135","Yersinia infection","2/50","134/8942",0.172152431022681,0.506152501042527,0.435920814294999,"Fn1/Fyb",2
"mmu04210","mmu04210","Apoptosis","2/50","136/8942",0.176148385332003,0.506152501042527,0.435920814294999,"Lmnb1/Birc5",2
"mmu05012","mmu05012","Parkinson disease","3/50","264/8942",0.18281461764248,0.506152501042527,0.435920814294999,"Ndufa4/Txn1/Tubb4b",3
"mmu03410","mmu03410","Base excision repair","1/50","36/8942",0.183116967525426,0.506152501042527,0.435920814294999,"Neil3",1
"mmu05340","mmu05340","Primary immunodeficiency","1/50","36/8942",0.183116967525426,0.506152501042527,0.435920814294999,"Ptprc",1
"mmu04614","mmu04614","Renin-angiotensin system","1/50","37/8942",0.187703106266019,0.506152501042527,0.435920814294999,"Ctsg",1
"mmu04120","mmu04120","Ubiquitin mediated proteolysis","2/50","147/8942",0.198378653842966,0.506152501042527,0.435920814294999,"Ube2c/Cdc20",2
"mmu05322","mmu05322","Systemic lupus erythematosus","2/50","148/8942",0.200418037268242,0.506152501042527,0.435920814294999,"Elane/Ctsg",2
"mmu04216","mmu04216","Ferroptosis","1/50","40/8942",0.201310653823732,0.506152501042527,0.435920814294999,"Ftl1",1
"mmu04514","mmu04514","Cell adhesion molecules","2/50","174/8942",0.254126432427235,0.612619361895501,0.527614761441101,"Itga6/Ptprc",2
"mmu04978","mmu04978","Mineral absorption","1/50","54/8942",0.261915298381552,0.612619361895501,0.527614761441101,"Ftl1",1
"mmu03010","mmu03010","Ribosome","2/50","179/8942",0.26454017900033,0.612619361895501,0.527614761441101,"Rplp0/Rpsa",2
"mmu00310","mmu00310","Lysine degradation","1/50","64/8942",0.302421208744584,0.624053809814819,0.537462611323767,"Ezh2",1
"mmu04510","mmu04510","Focal adhesion","2/50","201/8942",0.310323046546607,0.624053809814819,0.537462611323767,"Fn1/Itga6",2
"mmu00010","mmu00010","Glycolysis / Gluconeogenesis","1/50","67/8942",0.314142348288073,0.624053809814819,0.537462611323767,"Gapdh",1
"mmu04613","mmu04613","Neutrophil extracellular trap formation","2/50","207/8942",0.32274400573892,0.624053809814819,0.537462611323767,"Elane/Ctsg",2
"mmu04151","mmu04151","PI3K-Akt signaling pathway","3/50","359/8942",0.325298911697736,0.624053809814819,0.537462611323767,"Fn1/Itga6/Ccne2",3
"mmu05221","mmu05221","Acute myeloid leukemia","1/50","70/8942",0.325670416124786,0.624053809814819,0.537462611323767,"Ccna2",1
"mmu05415","mmu05415","Diabetic cardiomyopathy","2/50","211/8942",0.330997730141267,0.624053809814819,0.537462611323767,"Ndufa4/Gapdh",2
"mmu05100","mmu05100","Bacterial invasion of epithelial cells","1/50","76/8942",0.348159753166481,0.624053809814819,0.537462611323767,"Fn1",1
"mmu05412","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","1/50","77/8942",0.351835820428118,0.624053809814819,0.537462611323767,"Itga6",1
"mmu05202","mmu05202","Transcriptional misregulation in cancer","2/50","223/8942",0.355596685337137,0.624053809814819,0.537462611323767,"Elane/Ccna2",2
"mmu01230","mmu01230","Biosynthesis of amino acids","1/50","79/8942",0.359127108197992,0.624053809814819,0.537462611323767,"Gapdh",1
"mmu05010","mmu05010","Alzheimer disease","3/50","383/8942",0.362462492928161,0.624053809814819,0.537462611323767,"Ndufa4/Gapdh/Tubb4b",3
"mmu05169","mmu05169","Epstein-Barr virus infection","2/50","231/8942",0.371833348251056,0.624053809814819,0.537462611323767,"Ccna2/Ccne2",2
"mmu03018","mmu03018","RNA degradation","1/50","84/8942",0.377005482300224,0.624053809814819,0.537462611323767,"Btg1",1
"mmu05210","mmu05210","Colorectal cancer","1/50","88/8942",0.390955431289536,0.624053809814819,0.537462611323767,"Birc5",1
"mmu05410","mmu05410","Hypertrophic cardiomyopathy","1/50","91/8942",0.401216551008357,0.624053809814819,0.537462611323767,"Itga6",1
"mmu05171","mmu05171","Coronavirus disease - COVID-19","2/50","247/8942",0.403828901941359,0.624053809814819,0.537462611323767,"Rplp0/Rpsa",2
"mmu04666","mmu04666","Fc gamma R-mediated phagocytosis","1/50","92/8942",0.404599126135414,0.624053809814819,0.537462611323767,"Ptprc",1
"mmu04640","mmu04640","Hematopoietic cell lineage","1/50","94/8942",0.411308192832494,0.624053809814819,0.537462611323767,"Itga6",1
"mmu05414","mmu05414","Dilated cardiomyopathy","1/50","94/8942",0.411308192832494,0.624053809814819,0.537462611323767,"Itga6",1
"mmu05215","mmu05215","Prostate cancer","1/50","99/8942",0.42775840870152,0.631147894389016,0.543572349234559,"Ccne2",1
"mmu04933","mmu04933","AGE-RAGE signaling pathway in diabetic complications","1/50","101/8942",0.43421160316433,0.631147894389016,0.543572349234559,"Fn1",1
"mmu04660","mmu04660","T cell receptor signaling pathway","1/50","103/8942",0.440593464018691,0.631147894389016,0.543572349234559,"Ptprc",1
"mmu05020","mmu05020","Prion disease","2/50","268/8942",0.444672380137716,0.631147894389016,0.543572349234559,"Ndufa4/Tubb4b",2
"mmu05145","mmu05145","Toxoplasmosis","1/50","110/8942",0.462379305588769,0.645863157012884,0.556245781159422,"Itga6",1
"mmu04066","mmu04066","HIF-1 signaling pathway","1/50","114/8942",0.474452727167014,0.652372499854644,0.561851913750411,"Gapdh",1
"mmu01200","mmu01200","Carbon metabolism","1/50","121/8942",0.494945013370917,0.668669742873276,0.575887816828659,"Gapdh",1
"mmu05016","mmu05016","Huntington disease","2/50","302/8942",0.507500171822869,0.668669742873276,0.575887816828659,"Ndufa4/Tubb4b",2
"mmu04152","mmu04152","AMPK signaling pathway","1/50","126/8942",0.509100826960335,0.668669742873276,0.575887816828659,"Ccna2",1
"mmu00190","mmu00190","Oxidative phosphorylation","1/50","135/8942",0.533607946880437,0.680543468485195,0.586113991996819,"Ndufa4",1
"mmu04142","mmu04142","Lysosome","1/50","135/8942",0.533607946880437,0.680543468485195,0.586113991996819,"Ctsg",1
"mmu05162","mmu05162","Measles","1/50","146/8942",0.561937042694007,0.689310761355253,0.593664770545194,"Ccne2",1
"mmu04723","mmu04723","Retrograde endocannabinoid signaling","1/50","148/8942",0.566903421239441,0.689310761355253,0.593664770545194,"Ndufa4",1
"mmu05418","mmu05418","Fluid shear stress and atherosclerosis","1/50","148/8942",0.566903421239441,0.689310761355253,0.593664770545194,"Txn1",1
"mmu05226","mmu05226","Gastric cancer","1/50","150/8942",0.571814608851517,0.689310761355253,0.593664770545194,"Ccne2",1
"mmu04932","mmu04932","Non-alcoholic fatty liver disease","1/50","156/8942",0.586223003625849,0.690597899766958,0.594773310804079,"Ndufa4",1
"mmu04390","mmu04390","Hippo signaling pathway","1/50","157/8942",0.588577755483203,0.690597899766958,0.594773310804079,"Birc5",1
"mmu04934","mmu04934","Cushing syndrome","1/50","162/8942",0.600155933327437,0.694917396484401,0.598493451517666,"Ccne2",1
"mmu05014","mmu05014","Amyotrophic lateral sclerosis","2/50","369/8942",0.617493072087772,0.705706368100311,0.607785388794526,"Ndufa4/Tubb4b",2
"mmu04217","mmu04217","Necroptosis","1/50","176/8942",0.63090255552041,0.711787498535848,0.613022726011735,"Ftl1",1
"mmu04145","mmu04145","Phagosome","1/50","182/8942",0.643358970402131,0.716653030321361,0.617213136161938,"Tubb4b",1
"mmu05205","mmu05205","Proteoglycans in cancer","1/50","205/8942",0.687404802873181,0.754598302920151,0.649893275242235,"Fn1",1
"mmu04621","mmu04621","NOD-like receptor signaling pathway","1/50","211/8942",0.697988887951668,0.754598302920151,0.649893275242235,"Txn1",1
"mmu04015","mmu04015","Rap1 signaling pathway","1/50","214/8942",0.703148418630141,0.754598302920151,0.649893275242235,"Fyb",1
"mmu05208","mmu05208","Chemical carcinogenesis - reactive oxygen species","1/50","222/8942",0.716488551772948,0.75568754522402,0.650831378661835,"Ndufa4",1
"mmu05207","mmu05207","Chemical carcinogenesis - receptor activation","1/50","225/8942",0.721338111350201,0.75568754522402,0.650831378661835,"Birc5",1
"mmu04714","mmu04714","Thermogenesis","1/50","231/8942",0.730794600363677,0.756587350964748,0.651606330974424,"Ndufa4",1
"mmu05022","mmu05022","Pathways of neurodegeneration - multiple diseases","2/50","471/8942",0.748212174549026,0.765612457678074,0.659379150153365,"Ndufa4/Tubb4b",2
"mmu04010","mmu04010","MAPK signaling pathway","1/50","294/8942",0.812922950071176,0.822266892026017,0.708172442893221,"Stmn1",1
"mmu04080","mmu04080","Neuroactive ligand-receptor interaction","1/50","376/8942",0.883975741318167,0.883975741318167,0.76131882027402,"Ctsg",1
