"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044770","GO:0044770","cell cycle phase transition","31/127","415/23328",1.44741724454661e-26,2.20838712919274e-24,1.81398564308026e-24,"Ube2c/Aurkb/Ccnb1/Lmnb1/Fbxo5/Ccnf/Plk1/Cenpf/Bub1b/Ccna2/Tacc3/Bub1/Mad2l1/Foxm1/Cdk1/Ccnb2/Kif14/Cks1b/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Cit/Anxa1/Anp32b/Iqgap3/Ccne2/Clspn/Ptprc",31
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","30/127","376/23328",1.48880031181533e-26,2.20838712919274e-24,1.81398564308026e-24,"Ube2c/Aurkb/Ccnb1/Lmnb1/Fbxo5/Ccnf/Plk1/Cenpf/Bub1b/Ccna2/Tacc3/Bub1/Mad2l1/Foxm1/Cdk1/Ccnb2/Kif14/Cks1b/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Cit/Anxa1/Anp32b/Iqgap3/Ccne2/Clspn",30
"GO:0007052","GO:0007052","mitotic spindle organization","21/127","116/23328",2.12092322904088e-26,2.90403334437906e-24,2.38539462764193e-24,"Aurka/Aurkb/Racgap1/Ccnb1/Spc25/Prc1/Dlgap5/Kif23/Plk1/Kif11/Tacc3/Tpx2/Cdc20/Nuf2/Kif4/Cenpe/Birc5/Kifc1/Ndc80/Stmn1/Cenph",21
"GO:0000281","GO:0000281","mitotic cytokinesis","17/127","69/23328",5.02687278078894e-24,6.39130967843165e-22,5.24986939286905e-22,"Racgap1/Prc1/Cenpa/Kif23/Incenp/Plk1/Nusap1/Ect2/Anln/Ckap2/Kif20a/Kif4/Birc5/Kif20b/Cit/Cep55/Stmn1",17
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","18/127","94/23328",3.22396264535246e-23,3.82576900581825e-21,3.14251516799619e-21,"Aurkb/Racgap1/Prc1/Cenpa/Kif23/Incenp/Plk1/Nusap1/Ect2/Anln/Ckap2/Kif20a/Kif4/Birc5/Kif20b/Cit/Cep55/Stmn1",18
"GO:0090068","GO:0090068","positive regulation of cell cycle process","24/127","254/23328",4.66646027572291e-23,5.19143705674174e-21,4.26428508090732e-21,"Ube2c/Aurkb/Racgap1/Ccnb1/Lmnb1/Fbxo5/Kif23/Nusap1/Ect2/Mad2l1/Cdk1/Spag5/Kif14/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Kif20b/Cit/Anxa1/Sgo2a/Anp32b",24
"GO:0045787","GO:0045787","positive regulation of cell cycle","26/127","358/23328",5.3776748595871e-22,5.63074191180297e-20,4.62513336220835e-20,"Ube2c/Aurka/Aurkb/Racgap1/Ccnb1/Lmnb1/Fbxo5/Kif23/Nusap1/Ect2/Mad2l1/Cdk1/Spag5/Kif14/Cks1b/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Kif20b/Cit/Anxa1/Sgo2a/Anp32b",26
"GO:0000910","GO:0000910","cytokinesis","20/127","160/23328",8.46255197684747e-22,8.36852362154917e-20,6.87396765838663e-20,"Aurka/Aurkb/Racgap1/Prc1/Cenpa/Kif23/Incenp/Plk1/Nusap1/Ect2/Anln/Ckap2/Kif20a/Kif14/Kif4/Birc5/Kif20b/Cit/Cep55/Stmn1",20
"GO:0051783","GO:0051783","regulation of nuclear division","20/127","191/23328",3.14070608251989e-20,2.94234569836074e-18,2.41686468067597e-18,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Kif11/Bub1b/Nusap1/Tacc3/Bub1/Cdc20/Mad2l1/Cdca5/Cenpe/Mki67/Birc5/Ndc80/Kif20b/Cit/Sgo2a",20
"GO:0051225","GO:0051225","spindle assembly","17/127","112/23328",3.73614817763173e-20,3.32517187809224e-18,2.73132095722656e-18,"Aurka/Aurkb/Racgap1/Fbxo5/Prc1/Kif23/Incenp/Plk1/Kif11/Cenpw/Tpx2/Cdc20/Spag5/Aspm/Kif4/Birc5/Kifc1",17
"GO:0051304","GO:0051304","chromosome separation","16/127","92/23328",5.00309731379191e-20,4.24072058026171e-18,3.48335948313632e-18,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Top2a/Ncaph/Bub1/Mad2l1/Ncapd2/Cenpe/Birc5/Ndc80/Cit",16
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","12/127","32/23328",8.19556571961226e-20,6.63095771859538e-18,5.44671807872796e-18,"Aurkb/Racgap1/Ccnb1/Knl1/Ect2/Sgo1/Knstrn/Spag5/Nuf2/Cenpe/Ndc80/Kif2c",12
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","15/127","82/23328",3.42306106894834e-19,2.64915160988176e-17,2.17603287174794e-17,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cdca5/Cenpe/Birc5/Ndc80/Cit/Sgo2a",15
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","18/127","160/23328",7.28833189794205e-19,5.40551282430702e-17,4.44012851150943e-17,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Kif11/Bub1b/Nusap1/Tacc3/Bub1/Mad2l1/Cdca5/Cenpe/Mki67/Birc5/Ndc80/Kif20b/Cit",18
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","21/127","265/23328",1.15277957866703e-18,8.20779060010924e-17,6.74194035692001e-17,"Ube2c/Aurkb/Ccnb1/Lmnb1/Fbxo5/Plk1/Cenpf/Bub1b/Bub1/Mad2l1/Cdk1/Kif14/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Anxa1/Anp32b/Clspn",21
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","13/127","57/23328",3.93032194804305e-18,2.69075887212178e-16,2.21020938697644e-16,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","13/127","58/23328",5.04273174928672e-18,3.32446759767791e-16,2.73074245604649e-16,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:0051383","GO:0051383","kinetochore organization","10/127","21/23328",5.34334739055508e-18,3.39684226971001e-16,2.79019155093271e-16,"Cenpa/Dlgap5/Cenpw/Nuf2/Cenpe/Ndc80/Cenpk/Smc4/Smc2/Cenph",10
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","13/127","59/23328",6.43846404010783e-18,3.95188482461791e-16,3.24610764127396e-16,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:0050000","GO:0050000","chromosome localization","14/127","78/23328",7.34357225859664e-18,4.21663181300065e-16,3.46357279021757e-16,"Aurkb/Ccnb1/Incenp/Cenpf/Kif22/Spag5/Kif14/Nuf2/Cdca8/Cdca5/Cenpe/Birc5/Ndc80/Kif2c",14
"GO:0051303","GO:0051303","establishment of chromosome localization","14/127","78/23328",7.34357225859664e-18,4.21663181300065e-16,3.46357279021757e-16,"Aurkb/Ccnb1/Incenp/Cenpf/Kif22/Spag5/Kif14/Nuf2/Cdca8/Cdca5/Cenpe/Birc5/Ndc80/Kif2c",14
"GO:0051310","GO:0051310","metaphase plate congression","13/127","60/23328",8.1819696360325e-18,4.55122061004308e-16,3.73840652120037e-16,"Aurkb/Ccnb1/Incenp/Cenpf/Kif22/Spag5/Kif14/Nuf2/Cdca8/Cdca5/Cenpe/Ndc80/Kif2c",13
"GO:0051306","GO:0051306","mitotic sister chromatid separation","13/127","61/23328",1.03506738955326e-17,5.58309076789332e-16,4.58599235754218e-16,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","21/127","297/23328",1.20088560118712e-17,6.28698932386199e-16,5.16417987631242e-16,"Ube2c/Aurkb/Ccnb1/Lmnb1/Fbxo5/Plk1/Cenpf/Bub1b/Bub1/Mad2l1/Cdk1/Kif14/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Anxa1/Anp32b/Clspn",21
"GO:1905818","GO:1905818","regulation of chromosome separation","13/127","63/23328",1.63523063948893e-17,8.31631582368656e-16,6.8310837842109e-16,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","13/127","69/23328",5.87472001332404e-17,2.90472267325466e-15,2.38596084751669e-15,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Cit",13
"GO:0030261","GO:0030261","chromosome condensation","11/127","46/23328",9.08697922633904e-16,4.37157378996851e-14,3.59084328460453e-14,"Ccnb1/Incenp/Nusap1/Top2a/Ncaph/Ncapd2/Cdk1/Ncapg/Cdca5/Smc4/Smc2",11
"GO:1903046","GO:1903046","meiotic cell cycle process","17/127","202/23328",1.01417282551446e-15,4.75059902477824e-14,3.90217743667473e-14,"Aurka/Fbxo5/Incenp/Plk1/Bub1b/Top2a/Sgo1/Ncaph/Bub1/Cdc20/Ncapd2/Aspm/Nuf2/Sgo2a/Smc4/Ccne2/Smc2",17
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","16/127","171/23328",1.3768492480409e-15,6.28408118336617e-14,5.16179110803998e-14,"Ube2c/Aurkb/Ccnb1/Lmnb1/Fbxo5/Nusap1/Mad2l1/Cdk1/Cdc45/Cdca5/Cenpe/Birc5/Ndc80/Kif20b/Anxa1/Anp32b",16
"GO:0051656","GO:0051656","establishment of organelle localization","21/127","382/23328",1.92299847310148e-15,8.55734320530157e-14,7.02906547141566e-14,"Aurkb/Ccnb1/Cenpa/Kif23/Incenp/Plk1/Cenpf/Nusap1/Tacc3/Kif22/Mad2l1/Spag5/Kif14/Nuf2/Cdca8/Cdca5/Cenpe/Birc5/Kifc1/Ndc80/Kif2c",21
"GO:0140013","GO:0140013","meiotic nuclear division","16/127","184/23328",4.42030896966781e-15,1.9190609673192e-13,1.57633097788667e-13,"Aurka/Fbxo5/Incenp/Plk1/Bub1b/Top2a/Sgo1/Ncaph/Bub1/Cdc20/Aspm/Nuf2/Sgo2a/Smc4/Ccne2/Smc2",16
"GO:0045786","GO:0045786","negative regulation of cell cycle","22/127","451/23328",4.5787136867201e-15,1.94050246722899e-13,1.59394318567775e-13,"Aurka/Aurkb/Cdkn3/Ccnb1/Fbxo5/Ccnf/Prr11/Plk1/Bub1b/Top2a/Bub1/Mad2l1/Foxm1/Cdk1/Ezh2/Cenpe/Birc5/Kifc1/Ndc80/Gmnn/Clspn/Btg1",22
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","11/127","54/23328",6.28592256527569e-15,2.60207957353273e-13,2.13736755034711e-13,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",11
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","10/127","38/23328",6.6259805892454e-15,2.68051032928564e-13,2.20179115752676e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","10/127","39/23328",8.87015459819661e-15,3.43236417060651e-13,2.81936950501032e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","10/127","39/23328",8.87015459819661e-15,3.43236417060651e-13,2.81936950501032e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","11/127","56/23328",9.68909508653051e-15,3.66948707532432e-13,3.01414402579863e-13,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",11
"GO:0031577","GO:0031577","spindle checkpoint","10/127","40/23328",1.1772924153611e-14,4.27669489661786e-13,3.51290905464353e-13,"Aurka/Aurkb/Ccnb1/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:1905819","GO:1905819","negative regulation of chromosome separation","10/127","40/23328",1.1772924153611e-14,4.27669489661786e-13,3.51290905464353e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0032465","GO:0032465","regulation of cytokinesis","12/127","80/23328",1.75640851469572e-14,6.25281431231677e-13,5.13610826718392e-13,"Aurka/Aurkb/Racgap1/Prc1/Kif23/Incenp/Plk1/Ect2/Kif20a/Kif14/Kif20b/Cit",12
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","10/127","42/23328",2.02504491511883e-14,7.06780382139512e-13,5.80554672260072e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0007080","GO:0007080","mitotic metaphase plate congression","10/127","44/23328",3.38369938994959e-14,1.13641224794533e-12,9.33457488111218e-13,"Aurkb/Ccnb1/Kif22/Kif14/Nuf2/Cdca8/Cdca5/Cenpe/Ndc80/Kif2c",10
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","10/127","44/23328",3.38369938994959e-14,1.13641224794533e-12,9.33457488111218e-13,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","10/127","46/23328",5.50833582834111e-14,1.8157106989717e-12,1.49143829738125e-12,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0090307","GO:0090307","mitotic spindle assembly","11/127","67/23328",7.95176135537599e-14,2.57347912955805e-12,2.11387493255833e-12,"Aurkb/Racgap1/Prc1/Kif23/Plk1/Kif11/Tpx2/Cdc20/Kif4/Birc5/Kifc1",11
"GO:0051321","GO:0051321","meiotic cell cycle","18/127","317/23328",1.32036095808755e-13,4.19686161677829e-12,3.44733340372859e-12,"Aurka/Fbxo5/Incenp/Plk1/Bub1b/Top2a/Sgo1/Ncaph/Bub1/Cdc20/Ncapd2/Aspm/Nuf2/Mki67/Sgo2a/Smc4/Ccne2/Smc2",18
"GO:0033044","GO:0033044","regulation of chromosome organization","19/127","369/23328",1.51380005734566e-13,4.72730544223731e-12,3.88304391441019e-12,"Ube2c/Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Tacc3/Top2a/Bub1/Mad2l1/Cdc45/Cdca5/Cenpe/Mki67/Birc5/Ndc80/Cit/Sgo2a/Atad2",19
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","7/127","13/23328",2.0024623383591e-13,6.1454878659986e-12,5.04794952446603e-12,"Aurkb/Racgap1/Ccnb1/Ect2/Knstrn/Spag5/Cenpe",7
"GO:0051302","GO:0051302","regulation of cell division","14/127","160/23328",2.27479006915111e-13,6.86292597133725e-12,5.63725852997483e-12,"Aurka/Aurkb/Racgap1/Kif18b/Prc1/Kif23/Incenp/Plk1/Ect2/Kif20a/Kif14/Aspm/Kif20b/Cit",14
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","10/127","53/23328",2.5519043099446e-13,7.52238437111121e-12,6.17894257331371e-12,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint","9/127","36/23328",2.62015635398256e-13,7.52238437111121e-12,6.17894257331371e-12,"Aurkb/Ccnb1/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",9
"GO:0071173","GO:0071173","spindle assembly checkpoint","9/127","36/23328",2.62015635398256e-13,7.52238437111121e-12,6.17894257331371e-12,"Aurkb/Ccnb1/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",9
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","12/127","102/23328",3.56209227083312e-13,1.00643241937825e-11,8.26691088418915e-12,"Ube2c/Ccnb1/Lmnb1/Fbxo5/Cdk1/Ezh2/Cdc45/Cdca5/Cenpe/Birc5/Anxa1/Anp32b",12
"GO:0007076","GO:0007076","mitotic chromosome condensation","7/127","14/23328",3.98689664861905e-13,1.10885563039717e-11,9.10822277126951e-12,"Nusap1/Ncaph/Ncapd2/Ncapg/Cdca5/Smc4/Smc2",7
"GO:0071174","GO:0071174","mitotic spindle checkpoint","9/127","38/23328",4.49565071000044e-13,1.23111665596935e-11,1.0112483945248e-11,"Aurkb/Ccnb1/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",9
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","13/127","142/23328",9.48273428499652e-13,2.55746470110512e-11,2.10072056170019e-11,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cdk1/Ezh2/Cenpe/Birc5/Ndc80/Clspn",13
"GO:0010948","GO:0010948","negative regulation of cell cycle process","15/127","221/23328",1.26153511355516e-12,3.35154104795252e-11,2.75298078983208e-11,"Aurkb/Ccnb1/Fbxo5/Ccnf/Plk1/Bub1b/Bub1/Mad2l1/Cdk1/Ezh2/Cenpe/Birc5/Kifc1/Ndc80/Clspn",15
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","11/127","88/23328",1.79914197746775e-12,4.7095187057244e-11,3.86843375650574e-11,"Ube2c/Ccnb1/Lmnb1/Fbxo5/Cdk1/Cdc45/Cdca5/Cenpe/Birc5/Anxa1/Anp32b",11
"GO:0051784","GO:0051784","negative regulation of nuclear division","10/127","64/23328",1.88514304267429e-12,4.79817111690371e-11,3.94125350761636e-11,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cenpe/Birc5/Ndc80",10
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","12/127","117/23328",1.88692122574865e-12,4.79817111690371e-11,3.94125350761636e-11,"Ccnb1/Lmnb1/Fbxo5/Plk1/Cenpf/Ccna2/Foxm1/Cdk1/Kif14/Birc5/Cit/Clspn",12
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","15/127","236/23328",3.25725035269979e-12,8.16606426451497e-11,6.70766603395109e-11,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Top2a/Bub1/Mad2l1/Cdk1/Ezh2/Cenpe/Birc5/Ndc80/Clspn/Btg1",15
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","13/127","158/23328",3.74655814112597e-12,9.26232429333921e-11,7.60814219009353e-11,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Bub1/Mad2l1/Cdk1/Ezh2/Cenpe/Birc5/Ndc80/Clspn",13
"GO:0045132","GO:0045132","meiotic chromosome segregation","11/127","99/23328",6.73800205918097e-12,1.64296488566331e-10,1.349543599164e-10,"Plk1/Bub1b/Top2a/Sgo1/Ncaph/Bub1/Nuf2/Sgo2a/Smc4/Ccne2/Smc2",11
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint","12/127","131/23328",7.32700108300278e-12,1.76244080104661e-10,1.44768200630026e-10,"Aurkb/Ccnb1/Plk1/Bub1b/Top2a/Bub1/Mad2l1/Cdk1/Cenpe/Birc5/Ndc80/Clspn",12
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","12/127","134/23328",9.59790893554470e-12,2.27790372070261e-10,1.87108708932935e-10,"Ccnb1/Lmnb1/Fbxo5/Plk1/Cenpf/Ccna2/Foxm1/Cdk1/Kif14/Birc5/Cit/Clspn",12
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","10/127","76/23328",1.12452667106286e-11,2.63375983485776e-10,2.16338995305584e-10,"Incenp/Bub1b/Sgo1/Ncaph/Bub1/Ncapd2/Sgo2a/Smc4/Ccne2/Smc2",10
"GO:0010639","GO:0010639","negative regulation of organelle organization","18/127","420/23328",1.48840943441485e-11,3.44073869254342e-10,2.82624839972964e-10,"Aurkb/Ccnb1/Fbxo5/Capg/Ccnf/Plk1/Bub1b/Top2a/Bub1/Tpx2/Mad2l1/Ckap2/Cenpe/Birc5/Kifc1/Ndc80/Stmn1/Atad2",18
"GO:0000075","GO:0000075","cell cycle checkpoint","13/127","180/23328",1.96620097176752e-11,4.48697144839256e-10,3.68563178108649e-10,"Aurka/Aurkb/Ccnb1/Plk1/Bub1b/Top2a/Bub1/Mad2l1/Cdk1/Cenpe/Birc5/Ndc80/Clspn",13
"GO:2001251","GO:2001251","negative regulation of chromosome organization","12/127","147/23328",2.87703793287497e-11,6.48243989938917e-10,5.32472443539418e-10,"Aurkb/Ccnb1/Fbxo5/Plk1/Bub1b/Top2a/Bub1/Mad2l1/Cenpe/Birc5/Ndc80/Atad2",12
"GO:0032506","GO:0032506","cytokinetic process","8/127","39/23328",3.29679758562983e-11,7.33537462802637e-10,6.02533137689451e-10,"Aurkb/Racgap1/Kif23/Ect2/Anln/Kif20a/Kif20b/Cep55",8
