"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002819","GO:0002819","regulation of adaptive immune response","6/36","213/23328",8.36882989773325e-07,5.84423287858372e-05,3.53840000939248e-05,"Cd24a/Il1b/Dpp4/Cd226/Malt1/Il1rl1",6
"GO:0042098","GO:0042098","T cell proliferation","6/36","213/23328",8.36882989773325e-07,5.84423287858372e-05,3.53840000939248e-05,"Cd24a/Lmo1/Il1b/Cd209a/Tnfsf9/Malt1",6
"GO:0050900","GO:0050900","leukocyte migration","7/36","360/23328",1.11672647789478e-06,7.38802727744072e-05,4.47309276187216e-05,"Itgb7/Cd24a/Jaml/Ccl17/Il1b/Dpp4/Adam8",7
"GO:1990266","GO:1990266","neutrophil migration","5/36","124/23328",1.29268562795956e-06,8.0343129035132e-05,4.8643874130051e-05,"Jaml/Ccl17/Il1b/Dpp4/Adam8",5
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","6/36","231/23328",1.34224797910722e-06,8.0343129035132e-05,4.8643874130051e-05,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9",6
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","6/36","234/23328",1.44671033518534e-06,8.26597677876352e-05,5.00464867147848e-05,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9",6
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","4/36","55/23328",1.53982752355168e-06,8.41549216132377e-05,5.09517299555088e-05,"Il1b/Nr4a3/Cd226/Malt1",4
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/36","16/23328",1.86409571801878e-06,9.37267327019843e-05,5.67469980685296e-05,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0070486","GO:0070486","leukocyte aggregation","3/36","16/23328",1.86409571801878e-06,9.37267327019843e-05,5.67469980685296e-05,"Il1b/Nr4a3/Adam8",3
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","6/36","251/23328",2.17206149473035e-06,0.00010501081918754,6.35789660198398e-05,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9",6
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","6/36","261/23328",2.72191323505663e-06,0.000126720182832081,7.672293446183e-05,"Cd24a/Il1b/Dpp4/Klrb1b/Cd226/Malt1",6
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","7/36","427/23328",3.45876843565677e-06,0.000155273997272163,9.40108864278137e-05,"Cd24a/Il1b/Dpp4/Nr4a3/Tnfsf9/Adam8/Malt1",7
"GO:0097530","GO:0097530","granulocyte migration","5/36","155/23328",3.8750282542243e-06,0.000163737293396305,9.91350024080127e-05,"Jaml/Ccl17/Il1b/Dpp4/Adam8",5
"GO:0045785","GO:0045785","positive regulation of cell adhesion","7/36","435/23328",3.90781129824116e-06,0.000163737293396305,9.91350024080127e-05,"Cd24a/Il1b/Dpp4/Nr4a3/Tnfsf9/Adam8/Malt1",7
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","5/36","159/23328",4.389289049895e-06,0.000167744802588021,0.000101561355165716,"Il1b/Siglecg/Nr4a3/Cd226/Malt1",5
"GO:0045580","GO:0045580","regulation of T cell differentiation","5/36","159/23328",4.389289049895e-06,0.000167744802588021,0.000101561355165716,"Il1b/H2-Oa/Tnfsf9/Adam8/Malt1",5
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","3/36","21/23328",4.40380149992419e-06,0.000167744802588021,0.000101561355165716,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","3/36","22/23328",5.09373149670927e-06,0.000188318249745987,0.000114017581180211,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0042129","GO:0042129","regulation of T cell proliferation","5/36","175/23328",7.0054469818582e-06,0.000250414176470609,0.000151613657905833,"Cd24a/Lmo1/Il1b/Cd209a/Tnfsf9",5
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","6/36","309/23328",7.17176639056636e-06,0.000250414176470609,0.000151613657905833,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1",6
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","4/36","85/23328",8.84562360403808e-06,0.000300512131629077,0.000181945543832704,"Il1b/Nr4a3/Cd226/Malt1",4
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","3/36","27/23328",9.62360130197899e-06,0.000318338600962831,0.000192738607793097,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","4/36","97/23328",1.493876990304e-05,0.000481488045336443,0.000291517696083614,"Cd24a/Il1b/Dpp4/Malt1",4
"GO:0030593","GO:0030593","neutrophil chemotaxis","4/36","99/23328",1.61946566746546e-05,0.00050891708600102,0.000308124651994086,"Jaml/Ccl17/Il1b/Dpp4",4
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","4/36","102/23328",1.82219534862015e-05,0.000558658427613544,0.000338240625687386,"Il1b/Tnfsf9/Adam8/Malt1",4
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","3/36","34/23328",1.95424518407714e-05,0.000571275859624411,0.000345879869788928,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","3/36","34/23328",1.95424518407714e-05,0.000571275859624411,0.000345879869788928,"Cd24a/Nr4a3/Adam8",3
"GO:0030595","GO:0030595","leukocyte chemotaxis","5/36","219/23328",2.07174643422179e-05,0.000578707837292621,0.000350379572384177,"Jaml/Ccl17/Il1b/Dpp4/Adam8",5
"GO:0097529","GO:0097529","myeloid leukocyte migration","5/36","219/23328",2.07174643422179e-05,0.000578707837292621,0.000350379572384177,"Jaml/Ccl17/Il1b/Dpp4/Adam8",5
"GO:0002367","GO:0002367","cytokine production involved in immune response","4/36","107/23328",2.20073827235808e-05,0.000601375653990024,0.000364103837737962,"Il1b/Nr4a3/Cd226/Malt1",4
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","4/36","109/23328",2.36724506083741e-05,0.000633112136483538,0.000383318741094166,"Il1b/Nr4a3/Cd226/Malt1",4
"GO:0002274","GO:0002274","myeloid leukocyte activation","5/36","231/23328",2.67571248641664e-05,0.000700702207380358,0.000424241256070007,"Fcgr4/Nr4a3/Tnfsf9/Cd226/Il1rl1",5
"GO:0032649","GO:0032649","regulation of interferon-gamma production","4/36","114/23328",2.82387674796404e-05,0.000724410831059346,0.000438595679651557,"Il1b/Tnfsf9/Cd226/Il1rl1",4
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","4/36","117/23328",3.12707950333343e-05,0.000786147787138025,0.000475974417033699,"Il1b/Tnfsf9/Adam8/Malt1",4
"GO:0030098","GO:0030098","lymphocyte differentiation","6/36","409/23328",3.49372283100565e-05,0.000861099921289039,0.000521354304812607,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1",6
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","6/36","416/23328",3.84067340877749e-05,0.000928408937467944,0.000562106654766423,"Cd24a/Il1b/Dpp4/Tnfsf9/Adam8/Malt1",6
"GO:0071621","GO:0071621","granulocyte chemotaxis","4/36","126/23328",4.18035208750005e-05,0.000991453315846711,0.000600276973041219,"Jaml/Ccl17/Il1b/Dpp4",4
"GO:1903706","GO:1903706","regulation of hemopoiesis","6/36","424/23328",4.27058121258813e-05,0.000994096404485792,0.000601877235224409,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1",6
"GO:0032609","GO:0032609","interferon-gamma production","4/36","128/23328",4.44577193880907e-05,0.00101606096856055,0.000615175715169178,"Il1b/Tnfsf9/Cd226/Il1rl1",4
"GO:0002449","GO:0002449","lymphocyte mediated immunity","6/36","432/23328",4.7383521759756e-05,0.00106359083664309,0.00064395274872751,"Cd24a/Il1b/Dpp4/Klrb1b/Cd226/Malt1",6
"GO:0002456","GO:0002456","T cell mediated immunity","4/36","132/23328",5.01332823965418e-05,0.00110557080653426,0.000669369587676818,"Cd24a/Il1b/Dpp4/Malt1",4
"GO:1902622","GO:1902622","regulation of neutrophil migration","3/36","48/23328",5.5652810933791e-05,0.00119000552954162,0.000720490723827486,"Il1b/Dpp4/Adam8",3
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","6/36","445/23328",5.58554703603466e-05,0.00119000552954162,0.000720490723827486,"Cd24a/Il1b/Dpp4/Cd226/Malt1/Il1rl1",6
"GO:0002699","GO:0002699","positive regulation of immune effector process","5/36","273/23328",5.92770870586419e-05,0.00124185497387855,0.000751883051638563,"Cd24a/Il1b/Nr4a3/Cd226/Malt1",5
"GO:0031349","GO:0031349","positive regulation of defense response","5/36","278/23328",6.45918905329207e-05,0.00133101649835871,0.000805866037192436,"Cd24a/Il1b/Adam8/Cd226/Il1rl1",5
"GO:0002683","GO:0002683","negative regulation of immune system process","6/36","462/23328",6.87240118473684e-05,0.00137876789167364,0.000834777193551933,"Cd24a/H2-Oa/Dpp4/Siglecg/Klrb1b/Il1rl1",6
"GO:0030217","GO:0030217","T cell differentiation","5/36","282/23328",6.91029253583447e-05,0.00137876789167364,0.000834777193551933,"Il1b/H2-Oa/Tnfsf9/Adam8/Malt1",5
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","4/36","144/23328",7.03459593752587e-05,0.00138163860835469,0.000836515273491974,"Cd24a/Il1b/Cd226/Malt1",4
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","4/36","147/23328",7.62088341655391e-05,0.00147376160840127,0.000892291289096109,"Cd24a/Il1b/Cd226/Malt1",4
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","5/36","291/23328",8.0142173394719e-05,0.00152634412056306,0.000924127453977382,"Cd24a/Il1b/Klrb1b/Adam8/Cd226",5
"GO:0050729","GO:0050729","positive regulation of inflammatory response","4/36","152/23328",8.67604746838291e-05,0.00162773009966527,0.000985511754853236,"Cd24a/Il1b/Adam8/Il1rl1",4
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","4/36","154/23328",9.12650035547967e-05,0.00168706043335852,0.00102143339891824,"Cd24a/Il1b/Cd226/Malt1",4
"GO:0060326","GO:0060326","cell chemotaxis","5/36","303/23328",9.69225578275092e-05,0.00176567616216202,0.00106903141585491,"Jaml/Ccl17/Il1b/Dpp4/Adam8",5
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","5/36","330/23328",0.000144529493283026,0.00259533675795377,0.00157135073148313,"Itpr1/Cd24a/Il1b/P2ry10/Clec4b1",5
"GO:0033632","GO:0033632","regulation of cell-cell adhesion mediated by integrin","2/36","12/23328",0.000151341330675261,0.00267938102336342,0.00162223546446573,"Cd24a/Dpp4",2
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","3/36","69/23328",0.000164877095820827,0.00286698573245563,0.00173582103133226,"Itgb7/Cd24a/Dpp4",3
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","4/36","180/23328",0.000166499569187956,0.00286698573245563,0.00173582103133226,"Il1b/Tnfsf9/Adam8/Malt1",4
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","4/36","185/23328",0.000184938176389744,0.00309427099915021,0.00187343125435297,"Cd24a/Il1b/Cd226/Malt1",4
"GO:0045123","GO:0045123","cellular extravasation","3/36","72/23328",0.00018708400631298,0.00309427099915021,0.00187343125435297,"Itgb7/Jaml/Adam8",3
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","3/36","72/23328",0.00018708400631298,0.00309427099915021,0.00187343125435297,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","3/36","73/23328",0.000194895405670871,0.00318160421984786,0.00192630729049952,"Cd24a/Il1b/Malt1",3
"GO:0002440","GO:0002440","production of molecular mediator of immune response","5/36","361/23328",0.000219344152495086,0.00353481538059389,0.00214015954458769,"Il1b/Siglecg/Nr4a3/Cd226/Malt1",5
"GO:0090594","GO:0090594","inflammatory response to wounding","2/36","15/23328",0.000240069777413656,0.00381984443302488,0.00231273083371184,"Cd24a/Siglecg",2
"GO:0050727","GO:0050727","regulation of inflammatory response","5/36","372/23328",0.00025197830429626,0.00395920910625499,0.00239710939481837,"Cd24a/Il1b/Siglecg/Adam8/Il1rl1",5
"GO:0032729","GO:0032729","positive regulation of interferon-gamma production","3/36","80/23328",0.000255552958023456,0.00396580331154919,0.00240110186680908,"Il1b/Tnfsf9/Cd226",3
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","5/36","375/23328",0.000261488986620369,0.00400843483148541,0.00242691318776029,"Itpr1/Cd24a/Il1b/P2ry10/Clec4b1",5
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","2/36","16/23328",0.000274099160513033,0.00410169815196288,0.00248337961216695,"Il1b/Adam8",2
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","2/36","16/23328",0.000274099160513033,0.00410169815196288,0.00248337961216695,"Il1b/Adam8",2
"GO:0001666","GO:0001666","response to hypoxia","4/36","208/23328",0.000289217394148016,0.00427701487581243,0.0025895253989971,"Itpr1/Cd24a/Dpp4/Adam8",4
"GO:0002237","GO:0002237","response to molecule of bacterial origin","5/36","389/23328",0.000309541779304231,0.00443298518537944,0.00268395786880152,"Fcgr4/Cd24a/Il1b/Malt1/Tnip3",5
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway","2/36","17/23328",0.000310344229366261,0.00443298518537944,0.00268395786880152,"Nr4a3/Cd226",2
"GO:0072672","GO:0072672","neutrophil extravasation","2/36","17/23328",0.000310344229366261,0.00443298518537944,0.00268395786880152,"Jaml/Adam8",2
"GO:0034103","GO:0034103","regulation of tissue remodeling","3/36","87/23328",0.000327256338855065,0.00458036125404274,0.00277318694190253,"Fcgr4/Cd24a/Adam8",3
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","4/36","215/23328",0.000327949493129552,0.00458036125404274,0.00277318694190253,"Il1b/Malt1/Tnip3/Il1rl1",4
"GO:0002836","GO:0002836","positive regulation of response to tumor cell","2/36","18/23328",0.000348798446127773,0.00471440480411409,0.00285434382060419,"Cd24a/Cd226",2
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell","2/36","18/23328",0.000348798446127773,0.00471440480411409,0.00285434382060419,"Cd24a/Cd226",2
"GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin","2/36","18/23328",0.000348798446127773,0.00471440480411409,0.00285434382060419,"Cd24a/Dpp4",2
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","4/36","224/23328",0.000383050424863724,0.00504685871771626,0.00305562856668664,"Il1b/Tnfsf9/Adam8/Malt1",4
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","2/36","19/23328",0.000389455286888208,0.00504685871771626,0.00305562856668664,"Il1b/Malt1",2
"GO:0071605","GO:0071605","monocyte chemotactic protein-1 production","2/36","19/23328",0.000389455286888208,0.00504685871771626,0.00305562856668664,"Cd24a/Il1b",2
"GO:0071637","GO:0071637","regulation of monocyte chemotactic protein-1 production","2/36","19/23328",0.000389455286888208,0.00504685871771626,0.00305562856668664,"Cd24a/Il1b",2
"GO:0002253","GO:0002253","activation of immune response","5/36","416/23328",0.000420879572151865,0.00539842471627443,0.00326848475473468,"Il1b/Nr4a3/Skint3/Cd226/Malt1",5
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","5/36","418/23328",0.000430188895128782,0.00546209536542302,0.00330703424963434,"Cd24a/Il1b/Adam8/Cd226/Il1rl1",5
"GO:0036293","GO:0036293","response to decreased oxygen levels","4/36","234/23328",0.000451723855115863,0.0056781688588064,0.00343785628682914,"Itpr1/Cd24a/Dpp4/Adam8",4
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","2/36","21/23328",0.000477350814296103,0.00594089082742774,0.00359692171689507,"Cd24a/Adam8",2
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","3/36","100/23328",0.000492423910551624,0.00606840054473913,0.00367412267625205,"Cd24a/Il1b/Tnfsf9",3
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","3/36","102/23328",0.0005217718756523,0.00636764318150429,0.00385529960241812,"Itpr1/Cd24a/Siglecg",3
"GO:0072676","GO:0072676","lymphocyte migration","3/36","103/23328",0.000536856909680714,0.00648874168719863,0.0039286188835947,"Itgb7/Ccl17/Adam8",3
"GO:0002834","GO:0002834","regulation of response to tumor cell","2/36","23/23328",0.000573978898068958,0.00674291098011851,0.00408250608267444,"Cd24a/Cd226",2
"GO:0002837","GO:0002837","regulation of immune response to tumor cell","2/36","23/23328",0.000573978898068958,0.00674291098011851,0.00408250608267444,"Cd24a/Cd226",2
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","2/36","23/23328",0.000573978898068958,0.00674291098011851,0.00408250608267444,"Il1b/Adam8",2
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","2/36","24/23328",0.000625551486163984,0.00728072424174193,0.00440812596975205,"Cd24a/Adam8",2
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","3/36","110/23328",0.0006503210556565,0.00749957400880936,0.00454062890622549,"Cd24a/Nr4a3/Adam8",3
"GO:0002418","GO:0002418","immune response to tumor cell","2/36","25/23328",0.000679287846033739,0.00776240747694918,0.00469976184385065,"Cd24a/Cd226",2
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","2/36","26/23328",0.000735181550609032,0.00832543431635633,0.005040647331345,"Cd24a/Tnfsf9",2
"GO:0019882","GO:0019882","antigen processing and presentation","3/36","116/23328",0.000758910632449656,0.00851741665168944,0.00515688333892012,"H2-DMb2/H2-Oa/H2-DMb1",3
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","5/36","476/23328",0.000774709884072755,0.0085955630732575,0.00520419721305127,"Itpr1/Cd24a/Il1b/P2ry10/Clec4b1",5
"GO:0045780","GO:0045780","positive regulation of bone resorption","2/36","27/23328",0.000793226186553596,0.0085955630732575,0.00520419721305127,"Fcgr4/Adam8",2
"GO:0046852","GO:0046852","positive regulation of bone remodeling","2/36","27/23328",0.000793226186553596,0.0085955630732575,0.00520419721305127,"Fcgr4/Adam8",2
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling","2/36","27/23328",0.000793226186553596,0.0085955630732575,0.00520419721305127,"Itpr1/Siglecg",2
"GO:0002347","GO:0002347","response to tumor cell","2/36","28/23328",0.00085341535423887,0.00909104322269712,0.00550418645062179,"Cd24a/Cd226",2
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation","2/36","28/23328",0.00085341535423887,0.00909104322269712,0.00550418645062179,"Cd24a/Il1b",2
"GO:0055074","GO:0055074","calcium ion homeostasis","5/36","493/23328",0.000906700579139669,0.00957750107545012,0.00579871312444034,"Itpr1/Cd24a/Il1b/P2ry10/Clec4b1",5
"GO:0031295","GO:0031295","T cell costimulation","2/36","29/23328",0.000915742667718818,0.00959240444435462,0.00580773639263777,"Cd24a/Dpp4",2
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","4/36","285/23328",0.000944391960794203,0.00981074954312655,0.00593993377689612,"Fcgr4/Il1b/Malt1/Tnip3",4
"GO:0070482","GO:0070482","response to oxygen levels","4/36","287/23328",0.000969201652556619,0.00985690884531149,0.00596788099917113,"Itpr1/Cd24a/Dpp4/Adam8",4
"GO:0002724","GO:0002724","regulation of T cell cytokine production","2/36","30/23328",0.000980201754704803,0.00985690884531149,0.00596788099917113,"Il1b/Malt1",2
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response","2/36","30/23328",0.000980201754704803,0.00985690884531149,0.00596788099917113,"Il1b/Il1rl1",2
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding","2/36","30/23328",0.000980201754704803,0.00985690884531149,0.00596788099917113,"H2-DMb2/H2-DMb1",2
"GO:0031294","GO:0031294","lymphocyte costimulation","2/36","31/23328",0.00104678625654047,0.0104429390831062,0.00632269393048256,"Cd24a/Dpp4",2
"GO:0050852","GO:0050852","T cell receptor signaling pathway","3/36","130/23328",0.00105547365704468,0.0104466959598831,0.00632496853744966,"Skint3/Cd226/Malt1",3
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","4/36","295/23328",0.00107305265854371,0.010537712435855,0.00638007460630841,"Fcgr4/Il1b/Malt1/Tnip3",4
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","2/36","32/23328",0.00111548982817674,0.0108695404187454,0.00658098038165469,"Il1b/Malt1",2
"GO:0033081","GO:0033081","regulation of T cell differentiation in thymus","2/36","33/23328",0.00118630613814673,0.0114706678126957,0.00694493390996021,"Il1b/Adam8",2
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","3/36","138/23328",0.00125363982506495,0.0118123185653422,0.00715178689674026,"Cd24a/Il1b/Tnfsf9",3
"GO:0071887","GO:0071887","leukocyte apoptotic process","3/36","138/23328",0.00125363982506495,0.0118123185653422,0.00715178689674026,"Cd24a/Nr4a3/Adam8",3
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","2/36","34/23328",0.00125922886854085,0.0118123185653422,0.00715178689674026,"Wnt11/Cd24a",2
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","2/36","34/23328",0.00125922886854085,0.0118123185653422,0.00715178689674026,"Il1b/Dpp4",2
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","3/36","140/23328",0.00130658837064496,0.0121657894955609,0.00736579642866516,"Cd24a/Il1b/Tnfsf9",3
"GO:0006458","GO:0006458","'de novo' protein folding","2/36","35/23328",0.00133425171498185,0.0122420029615488,0.00741193999179313,"H2-DMb2/H2-DMb1",2
"GO:0051084","GO:0051084","'de novo' posttranslational protein folding","2/36","35/23328",0.00133425171498185,0.0122420029615488,0.00741193999179313,"H2-DMb2/H2-DMb1",2
"GO:0033005","GO:0033005","positive regulation of mast cell activation","2/36","36/23328",0.00141136838659992,0.012672071871115,0.00767232589106573,"Nr4a3/Cd226",2
"GO:0071604","GO:0071604","transforming growth factor beta production","2/36","36/23328",0.00141136838659992,0.012672071871115,0.00767232589106573,"Wnt11/Cd24a",2
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","2/36","36/23328",0.00141136838659992,0.012672071871115,0.00767232589106573,"Il1b/Adam8",2
"GO:0071216","GO:0071216","cellular response to biotic stimulus","4/36","320/23328",0.00144794023315134,0.0129082331423492,0.00781531010502741,"Fcgr4/Il1b/Malt1/Tnip3",4
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","2/36","37/23328",0.00149057260600787,0.0131947166602246,0.00798876200254776,"Il1b/Adam8",2
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/36","147/23328",0.00150295130853004,0.0132112573064494,0.00799877656287978,"Il1b/Adam8/Malt1",3
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","4/36","330/23328",0.00162070984716684,0.0141474463742272,0.00856559370980718,"Nr4a3/Skint3/Cd226/Malt1",4
"GO:0002757","GO:0002757","immune response-activating signal transduction","4/36","331/23328",0.00163874197388403,0.0142061976632568,0.00860116477036774,"Nr4a3/Skint3/Cd226/Malt1",4
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","3/36","152/23328",0.00165396421142986,0.0142399521490913,0.00862160147702801,"Cd24a/Il1b/Tnfsf9",3
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","3/36","154/23328",0.00171693250314578,0.0146815248738384,0.0088889523793369,"Cd24a/Adam8/Cd226",3
