"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050729","GO:0050729","positive regulation of inflammatory response","16/260","152/23328",1.58509462805134e-11,2.85871816169059e-09,1.9755284627503e-09,"Cd24a/Il1b/Adam8/Il1rl1/Ctsc/Grn/Lpl/Cd81/Ctss/Tgm2/Nfkbiz/Nfkbia/Lilra5/Ace/Fabp4/Fgfr1",16
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","26/260","479/23328",3.37965004509543e-11,5.80495129174248e-09,4.01153448961703e-09,"Cd24a/Il1b/Dpp4/Nr4a3/Tnfsf9/Adam8/Cd226/Malt1/Il1rl1/Fgr/Ceacam1/Ctsc/Cd244a/Cd81/Axl/Cdkn1a/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",26
"GO:0030098","GO:0030098","lymphocyte differentiation","24/260","409/23328",4.06126309888697e-11,6.65862545349332e-09,4.60146938668151e-09,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1/Pglyrp1/Hells/Cd44/Psap/Axl/Tnfaip3/Bcl2a1d/Nfkbiz/H2-DMa/Cd74/Pou2f2/Cd83/H2-Ab1/Egr1/H2-Aa/Runx2/Spn/Zfp36l1",24
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","21/260","309/23328",4.7619635715497e-11,7.46800113155641e-09,5.16079164184425e-09,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1/Ceacam1/Pglyrp1/Dcstamp/Cd44/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Tmem176a/Tmem176b/Zfp36l1",21
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","9/260","34/23328",9.50331710947535e-11,1.4282693672449e-08,9.87011180492879e-09,"H2-DMb2/H2-Oa/H2-DMb1/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",9
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","18/260","231/23328",1.30962952362399e-10,1.88953347668469e-08,1.30576956292278e-08,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",18
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","18/260","234/23328",1.61806946526774e-10,2.24476021585413e-08,1.55125040232956e-08,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",18
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","22/260","372/23328",2.35612708429886e-10,3.14761125669111e-08,2.1751691756802e-08,"Itpr1/Jaml/Nr4a3/Ceacam1/Itga4/Uhrf1/Hmgn1/Glul/Grn/Aldh1a2/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Tgfbr1/Nr4a1/Zfp36/Dab2/Igf1/Zfp36l1/Fgfr1",22
"GO:0031349","GO:0031349","positive regulation of defense response","19/260","278/23328",3.72864561069067e-10,4.64271580549412e-08,3.20836707204123e-08,"Cd24a/Il1b/Adam8/Cd226/Il1rl1/Ctsc/Grn/Lpl/Mmp12/Cd81/Ctss/Tgm2/Nfkbiz/Nfkbia/Cd74/Lilra5/Ace/Fabp4/Fgfr1",19
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","23/260","418/23328",3.7327074676831e-10,4.64271580549412e-08,3.20836707204123e-08,"Cd24a/Il1b/Adam8/Cd226/Il1rl1/Ctsc/Flna/Grn/Lpl/Mmp12/Tiam1/Cd81/Ctss/Tgm2/Nfkbiz/Aif1/Scimp/Nfkbia/Cd74/Lilra5/Ace/Fabp4/Fgfr1",23
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","18/260","251/23328",5.06194914006966e-10,6.03485349829659e-08,4.1704093163779e-08,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Ceacam1/Cd244a/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",18
"GO:0046651","GO:0046651","lymphocyte proliferation","20/260","317/23328",5.18659435672842e-10,6.03485349829659e-08,4.1704093163779e-08,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Malt1/Ceacam1/Cd244a/Hells/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",20
"GO:0032943","GO:0032943","mononuclear cell proliferation","20/260","320/23328",6.11426323154756e-10,6.89192108631001e-08,4.76268925404757e-08,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Malt1/Ceacam1/Cd244a/Hells/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",20
"GO:0048771","GO:0048771","tissue remodeling","16/260","196/23328",7.23363163836358e-10,7.90657858169013e-08,5.46387231886601e-08,"Fcgr4/Cd24a/Adam8/Ceacam1/Itga4/Flna/Ctsk/Dcstamp/Tmem119/Axl/Klf6/Ctss/Tgm2/Igf1/Trf/Clec10a",16
"GO:0001818","GO:0001818","negative regulation of cytokine production","18/260","260/23328",8.92474368830188e-10,9.46810308344261e-08,6.5429699857272e-08,"Wnt11/Cd24a/Il1rl1/Il1r2/Ceacam1/Pglyrp1/Srgn/Ezr/Axl/Tnfaip3/Cx3cr1/Zfp36/Rel/Lilra5/Cd83/Igf1/Klf2/Fgfr1",18
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","23/260","440/23328",1.00840818789974e-09,1.03923666678696e-07,7.18168598179426e-08,"Cd24a/Il1b/Adam8/Malt1/Ceacam1/Unc119/Ccnd1/Tiam1/Gadd45b/Cd81/Cdkn1a/Ccnd2/Tgfbr1/Pim1/Cd74/Lilra5/Dab2/Igf1/Egr1/Zeb2/Trf/Ace/Fgfr1",23
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","23/260","442/23328",1.10033877618256e-09,1.10247832380291e-07,7.61871994736929e-08,"Cd24a/Il1b/Adam8/Ceacam1/Ccnd1/Tiam1/Gadd45b/Cd81/Cdkn1a/Ccnd2/Tnfaip3/Dusp5/Ccnl1/Tgfbr1/Dusp1/Pim1/Cd74/Dab2/Igf1/Zeb2/Trf/Dusp16/Fgfr1",23
"GO:0042129","GO:0042129","regulation of T cell proliferation","15/260","175/23328",1.26677103765051e-09,1.23493057643389e-07,8.53403646417183e-08,"Cd24a/Lmo1/Il1b/Cd209a/Tnfsf9/Ceacam1/Cd244a/Cd44/Cd81/Aif1/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",15
"GO:0060326","GO:0060326","cell chemotaxis","19/260","303/23328",1.57617490660461e-09,1.4961218126639e-07,1.03390088056502e-07,"Jaml/Ccl17/Il1b/Dpp4/Adam8/Ccl9/Tiam1/Ccrl2/Ccl6/Cx3cr1/Pde4b/Nr4a1/Aif1/Ccl22/Dusp1/Cxcl16/Cd74/Slc12a2/Fgfr1",19
"GO:0009611","GO:0009611","response to wounding","24/260","492/23328",1.69886244894191e-09,1.57122996239319e-07,1.08580466372319e-07,"Cd24a/Jaml/Siglecg/Ceacam1/Dhfr/Flna/Cnn2/Grn/Actg1/Cd44/Mmp12/Axl/Cdkn1a/Tnfaip3/Jun/Cd9/F11r/Zfp36/Igf1/Slc12a2/Pecam1/Zfp36l1/Clec10a/Cfh",24
"GO:0070661","GO:0070661","leukocyte proliferation","20/260","344/23328",2.13820473062714e-09,1.92812611584302e-07,1.33243915845396e-07,"Cd24a/Lmo1/Il1b/Cd209a/Siglecg/Tnfsf9/Malt1/Ceacam1/Cd244a/Hells/Cd44/Cd81/Cdkn1a/Aif1/Cd74/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",20
"GO:0042098","GO:0042098","T cell proliferation","16/260","213/23328",2.43543233940047e-09,2.14258645078475e-07,1.48064281892177e-07,"Cd24a/Lmo1/Il1b/Cd209a/Tnfsf9/Malt1/Ceacam1/Cd244a/Cd44/Cd81/Aif1/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",16
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","21/260","384/23328",2.49731726021698e-09,2.14471984704825e-07,1.48211711082552e-07,"Cd24a/Dpp4/Siglecg/Klrb1b/Il1r2/Ceacam1/Pglyrp1/Grn/Metrnl/Cd44/Mmp12/Tnfaip3/Cx3cr1/Cd9/Aif1/Dusp1/Zfp36/Igf1/Socs3/Slc12a2/Spn",21
"GO:0097529","GO:0097529","myeloid leukocyte migration","16/260","219/23328",3.63785356229831e-09,3.05156693004884e-07,2.10879736487696e-07,"Jaml/Ccl17/Il1b/Dpp4/Adam8/Ccl9/Cd81/Ccl6/Cx3cr1/Pde4b/Cd9/Aif1/Ccl22/Dusp1/Cd74/Pecam1",16
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","15/260","192/23328",4.54933531514241e-09,3.72942101857243e-07,2.5772311067601e-07,"Cd24a/Il1b/H2-Oa/Tnfsf9/Adam8/Malt1/Pglyrp1/Cd44/Axl/Nfkbiz/H2-DMa/Cd74/Cd83/H2-Aa/Zfp36l1",15
"GO:0034341","GO:0034341","response to interferon-gamma","13/260","137/23328",4.75640724428652e-09,3.81252465114255e-07,2.63466019987613e-07,"Ccl17/Ccl9/Zyx/Actg1/Gsn/Rab7b/Ccl6/Ccl22/Cxcl16/Mrc1/H2-Eb1/H2-Ab1/H2-Aa",13
"GO:0050673","GO:0050673","epithelial cell proliferation","22/260","438/23328",4.91387633947309e-09,3.85311999053901e-07,2.66271376930716e-07,"Itpr1/Jaml/Nr4a3/Ceacam1/Itga4/Uhrf1/Hmgn1/Glul/Grn/Aldh1a2/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Tgfbr1/Nr4a1/Zfp36/Dab2/Igf1/Zfp36l1/Fgfr1",22
"GO:0002697","GO:0002697","regulation of immune effector process","22/260","440/23328",5.33871605580829e-09,4.09718059857458e-07,2.83137281526406e-07,"Cd24a/Il1b/Dpp4/Siglecg/Nr4a3/Klrb1b/Cd226/Malt1/Fgr/Ceacam1/Pglyrp1/Cd244a/Grn/Mmp12/Cd81/Tnfaip3/Nfkbiz/Scimp/Cd74/Treml4/Spn/Cfh",22
"GO:0031348","GO:0031348","negative regulation of defense response","16/260","228/23328",6.483979476801e-09,4.87244041100442e-07,3.36711916690017e-07,"Cd24a/Siglecg/Klrb1b/Il1r2/Ceacam1/Pglyrp1/Grn/Metrnl/Cd44/Mmp12/Tnfaip3/Cx3cr1/Zfp36/Igf1/Socs3/Spn",16
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","16/260","233/23328",8.83511177879592e-09,6.50372411961569e-07,4.49442420884828e-07,"Il1b/Itm2b/Lmna/Traf1/Mcl1/Tnfaip3/Cx3cr1/Atf3/Tgfbr1/Bcl2a1d/Bcl2a1a/Bcl2a1b/Skil/Dab2/Igf1/Fgfr1",16
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","21/260","416/23328",1.02055065075226e-08,7.3622523945268e-07,5.08771355996074e-07,"Cd24a/Il1b/Dpp4/Tnfsf9/Adam8/Malt1/Ceacam1/Cd244a/Cd81/Axl/Cdkn1a/Nfkbiz/H2-DMa/Aif1/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",21
"GO:0070486","GO:0070486","leukocyte aggregation","6/260","16/23328",1.31959719169576e-08,9.33291582440509e-07,6.44954829708061e-07,"Il1b/Nr4a3/Adam8/Cd44/Stk10/Spn",6
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","14/260","180/23328",1.59005925496842e-08,1.10295071782136e-06,7.62198444486887e-07,"Il1b/Tnfsf9/Adam8/Malt1/Dcstamp/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Zfp36l1",14
"GO:0002819","GO:0002819","regulation of adaptive immune response","15/260","213/23328",1.85558799691366e-08,1.26285017072973e-06,8.72697592192958e-07,"Cd24a/Il1b/Dpp4/Cd226/Malt1/Il1rl1/Samsn1/Cd44/Cd81/Tnfaip3/Nfkbiz/H2-DMa/Cd74/H2-Ab1/Spn",15
"GO:0072678","GO:0072678","T cell migration","9/260","60/23328",2.08078506627987e-08,1.37291789208478e-06,9.4876032523215e-07,"Itgb7/Adam8/Itga4/Aif1/F11r/Cxcl16/Slc12a2/Spn/Itgal",9
"GO:0030217","GO:0030217","T cell differentiation","17/260","282/23328",2.09344286289611e-08,1.37291789208478e-06,9.4876032523215e-07,"Il1b/H2-Oa/Tnfsf9/Adam8/Malt1/Cd44/Psap/Bcl2a1d/Nfkbiz/H2-DMa/Cd74/Cd83/Egr1/H2-Aa/Runx2/Spn/Zfp36l1",17
"GO:0050728","GO:0050728","negative regulation of inflammatory response","13/260","156/23328",2.29657908402403e-08,1.47924299215619e-06,1.02223670506934e-06,"Cd24a/Siglecg/Il1r2/Pglyrp1/Grn/Metrnl/Cd44/Tnfaip3/Cx3cr1/Zfp36/Igf1/Socs3/Spn",13
"GO:0030595","GO:0030595","leukocyte chemotaxis","15/260","219/23328",2.69036166204971e-08,1.70247973947602e-06,1.17650533993236e-06,"Jaml/Ccl17/Il1b/Dpp4/Adam8/Ccl9/Ccl6/Cx3cr1/Pde4b/Aif1/Ccl22/Dusp1/Cxcl16/Cd74/Slc12a2",15
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","18/260","325/23328",2.94144518252849e-08,1.82927461610004e-06,1.26412743960571e-06,"Ccl17/Il1b/Gcnt2/Ccl9/Cd44/Ezr/Tiam1/Ccl6/Jun/Atf3/Ccl22/Scimp/Dusp1/Cd74/Dab2/Igf1/Trf/Zfp36l1",18
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","17/260","291/23328",3.31759107807897e-08,2.02822898620862e-06,1.4016156419074e-06,"Cd24a/Il1b/Adam8/Ceacam1/Ccnd1/Tiam1/Gadd45b/Cd81/Ccnd2/Tgfbr1/Pim1/Cd74/Dab2/Igf1/Zeb2/Trf/Fgfr1",17
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","15/260","224/23328",3.63285294155406e-08,2.18395009336425e-06,1.50922732729825e-06,"Il1b/Tnfsf9/Adam8/Malt1/Dcstamp/Rab7b/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Zfp36l1",15
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","12/260","138/23328",5.00964606437178e-08,2.96226120560476e-06,2.04708229170533e-06,"Cd24a/Il1b/Tnfsf9/Ceacam1/Cd244a/Cd81/Cdkn1a/Aif1/Cd74/Igf1/Spn/Itgal",12
"GO:0043405","GO:0043405","regulation of MAP kinase activity","17/260","301/23328",5.42317134035797e-08,3.15506113301148e-06,2.18031744209977e-06,"Cd24a/Il1b/Adam8/Ceacam1/Tiam1/Gadd45b/Cd81/Dusp5/Tgfbr1/Dusp1/Cd74/Dab2/Igf1/Zeb2/Trf/Dusp16/Fgfr1",17
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","12/260","140/23328",5.88021140635968e-08,3.36665437186339e-06,2.32653978450455e-06,"Cd24a/Il1b/Tnfsf9/Ceacam1/Cd244a/Cd81/Cdkn1a/Aif1/Cd74/Igf1/Spn/Itgal",12
"GO:0001776","GO:0001776","leukocyte homeostasis","11/260","115/23328",6.83255138573621e-08,3.85078325755477e-06,2.66109896076042e-06,"Cd24a/Lmo1/Ceacam1/Cd44/Axl/Tnfaip3/Pde4b/Bcl2a1a/Cd74/Skil/Cfh",11
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","20/260","425/23328",7.33762164099985e-08,4.07181557832099e-06,2.81384421795751e-06,"Il1b/Ceacam1/Samsn1/Dok2/Ezr/Gadd45b/Cdkn1a/Tnfaip3/Dusp5/Pmepa1/Jun/Atf3/Dusp1/Gfra2/Dab2/Igf1/Socs3/Fabp4/Dusp16/Pecam1",20
"GO:0019882","GO:0019882","antigen processing and presentation","11/260","116/23328",7.47472152841625e-08,4.08504856863597e-06,2.82298892811638e-06,"H2-DMb2/H2-Oa/H2-DMb1/Psap/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa/Treml4",11
"GO:0042326","GO:0042326","negative regulation of phosphorylation","21/260","471/23328",8.53463555254846e-08,4.59469111015557e-06,3.17517941687899e-06,"Il1b/Ceacam1/Samsn1/Dok2/Ezr/Gadd45b/Cdkn1a/Tnfaip3/Dusp5/Pmepa1/Jun/Atf3/Dusp1/Gfra2/Dab2/Igf1/Socs3/Fabp4/Dusp16/Pecam1/Cbfa2t3",21
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","14/260","208/23328",9.80293788895446e-08,5.19988190668511e-06,3.5933989041864e-06,"Itpr1/Jaml/Nr4a3/Itga4/Glul/Grn/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Nr4a1/Igf1/Fgfr1",14
"GO:0045123","GO:0045123","cellular extravasation","9/260","72/23328",1.06637503311529e-07,5.49487820635267e-06,3.79725726077747e-06,"Itgb7/Jaml/Adam8/Itga4/Cx3cr1/F11r/Spn/Itgal/Pecam1",9
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","9/260","72/23328",1.06637503311529e-07,5.49487820635267e-06,3.79725726077747e-06,"H2-DMb2/H2-Oa/H2-DMb1/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",9
"GO:0050866","GO:0050866","negative regulation of cell activation","14/260","210/23328",1.1037019684766e-07,5.60711690182408e-06,3.87482025404387e-06,"Cd24a/Fgr/Ceacam1/Pglyrp1/Samsn1/Grn/Cd44/Axl/Tnfaip3/Cd9/Cd74/H2-Ab1/H2-Aa/Spn",14
"GO:0033260","GO:0033260","nuclear DNA replication","7/260","36/23328",1.24832051139364e-07,6.25373900638455e-06,4.3216710102049e-06,"Mcm5/Rad51/Mcm7/Mcm3/Mcm6/Lig1/Fgfr1",7
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","8/260","54/23328",1.42837379894245e-07,7.05773190792521e-06,4.87727347641776e-06,"Itgb7/Il1b/Itga4/Gcnt2/Cd2/Cd44/Itgax/Tnfaip3",8
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","12/260","152/23328",1.45813848567126e-07,7.10743988894084e-06,4.91162437278739e-06,"Cd24a/Il1b/Tnfsf9/Ceacam1/Cd244a/Cd81/Cdkn1a/Aif1/Cd74/Igf1/Spn/Itgal",12
"GO:1990266","GO:1990266","neutrophil migration","11/260","124/23328",1.48684202068812e-07,7.15071889149607e-06,4.94153249823084e-06,"Jaml/Ccl17/Il1b/Dpp4/Adam8/Ccl9/Ccl6/Pde4b/Ccl22/Cd74/Pecam1",11
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","10/260","100/23328",1.78635767010842e-07,8.47814752115931e-06,5.85885728921987e-06,"Cd24a/Il1b/Tnfsf9/Ceacam1/Cd244a/Cd81/Aif1/Igf1/Spn/Itgal",10
"GO:0032675","GO:0032675","regulation of interleukin-6 production","12/260","156/23328",1.93723749737308e-07,8.95848160644191e-06,6.19079405368346e-06,"Cd24a/Il1b/Tnfsf9/Lpl/Rab7b/Tnfaip3/Aif1/Scimp/Cd74/Lilra5/Pou2f2/Klf2",12
"GO:0071248","GO:0071248","cellular response to metal ion","12/260","156/23328",1.93723749737308e-07,8.95848160644191e-06,6.19079405368346e-06,"Gsn/Jun/Fos/Fosb/Junb/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",12
"GO:0032609","GO:0032609","interferon-gamma production","11/260","128/23328",2.05728154717965e-07,9.39318296288228e-06,6.49119614086797e-06,"Il1b/Tnfsf9/Cd226/Il1rl1/Pglyrp1/Cd244a/Cd2/Axl/Pde4b/Cd14/Spn",11
