"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu05169","mmu05169","Epstein-Barr virus infection","13/141","231/8943",6.88637356943475e-05,0.00142735743075557,0.00098847467503848,"Cd44/Ccnd1/Gadd45b/Cdkn1a/Ccnd2/Tnfaip3/Jun/H2-DMa/Nfkbia/H2-Eb1/H2-Ab1/H2-Aa/Itgal",13
"mmu04514","mmu04514","Cell adhesion molecules","11/141","174/8943",9.08256240940915e-05,0.00172568685778774,0.00119507400123805,"Itga4/Cd2/Alcam/H2-DMa/F11r/H2-Eb1/H2-Ab1/H2-Aa/Spn/Itgal/Pecam1",11
"mmu05215","mmu05215","Prostate cancer","8/141","99/8943",0.000160124482022182,0.00280833706931212,0.00194483176545161,"Il1r2/Ccnd1/Cdkn1a/Creb5/Spint1/Nfkbia/Igf1/Fgfr1",8
"mmu03030","mmu03030","DNA replication","5/141","35/8943",0.000201300531587735,0.00327832294300025,0.00227030674723009,"Mcm5/Mcm7/Mcm3/Mcm6/Lig1",5
"mmu04659","mmu04659","Th17 cell differentiation","8/141","105/8943",0.000240910632321501,0.00366184161128681,0.0025359013928579,"Jun/Tgfbr1/H2-DMa/Fos/Nfkbia/H2-Eb1/H2-Ab1/H2-Aa",8
"mmu04928","mmu04928","Parathyroid hormone synthesis, secretion and action","8/141","108/8943",0.000292353338340184,0.00416603507134762,0.0028850658388834,"Cdkn1a/Creb5/Pde4b/Fos/Egr1/Jund/Runx2/Fgfr1",8
"mmu05205","mmu05205","Proteoglycans in cancer","11/141","205/8943",0.000382468544258625,0.0050393492101404,0.00348985402364293,"Flna/Actg1/Cd44/Ezr/Ccnd1/Tiam1/Cdkn1a/Itgb5/Igf1/Ddx5/Fgfr1",11
"mmu04668","mmu04668","TNF signaling pathway","8/141","113/8943",0.000397843358695295,0.0050393492101404,0.00348985402364293,"Traf1/Creb5/Tnfaip3/Jun/Fos/Nfkbia/Junb/Socs3",8
"mmu04658","mmu04658","Th1 and Th2 cell differentiation","7/141","88/8943",0.000456977956066022,0.00520954869915265,0.00360772070578439,"Jun/H2-DMa/Fos/Nfkbia/H2-Eb1/H2-Ab1/H2-Aa",7
"mmu05416","mmu05416","Viral myocarditis","7/141","88/8943",0.000456977956066022,0.00520954869915265,0.00360772070578439,"Actg1/Ccnd1/H2-DMa/H2-Eb1/H2-Ab1/H2-Aa/Itgal",7
"mmu04612","mmu04612","Antigen processing and presentation","7/141","90/8943",0.000523952884558399,0.00559123346766394,0.00387204533771741,"Klrd1/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",7
"mmu04672","mmu04672","Intestinal immune network for IgA production","5/141","43/8943",0.000539504983721959,0.00559123346766394,0.00387204533771741,"Itga4/H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",5
"mmu05310","mmu05310","Asthma","4/141","25/8943",0.000578987627846775,0.00573952952822021,0.00397474344059571,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",4
"mmu04810","mmu04810","Regulation of actin cytoskeleton","11/141","220/8943",0.000693341638661678,0.00658674556728594,0.00456145814908999,"Itga4/Tmsb4x/Actg1/Gsn/Ezr/Itgax/Tiam1/Itgb5/Itgal/Cyfip2/Fgfr1",11
"mmu04010","mmu04010","MAPK signaling pathway","13/141","294/8943",0.000731178754655107,0.00666835024245458,0.00461797108203226,"Flna/Gadd45b/Dusp5/Jun/Cd14/Tgfbr1/Nr4a1/Fos/Dusp1/Igf1/Jund/Dusp16/Fgfr1",13
"mmu04110","mmu04110","Cell cycle","8/141","125/8943",0.000780649674994757,0.00667630445053697,0.00462347953638294,"Mcm5/Mcm7/Mcm3/Mcm6/Ccnd1/Gadd45b/Cdkn1a/Ccnd2",8
"mmu05221","mmu05221","Acute myeloid leukemia","6/141","70/8943",0.000790615000721484,0.00667630445053697,0.00462347953638294,"Ccnd1/Cd14/Bcl2a1d/Bcl2a1a/Pim1/Bcl2a1b",6
"mmu04062","mmu04062","Chemokine signaling pathway","10/141","192/8943",0.000889771632138129,0.00724528329026762,0.00501750920378645,"Fgr/Ccl9/Tiam1/Ccl6/Cx3cr1/Ccl22/Cxcl16/Nfkbia/Gngt2/Grk3",10
"mmu04978","mmu04978","Mineral absorption","5/141","54/8943",0.00154311919913928,0.0121321095656467,0.00840173792634815,"Atox1/Fth1/Trf/Mt2/Mt1",5
"mmu04662","mmu04662","B cell receptor signaling pathway","6/141","81/8943",0.00169903344989674,0.0129126542192152,0.00894228131524598,"Cd81/Jun/Cd72/Fos/Nfkbia/Lilra5",6
"mmu05162","mmu05162","Measles","8/141","146/8943",0.00212115934749665,0.0156007848783624,0.0108038676442953,"Ccnd1/Ccnd2/Tnfaip3/Jun/Cd209g/Fos/Nfkbia/Cd209d",8
"mmu05210","mmu05210","Colorectal cancer","6/141","88/8943",0.00259361681920465,0.0184795198368331,0.0127974514105493,"Ccnd1/Gadd45b/Cdkn1a/Jun/Tgfbr1/Fos",6
"mmu05321","mmu05321","Inflammatory bowel disease","5/141","62/8943",0.00285567022266696,0.0194426092321314,0.0134644108255758,"Jun/H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",5
"mmu05332","mmu05332","Graft-versus-host disease","5/141","63/8943",0.00306319841775411,0.0194426092321314,0.0134644108255758,"Klrd1/H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",5
"mmu04657","mmu04657","IL-17 signaling pathway","6/141","91/8943",0.00306988566823128,0.0194426092321314,0.0134644108255758,"Tnfaip3/Jun/Fos/Fosb/Nfkbia/Jund",6
"mmu05410","mmu05410","Hypertrophic cardiomyopathy","6/141","91/8943",0.00306988566823128,0.0194426092321314,0.0134644108255758,"Itga4/Lmna/Actg1/Itgb5/Igf1/Ace",6
"mmu04510","mmu04510","Focal adhesion","9/141","201/8943",0.00444945110805024,0.0274182392604177,0.0189877003188488,"Itga4/Flna/Zyx/Actg1/Ccnd1/Ccnd2/Jun/Itgb5/Igf1",9
"mmu04068","mmu04068","FoxO signaling pathway","7/141","131/8943",0.00459096007525833,0.02754576045155,0.0190760113930402,"Ccnd1/Gadd45b/Cdkn1a/Ccnd2/Tgfbr1/Igf1/Klf2",7
"mmu04115","mmu04115","p53 signaling pathway","5/141","72/8943",0.00544795213911023,0.0310533271929283,0.0215050742333298,"Ccnd1/Gadd45b/Cdkn1a/Ccnd2/Igf1",5
"mmu05218","mmu05218","Melanoma","5/141","72/8943",0.00544795213911023,0.0310533271929283,0.0215050742333298,"Ccnd1/Gadd45b/Cdkn1a/Igf1/Fgfr1",5
"mmu05132","mmu05132","Salmonella infection","10/141","253/8943",0.0066143347544372,0.0362845295931966,0.0251277905770059,"Tubb5/Tuba1b/Flna/Actg1/Rab7b/Jun/Cd14/Fos/Nfkbia/Cyfip2",10
"mmu05212","mmu05212","Pancreatic cancer","5/141","76/8943",0.00684313496713795,0.0362845295931966,0.0251277905770059,"Rad51/Ccnd1/Gadd45b/Cdkn1a/Tgfbr1",5
"mmu05220","mmu05220","Chronic myeloid leukemia","5/141","76/8943",0.00684313496713795,0.0362845295931966,0.0251277905770059,"Ccnd1/Gadd45b/Cdkn1a/Tgfbr1/Nfkbia",5
"mmu04625","mmu04625","C-type lectin receptor signaling pathway","6/141","112/8943",0.00842779771212609,0.0430673951113173,0.0298250658665632,"Lsp1/Jun/Cd209g/Ccl22/Nfkbia/Cd209d",6
"mmu05224","mmu05224","Breast cancer","7/141","147/8943",0.00851423149818841,0.0430673951113173,0.0298250658665632,"Ccnd1/Gadd45b/Cdkn1a/Jun/Fos/Igf1/Fgfr1",7
"mmu05418","mmu05418","Fluid shear stress and atherosclerosis","7/141","148/8943",0.00882224542002188,0.0430673951113173,0.0298250658665632,"Il1r2/Actg1/Jun/Fos/Dusp1/Klf2/Pecam1",7
"mmu05167","mmu05167","Kaposi sarcoma-associated herpesvirus infection","9/141","224/8943",0.00887792793961365,0.0430673951113173,0.0298250658665632,"Cd200r4/Ccnd1/Cdkn1a/Jun/Ubc/Fos/Zfp36/Nfkbia/Gngt2",9
"mmu05203","mmu05203","Viral carcinogenesis","9/141","229/8943",0.0101763060501152,0.0483374537380471,0.0334746909543262,"Gsn/Ccnd1/Traf1/Cdkn1a/Creb5/Ccnd2/Jun/Rel/Nfkbia",9
"mmu04670","mmu04670","Leukocyte transendothelial migration","6/141","118/8943",0.010755197940878,0.050044594500412,0.0346569213991773,"Itga4/Actg1/Ezr/F11r/Itgal/Pecam1",6
"mmu05150","mmu05150","Staphylococcus aureus infection","6/141","124/8943",0.0135062088879805,0.0615883125291913,0.0426511859620438,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa/Itgal/Cfh",6
"mmu01522","mmu01522","Endocrine resistance","5/141","93/8943",0.0155812187827343,0.0677971770436475,0.0469509536313348,"Ccnd1/Cdkn1a/Jun/Fos/Igf1",5
"mmu05222","mmu05222","Small cell lung cancer","5/141","93/8943",0.0155812187827343,0.0677971770436475,0.0469509536313348,"Ccnd1/Gadd45b/Traf1/Cdkn1a/Nfkbia",5
"mmu04926","mmu04926","Relaxin signaling pathway","6/141","129/8943",0.016147976295844,0.0677971770436475,0.0469509536313348,"Creb5/Jun/Tgfbr1/Fos/Nfkbia/Gngt2",6
"mmu05414","mmu05414","Dilated cardiomyopathy","5/141","94/8943",0.0162538316095526,0.0677971770436475,0.0469509536313348,"Itga4/Lmna/Actg1/Itgb5/Igf1",5
"mmu04530","mmu04530","Tight junction","7/141","167/8943",0.0163545821815816,0.0677971770436475,0.0469509536313348,"Tuba1b/Actg1/Ezr/Ccnd1/Tiam1/Jun/F11r",7
"mmu05330","mmu05330","Allograft rejection","4/141","63/8943",0.0172066441537498,0.0700556226259811,0.0485149741177155,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",4
"mmu05164","mmu05164","Influenza A","7/141","173/8943",0.019471878706224,0.0777011549871812,0.0538096641185465,"Actg1/H2-DMa/Nfkbia/H2-Eb1/H2-Ab1/H2-Aa/Socs3",7
"mmu04142","mmu04142","Lysosome","6/141","135/8943",0.0197660832862127,0.0777011549871812,0.0538096641185465,"Ctsc/Gm2a/Ctsk/Psap/Ctss/Hexb",6
"mmu05216","mmu05216","Thyroid cancer","3/141","37/8943",0.0201640918598425,0.0779222532888829,0.05396277928593,"Ccnd1/Gadd45b/Cdkn1a",3
"mmu04620","mmu04620","Toll-like receptor signaling pathway","5/141","100/8943",0.0206976520962961,0.0786510779659251,0.0544675055165686,"Ctsk/Jun/Cd14/Fos/Nfkbia",5
"mmu04933","mmu04933","AGE-RAGE signaling pathway in diabetic complications","5/141","101/8943",0.0215081315495653,0.0803910490705064,0.0556724716554753,"Ccnd1/Jun/Tgfbr1/Pim1/Egr1",5
"mmu00604","mmu00604","Glycosphingolipid biosynthesis - ganglio series","2/141","15/8943",0.0226588279147455,0.08279651516357,0.0573383068999792,"Hexb/St3gal5",2
"mmu05142","mmu05142","Chagas disease","5/141","103/8943",0.0231905852818037,0.08279651516357,0.0573383068999792,"Jun/Tgfbr1/Fos/Nfkbia/Ace",5
"mmu05031","mmu05031","Amphetamine addiction","4/141","69/8943",0.0232411270634582,0.08279651516357,0.0573383068999792,"Creb5/Jun/Fos/Fosb",4
"mmu04940","mmu04940","Type I diabetes mellitus","4/141","70/8943",0.0243568367111817,0.0854362887715295,0.0591664049664332,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",4
"mmu04216","mmu04216","Ferroptosis","3/141","40/8943",0.0247818548125567,0.085610043897923,0.0592867340013317,"Fth1/Cp/Trf",3
"mmu04151","mmu04151","PI3K-Akt signaling pathway","11/141","359/8943",0.0262553845706598,0.0893466818225437,0.0618744333951133,"Itga4/Ccnd1/Cdkn1a/Creb5/Ccnd2/Mcl1/Nr4a1/Itgb5/Igf1/Gngt2/Fgfr1",11
"mmu04917","mmu04917","Prolactin signaling pathway","4/141","74/8943",0.0291408863724599,0.096291624535085,0.0666839505090616,"Ccnd1/Ccnd2/Fos/Socs3",4
"mmu05214","mmu05214","Glioma","4/141","74/8943",0.0291408863724599,0.096291624535085,0.0666839505090616,"Ccnd1/Gadd45b/Cdkn1a/Igf1",4
"mmu05145","mmu05145","Toxoplasmosis","5/141","110/8943",0.0297414817160073,0.0968722547321382,0.0670860489834752,"H2-DMa/Nfkbia/H2-Eb1/H2-Ab1/H2-Aa",5
"mmu05412","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","4/141","77/8943",0.0330701170941958,0.106196995739108,0.0735436258581078,"Itga4/Lmna/Actg1/Itgb5",4
"mmu05320","mmu05320","Autoimmune thyroid disease","4/141","79/8943",0.0358536388920606,0.113071732552208,0.0783045239281217,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",4
"mmu04935","mmu04935","Growth hormone synthesis, secretion and action","5/141","116/8943",0.0362027915627683,0.113071732552208,0.0783045239281217,"Creb5/Fos/Junb/Igf1/Socs3",5
"mmu05030","mmu05030","Cocaine addiction","3/141","48/8943",0.0396352787695729,0.122119507560306,0.0845702960943945,"Creb5/Jun/Fosb",3
"mmu05161","mmu05161","Hepatitis B","6/141","163/8943",0.0439039630981907,0.1334680478185,0.0924293959961909,"Cdkn1a/Creb5/Jun/Tgfbr1/Fos/Nfkbia",6
"mmu04970","mmu04970","Salivary secretion","4/141","86/8943",0.0466355168037881,0.139906550411364,0.0968881928056539,"Lyz1/Kcnn4/Cst3/Slc12a2",4
"mmu04630","mmu04630","JAK-STAT signaling pathway","6/141","168/8943",0.0495759281506799,0.146083843383078,0.101166096525678,"Ccnd1/Cdkn1a/Ccnd2/Mcl1/Pim1/Socs3",6
"mmu05206","mmu05206","MicroRNAs in cancer","9/141","303/8943",0.0499760516836847,0.146083843383078,0.101166096525678,"Cd44/Ezr/Ccnd1/Cdkn1a/Ccnd2/Mcl1/Pim1/Zeb2/Marcks",9
"mmu03320","mmu03320","PPAR signaling pathway","4/141","89/8943",0.0517513004192499,0.149358183488468,0.103433645075116,"Lpl/Ubc/Pltp/Fabp4",4
"mmu05135","mmu05135","Yersinia infection","5/141","134/8943",0.0604637632639941,0.170617971567548,0.118156490005227,"Itga4/Actg1/Jun/Fos/Nfkbia",5
"mmu05144","mmu05144","Malaria","3/141","57/8943",0.0606142793726816,0.170617971567548,0.118156490005227,"Cd81/Itgal/Pecam1",3
"mmu04061","mmu04061","Viral protein interaction with cytokine and cytokine receptor","4/141","95/8943",0.0628657150866609,0.171571763960101,0.118817011052701,"Ccl9/Ccl6/Cx3cr1/Ccl22",4
"mmu04340","mmu04340","Hedgehog signaling pathway","3/141","58/8943",0.0632106498800371,0.171571763960101,0.118817011052701,"Ccnd1/Ccnd2/Grk3",3
"mmu05213","mmu05213","Endometrial cancer","3/141","58/8943",0.0632106498800371,0.171571763960101,0.118817011052701,"Ccnd1/Gadd45b/Cdkn1a",3
"mmu04371","mmu04371","Apelin signaling pathway","5/141","137/8943",0.0652282845367221,0.174965280874972,0.121167092018679,"Ccnd1/Tgfbr1/Egr1/Klf2/Gngt2",5
"mmu04218","mmu04218","Cellular senescence","6/141","184/8943",0.070650261143885,0.187305343497742,0.129712841757439,"Ccnd1/Gadd45b/Cdkn1a/Ccnd2/Tgfbr1/Zfp36l1",6
"mmu04060","mmu04060","Cytokine-cytokine receptor interaction","8/141","292/8943",0.0902505156791779,0.236518592814397,0.16379403934515,"Il1r2/Ccl9/Ccl6/Cx3cr1/Tgfbr1/Ccl22/Cxcl16/Ltb",8
"mmu04137","mmu04137","Mitophagy - animal","3/141","68/8943",0.0918667613122746,0.238018427036348,0.164832705703842,"Rab7b/Jun/Ubc",3
"mmu04921","mmu04921","Oxytocin signaling pathway","5/141","153/8943",0.0940690046300905,0.240985764670344,0.166887648663673,"Actg1/Ccnd1/Cdkn1a/Jun/Fos",5
"mmu04520","mmu04520","Adherens junction","3/141","71/8943",0.101353500119395,0.256762200302467,0.177813158104201,"Actg1/Tgfbr1/Fgfr1",3
"mmu05223","mmu05223","Non-small cell lung cancer","3/141","72/8943",0.104599986961426,0.262074692606649,0.181492169395187,"Ccnd1/Gadd45b/Cdkn1a",3
"mmu03410","mmu03410","Base excision repair","2/141","36/8943",0.109937277939266,0.272453254023399,0.188679538797368,"Lig1/Ung",2
"mmu05160","mmu05160","Hepatitis C","5/141","165/8943",0.119336569740188,0.292567074201751,0.202608777148027,"Ccnd1/Cd81/Cdkn1a/Nfkbia/Socs3",5
"mmu05133","mmu05133","Pertussis","3/141","77/8943",0.121428599921819,0.294528944491222,0.203967413082563,"Jun/Cd14/Fos",3
"mmu04024","mmu04024","cAMP signaling pathway","6/141","220/8943",0.134149928159236,0.321959827582167,0.222963869516736,"Tiam1/Creb5/Jun/Pde4b/Fos/Nfkbia",6
"mmu05219","mmu05219","Bladder cancer","2/141","41/8943",0.1361578726911,0.323374947641362,0.22394386955773,"Ccnd1/Cdkn1a",2
"mmu05225","mmu05225","Hepatocellular carcinoma","5/141","174/8943",0.140179312274015,0.329493641221397,0.228181191981577,"Actg1/Ccnd1/Gadd45b/Cdkn1a/Tgfbr1",5
"mmu04014","mmu04014","Ras signaling pathway","6/141","232/8943",0.159889192054569,0.368321788407815,0.255070490587129,"Tiam1/Rel/Igf1/Ets2/Gngt2/Fgfr1",6
"mmu04512","mmu04512","ECM-receptor interaction","3/141","88/8943",0.161544644038515,0.368321788407815,0.255070490587129,"Itga4/Cd44/Itgb5",3
"mmu05235","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","3/141","88/8943",0.161544644038515,0.368321788407815,0.255070490587129,"Jun/Fos/Nfkbia",3
"mmu05032","mmu05032","Morphine addiction","3/141","91/8943",0.173114772221436,0.390793743232548,0.270632786172125,"Pde4b/Gngt2/Grk3",3
"mmu04979","mmu04979","Cholesterol metabolism","2/141","49/8943",0.18048151115826,0.40342926023611,0.279383144207832,"Lpl/Pltp",2
"mmu05168","mmu05168","Herpes simplex virus 1 infection","10/141","459/8943",0.187644898861829,0.415369290684437,0.287651863354873,"Cfp/Pilra/H2-DMa/Nfkbia/Cd74/Pou2f2/H2-Eb1/H2-Ab1/H2-Aa/Socs3",10
"mmu00520","mmu00520","Amino sugar and nucleotide sugar metabolism","2/141","51/8943",0.191887345736601,0.420676104114855,0.291326941907794,"Npl/Hexb",2
"mmu05322","mmu05322","Systemic lupus erythematosus","4/141","148/8943",0.205205597296356,0.445589296986374,0.30857984555843,"H2-DMa/H2-Eb1/H2-Ab1/H2-Aa",4
"mmu05226","mmu05226","Gastric cancer","4/141","150/8943",0.211779737224962,0.455526227238597,0.315461376204014,"Ccnd1/Gadd45b/Cdkn1a/Tgfbr1",4
"mmu04660","mmu04660","T cell receptor signaling pathway","3/141","103/8943",0.221464704922794,0.471906100209317,0.326804778538308,"Jun/Fos/Nfkbia",3
"mmu00603","mmu00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/141","16/8943",0.224687697205286,0.474340694100049,0.328490785387845,"Hexb",1
"mmu04390","mmu04390","Hippo signaling pathway","4/141","157/8943",0.235236895451776,0.489193887541535,0.338776930430426,"Actg1/Ccnd1/Ccnd2/Tgfbr1",4
"mmu00910","mmu00910","Nitrogen metabolism","1/141","17/8943",0.236933584367161,0.489193887541535,0.338776930430426,"Glul",1
"mmu05146","mmu05146","Amoebiasis","3/141","107/8943",0.238160182092589,0.489193887541535,0.338776930430426,"Il1r2/Rab7b/Cd14",3
"mmu04015","mmu04015","Rap1 signaling pathway","5/141","214/8943",0.248612779255461,0.496026395216638,0.343508583945041,"Actg1/Tiam1/Igf1/Itgal/Fgfr1",5
"mmu00511","mmu00511","Other glycan degradation","1/141","18/8943",0.248987400701939,0.496026395216638,0.343508583945041,"Hexb",1
"mmu05134","mmu05134","Legionellosis","2/141","61/8943",0.249985858120054,0.496026395216638,0.343508583945041,"Cd14/Nfkbia",2
"mmu04931","mmu04931","Insulin resistance","3/141","110/8943",0.250822343629861,0.496026395216638,0.343508583945041,"Creb5/Nfkbia/Socs3",3
"mmu04934","mmu04934","Cushing syndrome","4/141","162/8943",0.25236430633829,0.496026395216638,0.343508583945041,"Ccnd1/Cdkn1a/Creb5/Nr4a1",4
"mmu05417","mmu05417","Lipid and atherosclerosis","5/141","216/8943",0.254553008948578,0.496052017438255,0.343526327865828,"Jun/Cd14/Fos/Nfkbia/Pou2f2",5
"mmu04725","mmu04725","Cholinergic synapse","3/141","112/8943",0.259320108559779,0.496670343168219,0.34395453127993,"Creb5/Fos/Gngt2",3
"mmu00670","mmu00670","One carbon pool by folate","1/141","19/8943",0.260852137564799,0.496670343168219,0.34395453127993,"Dhfr",1
"mmu05217","mmu05217","Basal cell carcinoma","2/141","63/8943",0.261714476197609,0.496670343168219,0.34395453127993,"Gadd45b/Cdkn1a",2
"mmu04724","mmu04724","Glutamatergic synapse","3/141","113/8943",0.263583822470853,0.496670343168219,0.34395453127993,"Glul/Gngt2/Grk3",3
"mmu04066","mmu04066","HIF-1 signaling pathway","3/141","114/8943",0.26785652379476,0.50058432315742,0.346665043737826,"Cdkn1a/Igf1/Trf",3
"mmu00220","mmu00220","Arginine biosynthesis","1/141","20/8943",0.27253074005285,0.505178932780892,0.349846906357958,"Glul",1
"mmu00531","mmu00531","Glycosaminoglycan degradation","1/141","21/8943",0.284026107715356,0.522241552895978,0.361663125274223,"Hexb",1
"mmu05211","mmu05211","Renal cell carcinoma","2/141","68/8943",0.291033701782597,0.530845472051457,0.367621518041175,"Cdkn1a/Jun",2
"mmu03430","mmu03430","Mismatch repair","1/141","22/8943",0.295341095253143,0.534426743791402,0.37010162312424,"Lig1",1
"mmu04650","mmu04650","Natural killer cell mediated cytotoxicity","3/141","121/8943",0.297962197413158,0.534924259922835,0.370446163381465,"Cd244a/Klrd1/Itgal",3
"mmu04920","mmu04920","Adipocytokine signaling pathway","2/141","71/8943",0.308568113518673,0.549636952205136,0.380635008452311,"Nfkbia/Socs3",2
"mmu04927","mmu04927","Cortisol synthesis and secretion","2/141","72/8943",0.314395774277452,0.55567625221131,0.384817349176807,"Creb5/Nr4a1",2
"mmu04152","mmu04152","AMPK signaling pathway","3/141","126/8943",0.319595839343737,0.560521933618247,0.388173084223163,"Ccnd1/Creb5/Igf1",3
"mmu04971","mmu04971","Gastric acid secretion","2/141","75/8943",0.331811226396259,0.577503508537,0.399933177657202,"Actg1/Ezr",2
"mmu00601","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/141","26/8943",0.338852806754704,0.580890525865206,0.402278757524381,"Gcnt2",1
"mmu00790","mmu00790","Folate biosynthesis","1/141","26/8943",0.338852806754704,0.580890525865206,0.402278757524381,"Dhfr",1
"mmu04915","mmu04915","Estrogen signaling pathway","3/141","134/8943",0.354232880591658,0.599277125704225,0.415011859905973,"Creb5/Jun/Fos",3
"mmu01521","mmu01521","EGFR tyrosine kinase inhibitor resistance","2/141","79/8943",0.354835140219607,0.599277125704225,0.415011859905973,"Axl/Igf1",2
"mmu04728","mmu04728","Dopaminergic synapse","3/141","135/8943",0.358553252419756,0.601103981997827,0.416276995843371,"Creb5/Fos/Gngt2",3
"mmu05163","mmu05163","Human cytomegalovirus infection","5/141","256/8943",0.378338748257042,0.621551279679588,0.430437174293343,"Ccnd1/Cdkn1a/Creb5/Nfkbia/Gngt2",5
"mmu01523","mmu01523","Antifolate resistance","1/141","30/8943",0.379695611081319,0.621551279679588,0.430437174293343,"Dhfr",1
"mmu04550","mmu04550","Signaling pathways regulating pluripotency of stem cells","3/141","140/8943",0.380089515409677,0.621551279679588,0.430437174293343,"Skil/Igf1/Fgfr1",3
"mmu04012","mmu04012","ErbB signaling pathway","2/141","84/8943",0.383214692413732,0.621551279679588,0.430437174293343,"Cdkn1a/Jun",2
"mmu04936","mmu04936","Alcoholic liver disease","3/141","141/8943",0.384380396643956,0.621551279679588,0.430437174293343,"Ccnd1/Cd14/Nfkbia",3
"mmu04540","mmu04540","Gap junction","2/141","86/8943",0.394420817197994,0.628866757490508,0.435503294661016,"Tubb5/Tuba1b",2
"mmu04911","mmu04911","Insulin secretion","2/141","86/8943",0.394420817197994,0.628866757490508,0.435503294661016,"Kcnn4/Creb5",2
"mmu00630","mmu00630","Glyoxylate and dicarboxylate metabolism","1/141","32/8943",0.399167379175325,0.632015017027598,0.437683529797506,"Glul",1
"mmu04727","mmu04727","GABAergic synapse","2/141","89/8943",0.411055881339257,0.646080478109084,0.447424153815155,"Glul/Gngt2",2
"mmu04211","mmu04211","Longevity regulating pathway","2/141","90/8943",0.416551887201909,0.646080478109084,0.447424153815155,"Creb5/Igf1",2
"mmu04912","mmu04912","GnRH signaling pathway","2/141","90/8943",0.416551887201909,0.646080478109084,0.447424153815155,"Jun/Egr1",2
"mmu04666","mmu04666","Fc gamma R-mediated phagocytosis","2/141","92/8943",0.42746680858632,0.653627109293564,0.452650352696374,"Gsn/Marcks",2
