"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu01523","mmu01523","Antifolate resistance","1/27","29/8942",0.0840876178635357,0.316929560118006,0.261945679317806,"Il1b",1
"mmu04934","mmu04934","Cushing syndrome","2/27","162/8942",0.0852702240934809,0.316929560118006,0.261945679317806,"Itpr1/Wnt11",2
"mmu04710","mmu04710","Circadian rhythm","1/27","30/8942",0.086862175736046,0.316929560118006,0.261945679317806,"Bhlhe40",1
"mmu00410","mmu00410","beta-Alanine metabolism","1/27","32/8942",0.092387030582509,0.328217082332598,0.271274937444486,"Upb1",1
"mmu05010","mmu05010","Alzheimer disease","3/27","383/8942",0.106960213645092,0.370246893386858,0.306013026892842,"Itpr1/Wnt11/Il1b",3
"mmu05143","mmu05143","African trypanosomiasis","1/27","39/8942",0.111471654790518,0.376216834917997,0.310947247573549,"Il1b",1
"mmu05205","mmu05205","Proteoglycans in cancer","2/27","205/8942",0.126483263235653,0.416469281385686,0.344216326135538,"Itpr1/Wnt11",2
"mmu04621","mmu04621","NOD-like receptor signaling pathway","2/27","211/8942",0.132572994372476,0.426127481911529,0.352198932418106,"Itpr1/Il1b",2
"mmu05417","mmu05417","Lipid and atherosclerosis","2/27","216/8942",0.13770082318217,0.428870835274525,0.354466343384793,"Itpr1/Il1b",2
"mmu05202","mmu05202","Transcriptional misregulation in cancer","2/27","223/8942",0.144955895798679,0.428870835274525,0.354466343384793,"Itgb7/Nr4a3",2
"mmu00330","mmu00330","Arginine and proline metabolism","1/27","54/8942",0.151074670004903,0.428870835274525,0.354466343384793,"Ckb",1
"mmu00240","mmu00240","Pyrimidine metabolism","1/27","58/8942",0.161344960397828,0.428870835274525,0.354466343384793,"Upb1",1
"mmu04730","mmu04730","Long-term depression","1/27","60/8942",0.166435133230838,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05022","mmu05022","Pathways of neurodegeneration - multiple diseases","3/27","471/8942",0.167704728812611,0.428870835274525,0.354466343384793,"Itpr1/Wnt11/Il1b",3
"mmu05134","mmu05134","Legionellosis","1/27","61/8942",0.168969050299378,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04623","mmu04623","Cytosolic DNA-sensing pathway","1/27","63/8942",0.174014650447809,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04929","mmu04929","GnRH secretion","1/27","63/8942",0.174014650447809,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05217","mmu05217","Basal cell carcinoma","1/27","63/8942",0.174014650447809,0.428870835274525,0.354466343384793,"Wnt11",1
"mmu05163","mmu05163","Human cytomegalovirus infection","2/27","256/8942",0.180172714779566,0.428870835274525,0.354466343384793,"Itpr1/Il1b",2
"mmu00010","mmu00010","Glycolysis / Gluconeogenesis","1/27","67/8942",0.184017497592537,0.428870835274525,0.354466343384793,"Eno3",1
"mmu04720","mmu04720","Long-term potentiation","1/27","67/8942",0.184017497592537,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05020","mmu05020","Prion disease","2/27","268/8942",0.193313592478339,0.428870835274525,0.354466343384793,"Itpr1/Il1b",2
"mmu04927","mmu04927","Cortisol synthesis and secretion","1/27","72/8942",0.196357097670976,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04918","mmu04918","Thyroid hormone synthesis","1/27","74/8942",0.201242453555996,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04971","mmu04971","Gastric acid secretion","1/27","75/8942",0.203674394664925,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04924","mmu04924","Renin secretion","1/27","76/8942",0.206099204786053,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05133","mmu05133","Pertussis","1/27","77/8942",0.208516904027061,0.428870835274525,0.354466343384793,"Il1b",1
"mmu05412","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","1/27","77/8942",0.208516904027061,0.428870835274525,0.354466343384793,"Itgb7",1
"mmu01230","mmu01230","Biosynthesis of amino acids","1/27","79/8942",0.213331050027394,0.428870835274525,0.354466343384793,"Eno3",1
"mmu04662","mmu04662","B cell receptor signaling pathway","1/27","81/8942",0.218116992441164,0.428870835274525,0.354466343384793,"Malt1",1
"mmu03018","mmu03018","RNA degradation","1/27","84/8942",0.225243371719644,0.428870835274525,0.354466343384793,"Eno3",1
"mmu04540","mmu04540","Gap junction","1/27","86/8942",0.229959498523197,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04970","mmu04970","Salivary secretion","1/27","86/8942",0.229959498523197,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04512","mmu04512","ECM-receptor interaction","1/27","88/8942",0.234647974177064,0.428870835274525,0.354466343384793,"Itgb7",1
"mmu04912","mmu04912","GnRH signaling pathway","1/27","90/8942",0.239308954602583,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05410","mmu05410","Hypertrophic cardiomyopathy","1/27","91/8942",0.241629182599163,0.428870835274525,0.354466343384793,"Itgb7",1
"mmu00983","mmu00983","Drug metabolism - other enzymes","1/27","92/8942",0.243942594876852,0.428870835274525,0.354466343384793,"Upb1",1
"mmu04666","mmu04666","Fc gamma R-mediated phagocytosis","1/27","92/8942",0.243942594876852,0.428870835274525,0.354466343384793,"Fcgr4",1
"mmu05414","mmu05414","Dilated cardiomyopathy","1/27","94/8942",0.248549049237108,0.428870835274525,0.354466343384793,"Itgb7",1
"mmu04061","mmu04061","Viral protein interaction with cytokine and cytokine receptor","1/27","95/8942",0.250842129670042,0.428870835274525,0.354466343384793,"Ccl17",1
"mmu04070","mmu04070","Phosphatidylinositol signaling system","1/27","96/8942",0.253128471085088,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04713","mmu04713","Circadian entrainment","1/27","98/8942",0.257681012991364,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04620","mmu04620","Toll-like receptor signaling pathway","1/27","100/8942",0.262206826699665,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04916","mmu04916","Melanogenesis","1/27","100/8942",0.262206826699665,0.428870835274525,0.354466343384793,"Wnt11",1
"mmu04933","mmu04933","AGE-RAGE signaling pathway in diabetic complications","1/27","101/8942",0.264459757674457,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04925","mmu04925","Aldosterone synthesis and secretion","1/27","102/8942",0.266706063131169,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04660","mmu04660","T cell receptor signaling pathway","1/27","103/8942",0.268945761807126,0.428870835274525,0.354466343384793,"Malt1",1
"mmu05142","mmu05142","Chagas disease","1/27","103/8942",0.268945761807126,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04922","mmu04922","Glucagon signaling pathway","1/27","104/8942",0.271178872388776,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05146","mmu05146","Amoebiasis","1/27","107/8942",0.277838861672007,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04928","mmu04928","Parathyroid hormone synthesis, secretion and action","1/27","108/8942",0.280045805728018,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04974","mmu04974","Protein digestion and absorption","1/27","108/8942",0.280045805728018,0.428870835274525,0.354466343384793,"Dpp4",1
"mmu04931","mmu04931","Insulin resistance","1/27","110/8942",0.284440225962241,0.428870835274525,0.354466343384793,"Slc27a3",1
"mmu04725","mmu04725","Cholinergic synapse","1/27","112/8942",0.288808811336146,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04668","mmu04668","TNF signaling pathway","1/27","113/8942",0.290983461629908,0.428870835274525,0.354466343384793,"Il1b",1
"mmu04724","mmu04724","Glutamatergic synapse","1/27","113/8942",0.290983461629908,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04066","mmu04066","HIF-1 signaling pathway","1/27","114/8942",0.293151707924618,0.428870835274525,0.354466343384793,"Eno3",1
"mmu04972","mmu04972","Pancreatic secretion","1/27","114/8942",0.293151707924618,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04935","mmu04935","Growth hormone synthesis, secretion and action","1/27","116/8942",0.297469061009471,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu05165","mmu05165","Human papillomavirus infection","2/27","362/8942",0.29911634591378,0.428870835274525,0.354466343384793,"Itgb7/Wnt11",2
"mmu01200","mmu01200","Carbon metabolism","1/27","121/8942",0.308151637197252,0.428870835274525,0.354466343384793,"Eno3",1
"mmu04114","mmu04114","Oocyte meiosis","1/27","121/8942",0.308151637197252,0.428870835274525,0.354466343384793,"Itpr1",1
"mmu04650","mmu04650","Natural killer cell mediated cytotoxicity","1/27","121/8942",0.308151637197252,0.428870835274525,0.354466343384793,"Fcgr4",1
"mmu04611","mmu04611","Platelet activation","1/27","124/8942",0.314485916421853,0.429482101947183,0.354971561843285,"Itpr1",1
"mmu04080","mmu04080","Neuroactive ligand-receptor interaction","2/27","376/8942",0.314953541427934,0.429482101947183,0.354971561843285,"Ltb4r1/P2ry10",2
"mmu04726","mmu04726","Serotonergic synapse","1/27","131/8942",0.32904946671864,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu04915","mmu04915","Estrogen signaling pathway","1/27","134/8942",0.335199365313738,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu05135","mmu05135","Yersinia infection","1/27","134/8942",0.335199365313738,0.43513952705248,0.359647484347469,"Il1b",1
"mmu04728","mmu04728","Dopaminergic synapse","1/27","135/8942",0.337237241918702,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu04210","mmu04210","Apoptosis","1/27","136/8942",0.339269102310231,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu04371","mmu04371","Apelin signaling pathway","1/27","137/8942",0.341294963568194,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu04550","mmu04550","Signaling pathways regulating pluripotency of stem cells","1/27","140/8942",0.347336722641794,0.43513952705248,0.359647484347469,"Wnt11",1
"mmu04936","mmu04936","Alcoholic liver disease","1/27","141/8942",0.349338757234918,0.43513952705248,0.359647484347469,"Il1b",1
"mmu05017","mmu05017","Spinocerebellar ataxia","1/27","141/8942",0.349338757234918,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu04140","mmu04140","Autophagy - animal","1/27","142/8942",0.351334877397928,0.43513952705248,0.359647484347469,"Itpr1",1
"mmu05224","mmu05224","Breast cancer","1/27","147/8942",0.361227348242302,0.437771651473492,0.361822963401093,"Wnt11",1
"mmu04723","mmu04723","Retrograde endocannabinoid signaling","1/27","148/8942",0.363188333074305,0.437771651473492,0.361822963401093,"Itpr1",1
"mmu05418","mmu05418","Fluid shear stress and atherosclerosis","1/27","148/8942",0.363188333074305,0.437771651473492,0.361822963401093,"Il1b",1
"mmu05226","mmu05226","Gastric cancer","1/27","150/8942",0.367092925906819,0.438562345109917,0.36247648016882,"Wnt11",1
"mmu04921","mmu04921","Oxytocin signaling pathway","1/27","153/8942",0.372906619663439,0.439128767879901,0.362944634660971,"Itpr1",1
"mmu04150","mmu04150","mTOR signaling pathway","1/27","156/8942",0.378668870949549,0.439128767879901,0.362944634660971,"Wnt11",1
"mmu04932","mmu04932","Non-alcoholic fatty liver disease","1/27","156/8942",0.378668870949549,0.439128767879901,0.362944634660971,"Il1b",1
"mmu04390","mmu04390","Hippo signaling pathway","1/27","157/8942",0.380578265495914,0.439128767879901,0.362944634660971,"Wnt11",1
"mmu04310","mmu04310","Wnt signaling pathway","1/27","169/8942",0.403054788616476,0.46112200392563,0.381122280047694,"Wnt11",1
"mmu04022","mmu04022","cGMP-PKG signaling pathway","1/27","173/8942",0.410370871532188,0.463709650906738,0.383260998020384,"Itpr1",1
"mmu05225","mmu05225","Hepatocellular carcinoma","1/27","174/8942",0.412186356361545,0.463709650906738,0.383260998020384,"Wnt11",1
"mmu04217","mmu04217","Necroptosis","1/27","176/8942",0.415801190845349,0.463910419538199,0.383426935446776,"Il1b",1
"mmu04218","mmu04218","Cellular senescence","1/27","184/8942",0.430047630867939,0.475872378419441,0.393313622709245,"Itpr1",1
"mmu04062","mmu04062","Chemokine signaling pathway","1/27","192/8942",0.443959217369535,0.487272311747051,0.402735789826023,"Ccl17",1
"mmu04510","mmu04510","Focal adhesion","1/27","201/8942",0.459218922505166,0.499956084985463,0.413219064393443,"Itgb7",1
"mmu04613","mmu04613","Neutrophil extracellular trap formation","1/27","207/8942",0.469167152523953,0.50670052472587,0.418793416147697,"Fcgr4",1
"mmu04810","mmu04810","Regulation of actin cytoskeleton","1/27","220/8942",0.490120681578461,0.525129301691208,0.43402499788903,"Itgb7",1
"mmu05167","mmu05167","Kaposi sarcoma-associated herpesvirus infection","1/27","224/8942",0.496406072456431,0.527675746311954,0.436129661669139,"Itpr1",1
"mmu04020","mmu04020","Calcium signaling pathway","1/27","240/8942",0.52080965934898,0.54503336443498,0.450475919143141,"Itpr1",1
"mmu05170","mmu05170","Human immunodeficiency virus 1 infection","1/27","240/8942",0.52080965934898,0.54503336443498,0.450475919143141,"Itpr1",1
"mmu05171","mmu05171","Coronavirus disease - COVID-19","1/27","247/8942",0.531124410620799,0.551552272567753,0.455863866605706,"Il1b",1
"mmu05132","mmu05132","Salmonella infection","1/27","253/8942",0.539795155389822,0.556277450210885,0.459769276587554,"Il1b",1
"mmu05012","mmu05012","Parkinson disease","1/27","264/8942",0.555292130941429,0.567912406644643,0.469385692821304,"Itpr1",1
"mmu04010","mmu04010","MAPK signaling pathway","1/27","294/8942",0.595045058937941,0.603993104937008,0.499206776790042,"Il1b",1
"mmu05016","mmu05016","Huntington disease","1/27","302/8942",0.605053736732422,0.609569063125948,0.503815366014429,"Itpr1",1
"mmu04151","mmu04151","PI3K-Akt signaling pathway","1/27","359/8942",0.669778314115377,0.669778314115377,0.553578957475477,"Itgb7",1
