"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071674","GO:0071674","mononuclear cell migration","15/294","89/23328",3.71868741071979e-13,1.18145255195964e-10,7.96121777657016e-11,"Ccl12/Pla2g7/Csf1r/C3ar1/Lgmn/C5ar1/Ccl24/Ccl7/Ccl8/Ccl9/Ccl6/Aif1/Ccl22/Dusp1/Pecam1",15
"GO:0050673","GO:0050673","epithelial cell proliferation","29/294","438/23328",3.72111039987289e-13,1.18145255195964e-10,7.96121777657016e-11,"Ctsl/Ecm1/Ang/Ccl12/Igfbp4/Apoe/C5ar1/Ccl24/Ednrb/Hmox1/Ceacam1/Itga4/Uhrf1/Hmgn1/Glul/Grn/Aldh1a2/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Tgfbr1/Nr4a1/Zfp36/Dab2/Igf1/Zfp36l1/Fgfr1",29
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","24/294","308/23328",1.40170433225734e-12,4.10807192761573e-10,2.76822418330012e-10,"Trem2/Cd36/Ccl12/Apoe/Csf1r/C5ar1/Ccl24/Ccl7/Gas6/Ccl8/Gcnt2/Ccl9/Cd44/Ezr/Tiam1/Ccl6/Jun/Atf3/Ccl22/Scimp/Dusp1/Cd74/Dab2/Igf1",24
"GO:1990868","GO:1990868","response to chemokine","13/294","70/23328",3.87794933085654e-12,9.72296223291351e-10,6.55181789917835e-10,"Trem2/Cxcl2/Ccl12/Pf4/Ccl24/Ccl7/Ccl8/Ccl9/Ccl6/Cx3cr1/Ccl22/Dusp1/Slc12a2",13
"GO:1990869","GO:1990869","cellular response to chemokine","13/294","70/23328",3.87794933085654e-12,9.72296223291351e-10,6.55181789917835e-10,"Trem2/Cxcl2/Ccl12/Pf4/Ccl24/Ccl7/Ccl8/Ccl9/Ccl6/Cx3cr1/Ccl22/Dusp1/Slc12a2",13
"GO:0001819","GO:0001819","positive regulation of cytokine production","28/294","449/23328",4.08313374610541e-12,9.72296223291351e-10,6.55181789917835e-10,"Irf8/Trem2/Cd36/Tlr7/Pf4/C3ar1/Slc11a1/C5ar1/Fgr/Cd244a/Lpl/Cd2/Mmp12/Rab7b/Cd81/Pde4b/Cd14/Aif1/Scimp/Rel/Cd74/Cd300c2/Lilra5/Pou2f2/Cd83/Egr1/Ltb/Cd209d",28
"GO:1903706","GO:1903706","regulation of hemopoiesis","27/294","424/23328",6.2171327885774e-12,1.39336917202823e-09,9.38921787699088e-10,"Trem2/Pf4/Mafb/Csf1r/C1qc/Gas6/Ceacam1/Pglyrp1/Dcstamp/Cd44/Rab7b/Axl/Jun/Nfkbiz/H2-DMa/Fos/Pim1/Zfp36/Gpr171/Nfkbia/Cd74/Cd83/H2-Aa/Tmem176a/Tmem176b/Ace/Zfp36l1",27
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","26/294","418/23328",2.62334549177525e-11,5.46759756414525e-09,3.68434050530467e-09,"Trem2/Pla2g7/Csf1r/C3ar1/Lgmn/C5ar1/Ccl24/Gas6/Ctsc/Flna/Grn/Lpl/Mmp12/Tiam1/Cd81/Ctss/Tgm2/Nfkbiz/Aif1/Scimp/Nfkbia/Cd74/Lilra5/Ace/Fabp4/Fgfr1",26
"GO:0030593","GO:0030593","neutrophil chemotaxis","14/294","99/23328",2.72662345718529e-11,5.46759756414525e-09,3.68434050530467e-09,"Cxcl2/Ccl12/Pf4/C3ar1/C5ar1/Ccl24/Mpp1/Ccl7/Ccl8/Ccl9/Ccl6/Pde4b/Ccl22/Cd74",14
"GO:0009611","GO:0009611","response to wounding","28/294","492/23328",3.52392590211872e-11,6.71307884353615e-09,4.5236080396145e-09,"Cd36/Pf4/Apoe/Slc11a1/F13a1/Gas6/Hmox1/Ceacam1/Dhfr/Flna/Cnn2/Grn/Actg1/Cd44/Mmp12/Axl/Cdkn1a/Tnfaip3/Jun/Cd9/F11r/Zfp36/Igf1/Slc12a2/Pecam1/Zfp36l1/Clec10a/Cfh",28
"GO:0002683","GO:0002683","negative regulation of immune system process","27/294","462/23328",4.42190054337547e-11,8.02259098583836e-09,5.40602276957032e-09,"Ccl12/Pf4/Mafb/C1qc/Hmox1/Fgr/Ceacam1/Pglyrp1/Samsn1/Grn/Cd44/Ezr/Mmp12/Axl/Tnfaip3/Dusp1/Zfp36/Gpr171/Nfkbia/Cd74/H2-Ab1/Igf1/H2-Aa/Tmem176a/Tmem176b/Spn/Zfp36l1",27
"GO:1990266","GO:1990266","neutrophil migration","15/294","124/23328",5.23832561023574e-11,9.07182753409007e-09,6.11305079586841e-09,"Cxcl2/Ccl12/Pf4/C3ar1/C5ar1/Ccl24/Mpp1/Ccl7/Ccl8/Ccl9/Ccl6/Pde4b/Ccl22/Cd74/Pecam1",15
"GO:0071621","GO:0071621","granulocyte chemotaxis","15/294","126/23328",6.60640618934655e-11,1.09436554701784e-08,7.37438201181521e-09,"Cxcl2/Ccl12/Pf4/Csf1r/C3ar1/C5ar1/Ccl24/Mpp1/Ccl7/Ccl8/Ccl9/Ccl6/Pde4b/Ccl22/Cd74",15
"GO:0002548","GO:0002548","monocyte chemotaxis","11/294","57/23328",1.16594712902705e-10,1.85094106733045e-08,1.2472565998671e-08,"Ccl12/Pla2g7/Lgmn/Ccl24/Ccl7/Ccl8/Ccl9/Ccl6/Aif1/Ccl22/Dusp1",11
"GO:0097530","GO:0097530","granulocyte migration","16/294","155/23328",1.33240766959726e-10,2.03058928846623e-08,1.36831254995694e-08,"Cxcl2/Ccl12/Pf4/Csf1r/C3ar1/C5ar1/Ccl24/Mpp1/Ccl7/Ccl8/Ccl9/Ccl6/Pde4b/Ccl22/Cd74/Pecam1",16
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","16/294","156/23328",1.4680253592863e-10,2.15122177649261e-08,1.44960074951388e-08,"Trem2/Ccl12/Pla2g7/Csf1r/C3ar1/Lgmn/C5ar1/Mmp9/Ccl24/Gas6/Itga4/Cx3cr1/Aif1/Cd74/Spn/Pecam1",16
"GO:0071346","GO:0071346","cellular response to interferon-gamma","14/294","114/23328",1.89462150973235e-10,2.67352146373343e-08,1.80155238293848e-08,"Irf8/Ccl12/Ccl24/Ccl7/Ccl8/Ccl9/Zyx/Actg1/Gsn/Rab7b/Ccl6/Ccl22/Mrc1/H2-Ab1",14
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","11/294","60/23328",2.0942443220387e-10,2.84966816677409e-08,1.92024883513248e-08,"Trem2/Cxcl2/Ccl12/Pf4/Ccl24/Ccl7/Ccl8/Ccl9/Ccl6/Cx3cr1/Ccl22",11
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","18/294","216/23328",3.21773186518327e-10,4.22743393322354e-08,2.84865626830562e-08,"Trem2/Cd36/Ccl12/Apoe/Csf1r/C5ar1/Ccl24/Ccl7/Gas6/Ccl8/Gcnt2/Ccl9/Cd44/Ccl6/Jun/Ccl22/Scimp/Cd74",18
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","23/294","369/23328",3.69313856079379e-10,4.69028597220811e-08,3.16054910518458e-08,"Trem2/Ecm1/Cxcl2/Ccl12/Pf4/Csf1r/Ccl24/Ccl7/Gas6/Ccl8/Il1r2/Ceacam1/Ccl9/Mmp12/Traf1/Axl/Klf6/Ccl6/Cx3cr1/Ccl22/Nfkbia/Cd74/Egr1",23
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","21/294","309/23328",4.62986768455893e-10,5.69025673489339e-08,3.83437938289957e-08,"Trem2/Pf4/Mafb/Csf1r/C1qc/Gas6/Ceacam1/Pglyrp1/Dcstamp/Cd44/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Tmem176a/Tmem176b/Zfp36l1",21
"GO:0042060","GO:0042060","wound healing","22/294","349/23328",7.30863343567323e-10,8.70184168434845e-08,5.86373583868652e-08,"Cd36/Pf4/Apoe/Slc11a1/F13a1/Gas6/Hmox1/Ceacam1/Flna/Cnn2/Actg1/Cd44/Mmp12/Axl/Cdkn1a/Cd9/F11r/Igf1/Slc12a2/Pecam1/Clec10a/Cfh",22
"GO:0001818","GO:0001818","negative regulation of cytokine production","19/294","260/23328",9.54287721723217e-10,1.10176855144408e-07,7.42426715560742e-08,"Trem2/Slc11a1/Gas6/Hmox1/Il1r2/Ceacam1/Pglyrp1/Srgn/Ezr/Axl/Tnfaip3/Cx3cr1/Zfp36/Rel/Lilra5/Cd83/Igf1/Klf2/Fgfr1",19
"GO:0048247","GO:0048247","lymphocyte chemotaxis","10/294","53/23328",1.04875344319901e-09,1.17522077017301e-07,7.91922491629221e-08,"Ccl12/Ccl24/Ccl7/Gas6/Ccl8/Ccl9/Ccl6/Ccl22/Cxcl16/Slc12a2",10
"GO:0150076","GO:0150076","neuroinflammatory response","11/294","70/23328",1.1826641396752e-09,1.28741439204643e-07,8.6752416140385e-08,"Trem2/Tlr7/C1qa/C5ar1/Ctsc/Grn/Cd200r4/Cx3cr1/Jun/Aif1/Igf1",11
"GO:0071248","GO:0071248","cellular response to metal ion","15/294","156/23328",1.37803285822344e-09,1.45841810828648e-07,9.82755012048824e-08,"Lgmn/Mmp9/Hmox1/Gsn/Jun/Fos/Fosb/Junb/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",15
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","24/294","440/23328",2.19115471634548e-09,2.25629715385846e-07,1.52040579037458e-07,"Ang/Csf1r/Slc11a1/Camk1/Gas6/Ceacam1/Unc119/Ccnd1/Tiam1/Gadd45b/Cd81/Cdkn1a/Ccnd2/Tgfbr1/Pim1/Cd74/Lilra5/Dab2/Igf1/Egr1/Zeb2/Trf/Ace/Fgfr1",24
"GO:0034612","GO:0034612","response to tumor necrosis factor","16/294","188/23328",2.32832862016076e-09,2.33445580074013e-07,1.57307299295626e-07,"Ccl12/Ccl24/Ccl7/Gas6/Ccl8/Ccl9/Dcstamp/Traf1/Ccl6/Cd14/Ccl22/Zfp36/Cxcl16/Nfkbia/Fabp4/Zfp36l1",16
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","24/294","442/23328",2.39567646465235e-09,2.34039162316037e-07,1.57707284677114e-07,"Pmp22/Apoe/Csf1r/Camk1/Ceacam1/Ccnd1/Tiam1/Gadd45b/Cd81/Cdkn1a/Ccnd2/Tnfaip3/Dusp5/Ccnl1/Tgfbr1/Dusp1/Pim1/Cd74/Dab2/Igf1/Zeb2/Trf/Dusp16/Fgfr1",24
"GO:0048771","GO:0048771","tissue remodeling","16/294","196/23328",4.25980299666327e-09,4.05746235432177e-07,2.73412092338466e-07,"Csf1r/Mmp9/Cd38/Ceacam1/Itga4/Flna/Ctsk/Dcstamp/Tmem119/Axl/Klf6/Ctss/Tgm2/Igf1/Trf/Clec10a",16
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","7/294","21/23328",4.70071773535944e-09,4.36822794432182e-07,2.9435303097668e-07,"Trem2/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",7
"GO:0001667","GO:0001667","ameboidal-type cell migration","23/294","427/23328",6.07477230543645e-09,5.51068630564592e-07,3.71337585287205e-07,"Anxa3/Pmp22/Apoe/Rhob/Lgmn/Cd63/Mmp9/Ednrb/Hmox1/Ceacam1/Itga4/Glul/Grn/Nrp2/Plxnd1/Mmp12/Jun/Tgfbr1/Nr4a1/Igf1/Zeb2/Pecam1/Fgfr1",23
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","7/294","22/23328",6.82028838735052e-09,6.04309273390825e-07,4.07213791352458e-07,"Trem2/Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",7
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","17/294","233/23328",7.60446990063703e-09,6.41005235965246e-07,4.31941364972852e-07,"Pf4/Hmox1/Itm2b/Lmna/Traf1/Mcl1/Tnfaip3/Cx3cr1/Atf3/Tgfbr1/Bcl2a1d/Bcl2a1a/Bcl2a1b/Skil/Dab2/Igf1/Fgfr1",17
"GO:0001774","GO:0001774","microglial cell activation","9/294","48/23328",7.73917082792686e-09,6.41005235965246e-07,4.31941364972852e-07,"Trem2/Tlr7/C1qa/C5ar1/Ctsc/Grn/Cx3cr1/Jun/Aif1",9
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","9/294","48/23328",7.73917082792686e-09,6.41005235965246e-07,4.31941364972852e-07,"Trem2/Tlr7/C1qa/C5ar1/Ctsc/Grn/Cx3cr1/Jun/Aif1",9
"GO:0050729","GO:0050729","positive regulation of inflammatory response","14/294","152/23328",8.59268416888791e-09,6.82842618026709e-07,4.60133484008051e-07,"Trem2/Ccl24/Ctsc/Grn/Lpl/Cd81/Ctss/Tgm2/Nfkbiz/Nfkbia/Lilra5/Ace/Fabp4/Fgfr1",14
"GO:0045785","GO:0045785","positive regulation of cell adhesion","23/294","435/23328",8.60274164443097e-09,6.82842618026709e-07,4.60133484008051e-07,"Cd36/Cd63/Ninj1/Ceacam1/Itga4/Cd244a/Gcnt2/Flna/Cd44/Cd81/Tgm2/Nfkbiz/H2-DMa/Aif1/F11r/Cd74/Cd83/Dab2/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",23
"GO:0071276","GO:0071276","cellular response to cadmium ion","7/294","23/23328",9.69880875345797e-09,7.54131864299487e-07,5.08171741131772e-07,"Mmp9/Hmox1/Gsn/Jun/Fos/Mt2/Mt1",7
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","16/294","208/23328",9.99310831590167e-09,7.61474853671707e-07,5.13119814368088e-07,"Ecm1/Ang/C5ar1/Ccl24/Hmox1/Itga4/Glul/Grn/Mmp12/Ccnd1/Ccnd2/Tnfaip3/Jun/Nr4a1/Igf1/Fgfr1",16
"GO:0030098","GO:0030098","lymphocyte differentiation","22/294","409/23328",1.34677972426305e-08,1.00612367636122e-06,6.77976418468025e-07,"Ctsl/Mafb/Wwp1/Gas6/Pglyrp1/Hells/Cd44/Psap/Axl/Tnfaip3/Bcl2a1d/Nfkbiz/H2-DMa/Cd74/Pou2f2/Cd83/H2-Ab1/Egr1/H2-Aa/Runx2/Spn/Zfp36l1",22
"GO:0032612","GO:0032612","interleukin-1 production","12/294","110/23328",1.50373807930767e-08,1.10177732349274e-06,7.42432626605549e-07,"Trem2/Cd36/Abca1/Gas6/Il1r2/Ceacam1/Lpl/Tnfaip3/Cx3cr1/Lilra5/Igf1/Egr1",12
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","13/294","134/23328",1.57418592813688e-08,1.13163177098141e-06,7.62550045427178e-07,"Ecm1/Ang/Ccl12/Apoe/Ccl24/Hmox1/Itga4/Aldh1a2/Jun/Tgfbr1/Nr4a1/Igf1/Fgfr1",13
"GO:0030099","GO:0030099","myeloid cell differentiation","22/294","414/23328",1.67471810382449e-08,1.18160666214284e-06,7.96225624800769e-07,"Irf8/Trem2/Pf4/Mafb/Csf1r/C1qc/Ceacam1/Dcstamp/Rab7b/Cd81/Jun/Fos/Zfp36/Gpr171/Nfkbia/Junb/Cd74/Dab2/Klf2/Trf/Zfp36l1/Cbfa2t3",22
"GO:0002237","GO:0002237","response to molecule of bacterial origin","21/294","389/23328",2.73070735221758e-08,1.86589409600551e-06,1.25733269792995e-06,"Irf8/Trem2/Cd36/Cxcl2/Ccl12/Pf4/Slc11a1/Abca1/C5ar1/Ednrb/Axl/Tnfaip3/Cx3cr1/Pde4b/Cd14/Scimp/Zfp36/Cxcl16/Nfkbia/Mrc1/Ace",21
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","6/294","16/23328",2.74252150593986e-08,1.86589409600551e-06,1.25733269792995e-06,"Ctss/H2-DMa/Cd74/H2-Eb1/H2-Ab1/H2-Aa",6
"GO:0045765","GO:0045765","regulation of angiogenesis","19/294","320/23328",2.84907018239824e-08,1.90437849033988e-06,1.28326540625472e-06,"Anxa3/Cd36/Ecm1/Stab1/Pf4/Rhob/C3ar1/C5ar1/Mmp9/Ccl24/Hmox1/Ceacam1/Glul/Grn/Plxnd1/Itgax/Cx3cr1/Klf2/Slc12a2",19
"GO:1901342","GO:1901342","regulation of vasculature development","20/294","356/23328",3.06467627682059e-08,2.01317527839422e-06,1.35657811963075e-06,"Anxa3/Cd36/Ecm1/Stab1/Pf4/Rhob/C3ar1/C5ar1/Mmp9/Ccl24/Hmox1/Ceacam1/Glul/Grn/Plxnd1/Itgax/Cx3cr1/Egr1/Klf2/Slc12a2",20
"GO:0061900","GO:0061900","glial cell activation","9/294","56/23328",3.20089473344969e-08,2.06701846346497e-06,1.39286034877499e-06,"Trem2/Tlr7/C1qa/C5ar1/Ctsc/Grn/Cx3cr1/Jun/Aif1",9
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","14/294","169/23328",3.33755197036878e-08,2.11934550118417e-06,1.4281209220578e-06,"Ccl12/Ccl24/Ccl7/Gas6/Ccl8/Ccl9/Dcstamp/Traf1/Ccl6/Ccl22/Zfp36/Nfkbia/Fabp4/Zfp36l1",14
"GO:0071241","GO:0071241","cellular response to inorganic substance","16/294","227/23328",3.43618136438889e-08,2.14620508169208e-06,1.44622024982649e-06,"Lgmn/Mmp9/Hmox1/Rad51/Gsn/Jun/Fos/Fosb/Junb/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",16
"GO:0010631","GO:0010631","epithelial cell migration","18/294","295/23328",4.39750065552843e-08,2.70233508025215e-06,1.82096843783257e-06,"Anxa3/Apoe/Rhob/Lgmn/Cd63/Mmp9/Hmox1/Ceacam1/Glul/Grn/Plxnd1/Jun/Tgfbr1/Nr4a1/Igf1/Zeb2/Pecam1/Fgfr1",18
"GO:0090132","GO:0090132","epithelium migration","18/294","297/23328",4.87301419236831e-08,2.94701334490845e-06,1.98584488140122e-06,"Anxa3/Apoe/Rhob/Lgmn/Cd63/Mmp9/Hmox1/Ceacam1/Glul/Grn/Plxnd1/Jun/Tgfbr1/Nr4a1/Igf1/Zeb2/Pecam1/Fgfr1",18
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","17/294","265/23328",5.08621908421359e-08,3.02788979857091e-06,2.04034347802582e-06,"Ceacam1/Itga4/Cd244a/Gcnt2/Cd44/Cd81/Nfkbiz/H2-DMa/Aif1/F11r/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal",17
"GO:0032496","GO:0032496","response to lipopolysaccharide","20/294","368/23328",5.28823189021165e-08,3.09971746180098e-06,2.08874454740506e-06,"Irf8/Trem2/Cd36/Cxcl2/Ccl12/Pf4/Slc11a1/Abca1/Ednrb/Axl/Tnfaip3/Cx3cr1/Pde4b/Cd14/Scimp/Zfp36/Cxcl16/Nfkbia/Mrc1/Ace",20
"GO:0090130","GO:0090130","tissue migration","18/294","299/23328",5.39527331102508e-08,3.11454413863721e-06,2.09873550328392e-06,"Anxa3/Apoe/Rhob/Lgmn/Cd63/Mmp9/Hmox1/Ceacam1/Glul/Grn/Plxnd1/Jun/Tgfbr1/Nr4a1/Igf1/Zeb2/Pecam1/Fgfr1",18
"GO:0001935","GO:0001935","endothelial cell proliferation","13/294","149/23328",5.62450487235407e-08,3.1984124721894e-06,2.15525017811022e-06,"Ecm1/Ang/Ccl12/Apoe/Ccl24/Hmox1/Itga4/Aldh1a2/Jun/Tgfbr1/Nr4a1/Igf1/Fgfr1",13
"GO:1905517","GO:1905517","macrophage migration","9/294","60/23328",5.97667132072082e-08,3.34869378410975e-06,2.25651723703376e-06,"Trem2/Ccl12/Csf1r/C3ar1/C5ar1/Ednrb/Cd81/Cx3cr1/Cd9",9
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","14/294","180/23328",7.3823742156765e-08,4.05723034525499e-06,2.73396458407982e-06,"Trem2/Pf4/Csf1r/Gas6/Dcstamp/Axl/Jun/Nfkbiz/H2-DMa/Fos/Cd74/Cd83/H2-Aa/Zfp36l1",14
"GO:0006898","GO:0006898","receptor-mediated endocytosis","16/294","240/23328",7.45422898078345e-08,4.05723034525499e-06,2.73396458407982e-06,"Cd36/Itsn1/Apoe/Cd63/Msr1/Itga4/Unc119/Ezr/Cd81/Cd9/Cd14/Cxcl16/Mrc1/Dab2/Trf/Grk3",16
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","21/294","413/23328",7.56226358672586e-08,4.05805975569373e-06,2.73452348228679e-06,"Pmp22/Pf4/Mmp9/Hmox1/Ctsc/Hells/Serinc3/Lmna/Cd44/Gsn/Traf1/Mcl1/Tnfaip3/Cx3cr1/Atf3/Tgfbr1/Cd74/Skil/Dab2/Igf1/Fgfr1",21
"GO:0050866","GO:0050866","negative regulation of cell activation","15/294","210/23328",7.78025512250524e-08,4.11705166899235e-06,2.77427518184068e-06,"Apoe/Hmox1/Fgr/Ceacam1/Pglyrp1/Samsn1/Grn/Cd44/Axl/Tnfaip3/Cd9/Cd74/H2-Ab1/H2-Aa/Spn",15
"GO:0010038","GO:0010038","response to metal ion","17/294","274/23328",8.25093838872357e-08,4.30631167959408e-06,2.90180803606298e-06,"Lgmn/Mmp9/Hmox1/Crip1/Gsn/Jun/Fos/Fosb/Junb/Cp/Chp2/Jund/Slc12a2/Trf/Fabp4/Mt2/Mt1",17
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","19/294","345/23328",9.33795646293198e-08,4.80778569240146e-06,3.23972628920215e-06,"Ceacam1/Itga4/Cd244a/Cd44/Cd81/Cx3cr1/Nfkbiz/H2-DMa/Aif1/F11r/Cd74/Cd83/H2-Ab1/Igf1/H2-Aa/Stk10/Spn/Itgal/Pecam1",19
"GO:0050867","GO:0050867","positive regulation of cell activation","23/294","496/23328",9.5168086369716e-08,4.83453878758157e-06,3.25775386183491e-06,"Trem2/Cd38/Gas6/Fgr/Ceacam1/Ctsc/Cd244a/Cd81/Axl/Cdkn1a/Nfkbiz/H2-DMa/Aif1/F11r/Cd74/Lilra5/Cd83/H2-Ab1/Igf1/H2-Aa/Spn/Itgal/Fgfr1",23
"GO:0032675","GO:0032675","regulation of interleukin-6 production","13/294","156/23328",9.68235995419293e-08,4.85391992440461e-06,3.27081384048152e-06,"Trem2/Cd36/Tlr7/Gas6/Lpl/Rab7b/Tnfaip3/Aif1/Scimp/Cd74/Lilra5/Pou2f2/Klf2",13
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","13/294","157/23328",1.04387371304613e-07,5.16514135935815e-06,3.48053039797611e-06,"Pf4/Mafb/C1qc/Ceacam1/Pglyrp1/Cd44/Zfp36/Gpr171/Nfkbia/Cd74/Tmem176a/Tmem176b/Zfp36l1",13
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","7/294","32/23328",1.20828638215957e-07,5.90201425131792e-06,3.97707218095439e-06,"Trem2/Gas6/Il1r2/Ceacam1/Tnfaip3/Cx3cr1/Igf1",7
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","15/294","220/23328",1.43049837400202e-07,6.89898582904773e-06,4.64888145794928e-06,"Trem2/Pf4/Mafb/Csf1r/C1qc/Ceacam1/Dcstamp/Cd81/Jun/Fos/Junb/Cd74/Trf/Zfp36l1/Cbfa2t3",15
