NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	Details ...	26	-0.72514737	-2.174964	0.0	3.5302658E-4	0.006666667	962	tags=42%, list=7%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	Details ...	197	-0.5249942	-2.1736577	0.0	3.33414E-4	0.006666667	1580	tags=31%, list=12%, signal=35%	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	Details ...	121	-0.53769743	-2.1633399	0.0	5.158518E-4	0.01	1833	tags=27%, list=14%, signal=31%	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	Details ...	63	-0.58502746	-2.1622143	0.0	4.900592E-4	0.01	1745	tags=24%, list=13%, signal=27%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		28	-0.8132827	-2.1596296	0.0	4.6672305E-4	0.01	1309	tags=21%, list=10%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		41	-0.6149654	-2.1577582	0.0	4.4550834E-4	0.01	1914	tags=41%, list=15%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		356	-0.47226804	-2.150369	0.0	4.2613846E-4	0.01	1580	tags=25%, list=12%, signal=28%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		275	-0.49850625	-2.1426752	0.0	4.0838268E-4	0.01	1681	tags=29%, list=13%, signal=33%	
GOBP_DIOL_METABOLIC_PROCESS	GOBP_DIOL_METABOLIC_PROCESS		25	-0.700691	-2.1390505	0.0	3.9204737E-4	0.01	1457	tags=32%, list=11%, signal=36%	
GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION		52	-0.6352099	-2.1365585	0.0	3.7696862E-4	0.01	1311	tags=35%, list=10%, signal=38%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION		139	-0.6314024	-2.1360693	0.0	3.630068E-4	0.01	2614	tags=55%, list=20%, signal=69%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		31	-0.7033514	-2.1324651	0.0	3.5004228E-4	0.01	781	tags=35%, list=6%, signal=38%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		69	-0.56555414	-2.123104	0.0	3.3797187E-4	0.01	1914	tags=41%, list=15%, signal=47%	
GOBP_IMMUNOGLOBULIN_PRODUCTION	GOBP_IMMUNOGLOBULIN_PRODUCTION		103	-0.5573558	-2.122308	0.0	4.8465206E-4	0.013333334	1163	tags=19%, list=9%, signal=21%	
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		405	-0.5124205	-2.1216557	0.0	4.6901812E-4	0.013333334	2292	tags=37%, list=18%, signal=43%	
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		29	-0.67715245	-2.1154974	0.0	5.6997204E-4	0.016666668	1197	tags=31%, list=9%, signal=34%	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_HETEROTYPIC_CELL_CELL_ADHESION		44	-0.6387441	-2.102017	0.0	5.5270013E-4	0.016666668	548	tags=30%, list=4%, signal=31%	
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		69	-0.51930225	-2.0988464	0.0	6.7580835E-4	0.016666668	2330	tags=22%, list=18%, signal=26%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION		81	-0.5759679	-2.0962982	0.0	6.564995E-4	0.016666668	1330	tags=26%, list=10%, signal=29%	
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		34	-0.63384014	-2.0946484	0.0	7.1273727E-4	0.02	2042	tags=32%, list=16%, signal=38%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		173	-0.5099966	-2.0939443	0.0	6.934741E-4	0.02	1014	tags=20%, list=8%, signal=21%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION		207	-0.5438064	-2.092127	0.0	6.7522476E-4	0.02	2444	tags=45%, list=19%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		50	-0.63148314	-2.0854747	0.0	7.56728E-4	0.023333333	1290	tags=24%, list=10%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		25	-0.67940956	-2.0760052	0.0	8.453718E-4	0.026666667	630	tags=24%, list=5%, signal=25%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		57	-0.5880742	-2.0754018	0.0	8.2475296E-4	0.026666667	803	tags=21%, list=6%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION		22	-0.78378224	-2.0652227	0.0	0.0010152388	0.036666665	202	tags=23%, list=2%, signal=23%	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		27	-0.7034814	-2.0636742	0.0	0.0010698361	0.04	2006	tags=37%, list=15%, signal=44%	
GOBP_RESPONSE_TO_AMINE	GOBP_RESPONSE_TO_AMINE		27	-0.66871977	-2.0616715	0.0	0.0010455217	0.04	1546	tags=30%, list=12%, signal=34%	
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		63	-0.5718782	-2.0605338	0.0	0.0010222879	0.04	2405	tags=35%, list=18%, signal=43%	
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		102	-0.6026316	-2.0538733	0.0	0.0012005138	0.046666667	2438	tags=53%, list=19%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		64	-0.5729221	-2.0530186	0.0	0.001174971	0.046666667	1402	tags=22%, list=11%, signal=24%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		89	-0.51860607	-2.050437	0.0	0.0012135053	0.05	1745	tags=21%, list=13%, signal=24%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION		66	-0.5337583	-2.0500221	0.0	0.0011887398	0.05	1784	tags=24%, list=14%, signal=28%	
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION		20	-0.76845384	-2.047186	0.0	0.0013103619	0.05666667	1249	tags=45%, list=10%, signal=50%	
GOBP_BLOOD_VESSEL_REMODELING	GOBP_BLOOD_VESSEL_REMODELING		32	-0.7042459	-2.0446103	0.0	0.0014760282	0.06666667	1014	tags=34%, list=8%, signal=37%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		104	-0.49602982	-2.0252018	0.0	0.0018926925	0.083333336	1569	tags=20%, list=12%, signal=23%	
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS		29	-0.6378582	-2.0236897	0.0	0.0018569814	0.083333336	980	tags=24%, list=8%, signal=26%	
GOBP_GANGLIOSIDE_METABOLIC_PROCESS	GOBP_GANGLIOSIDE_METABOLIC_PROCESS		23	-0.70807797	-2.0209184	0.0	0.0018225928	0.083333336	791	tags=22%, list=6%, signal=23%	
GOBP_T_CELL_ACTIVATION	GOBP_T_CELL_ACTIVATION		409	-0.4544712	-2.0161264	0.0	0.0021448291	0.1	1617	tags=27%, list=12%, signal=29%	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION		43	-0.61983174	-2.0141878	0.0	0.0021065287	0.1	1745	tags=30%, list=13%, signal=35%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		168	-0.54254127	-2.0132394	0.0	0.002069572	0.1	2444	tags=46%, list=19%, signal=56%	
GOBP_ENDOTHELIUM_DEVELOPMENT	GOBP_ENDOTHELIUM_DEVELOPMENT		114	-0.49758586	-2.0111291	0.0	0.002280416	0.11333334	1449	tags=23%, list=11%, signal=25%	
GOBP_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_T_CELL_MEDIATED_CYTOTOXICITY		36	-0.62622356	-2.0026915	0.0	0.0025853566	0.12	2057	tags=47%, list=16%, signal=56%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		18	-0.70456755	-1.9985201	0.0	0.0026735514	0.123333335	873	tags=33%, list=7%, signal=36%	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		67	-0.5512573	-1.9980658	0.0	0.0026297227	0.123333335	2558	tags=40%, list=20%, signal=50%	
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GOBP_SUPEROXIDE_METABOLIC_PROCESS		51	-0.6016768	-1.9955404	0.0	0.0027816908	0.12666667	1249	tags=31%, list=10%, signal=35%	
GOBP_LEUKOCYTE_HOMEOSTASIS	GOBP_LEUKOCYTE_HOMEOSTASIS		79	-0.53521556	-1.989463	0.0	0.0028414186	0.13333334	1161	tags=29%, list=9%, signal=32%	
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION		18	-0.7392194	-1.9856522	0.0	0.0029699975	0.14	1305	tags=33%, list=10%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION		27	-0.6532695	-1.9845594	0.0	0.0029867727	0.14333333	1331	tags=26%, list=10%, signal=29%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		83	-0.5983065	-1.9834298	0.0	0.0029415183	0.14333333	2226	tags=51%, list=17%, signal=61%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		129	-0.51426834	-1.9829065	0.0	0.0028976153	0.14333333	1522	tags=24%, list=12%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE		145	-0.49422258	-1.9826641	0.0	0.0028550033	0.14333333	1628	tags=27%, list=13%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS		18	-0.72292036	-1.9815418	0.0	0.0028626693	0.14666666	918	tags=39%, list=7%, signal=42%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		34	-0.61196834	-1.9803146	0.0	0.002821774	0.14666666	963	tags=24%, list=7%, signal=25%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		32	-0.64949584	-1.9793682	0.006134969	0.0028260183	0.15	1249	tags=34%, list=10%, signal=38%	
GOBP_POLYOL_METABOLIC_PROCESS	GOBP_POLYOL_METABOLIC_PROCESS		90	-0.5375204	-1.9759722	0.0	0.003106871	0.16666667	2575	tags=36%, list=20%, signal=44%	
GOBP_RESPONSE_TO_LECTIN	GOBP_RESPONSE_TO_LECTIN		18	-0.7432686	-1.9695154	0.0	0.003280551	0.17333333	1249	tags=50%, list=10%, signal=55%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		147	-0.48275465	-1.96892	0.0	0.0032362188	0.17333333	1833	tags=24%, list=14%, signal=28%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		274	-0.44810608	-1.9688076	0.0	0.0031930695	0.17333333	1914	tags=27%, list=15%, signal=31%	
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT		93	-0.54431343	-1.9679809	0.0	0.0031510552	0.17333333	2732	tags=41%, list=21%, signal=51%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		45	-0.5728271	-1.9651319	0.0	0.0032268409	0.18	2156	tags=31%, list=17%, signal=37%	
GOBP_SPHINGOID_METABOLIC_PROCESS	GOBP_SPHINGOID_METABOLIC_PROCESS		18	-0.68522435	-1.9637886	0.0	0.0033237613	0.18666667	612	tags=22%, list=5%, signal=23%	
GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_OXIDATIVE_PHOSPHORYLATION		125	-0.5649205	-1.959665	0.0	0.003590021	0.2	2551	tags=52%, list=20%, signal=64%	
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT		120	-0.5216911	-1.9554251	0.0	0.0036391683	0.20666666	1527	tags=32%, list=12%, signal=36%	
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY	GOBP_ER_NUCLEUS_SIGNALING_PATHWAY		44	-0.5862887	-1.9540026	0.0	0.0036339932	0.20666666	2046	tags=39%, list=16%, signal=46%	
GOBP_RESPONSE_TO_ESTRADIOL	GOBP_RESPONSE_TO_ESTRADIOL		87	-0.5169906	-1.9511923	0.0	0.0036804609	0.21	1058	tags=18%, list=8%, signal=20%	
GOBP_TIGHT_JUNCTION_ORGANIZATION	GOBP_TIGHT_JUNCTION_ORGANIZATION		57	-0.5347126	-1.9503821	0.0	0.0036361178	0.21	2255	tags=26%, list=17%, signal=32%	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	GOBP_CELL_CELL_JUNCTION_ORGANIZATION		150	-0.45238796	-1.9461801	0.0	0.0036721728	0.21333334	1427	tags=20%, list=11%, signal=22%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		224	-0.4594117	-1.9446679	0.0	0.0036655928	0.21333334	1522	tags=19%, list=12%, signal=21%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		138	-0.45289835	-1.9419924	0.0	0.0039036565	0.22333333	1124	tags=16%, list=9%, signal=17%	
GOBP_REGULATION_OF_PROTEIN_MATURATION	GOBP_REGULATION_OF_PROTEIN_MATURATION		53	-0.56033367	-1.9406422	0.0	0.0040366356	0.23	684	tags=15%, list=5%, signal=16%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION		20	-0.6434043	-1.9399452	0.0	0.0039907647	0.23	1784	tags=40%, list=14%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		21	-0.6964823	-1.9385923	0.006369427	0.0040746788	0.23333333	657	tags=29%, list=5%, signal=30%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		231	-0.5045591	-1.9374496	0.0	0.004223463	0.24	2009	tags=36%, list=15%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		19	-0.6894674	-1.9369112	0.0	0.004219209	0.24333334	1174	tags=47%, list=9%, signal=52%	
GOBP_HEART_PROCESS	GOBP_HEART_PROCESS		163	-0.4560149	-1.9326532	0.0	0.004904298	0.27666667	1985	tags=25%, list=15%, signal=29%	
GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE		15	-0.7358076	-1.9310851	0.0	0.004924996	0.27666667	731	tags=20%, list=6%, signal=21%	
GOBP_MUSCLE_CONTRACTION	GOBP_MUSCLE_CONTRACTION		213	-0.43632627	-1.9287797	0.0	0.005328079	0.29333332	2014	tags=22%, list=15%, signal=26%	
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	GOBP_DEFENSE_RESPONSE_TO_FUNGUS		31	-0.60116565	-1.9273609	0.0	0.005502489	0.3	767	tags=23%, list=6%, signal=24%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION		34	-0.6035269	-1.9267699	0.0	0.0054884176	0.30333334	1383	tags=32%, list=11%, signal=36%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		64	-0.5392645	-1.9266232	0.0	0.0054318355	0.30333334	866	tags=23%, list=7%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		187	-0.46046662	-1.9243884	0.0	0.0055299443	0.30666667	1367	tags=24%, list=11%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		20	-0.68883663	-1.9210262	0.0	0.0055372673	0.30666667	1816	tags=35%, list=14%, signal=41%	
GOBP_MEMBRANE_RAFT_ORGANIZATION	GOBP_MEMBRANE_RAFT_ORGANIZATION		21	-0.69742805	-1.9208694	0.0	0.005481894	0.30666667	1352	tags=38%, list=10%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION		18	-0.66228205	-1.9149585	0.0	0.0059114085	0.33333334	2457	tags=39%, list=19%, signal=48%	
GOBP_CERAMIDE_CATABOLIC_PROCESS	GOBP_CERAMIDE_CATABOLIC_PROCESS		16	-0.70215416	-1.9101219	0.0	0.00623099	0.34666666	445	tags=25%, list=3%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		25	-0.6405296	-1.9092447	0.0	0.0062502427	0.35	1305	tags=40%, list=10%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION		231	-0.44974935	-1.9091843	0.0	0.006190144	0.35	1628	tags=22%, list=13%, signal=25%	
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION		19	-0.6358158	-1.9060655	0.0	0.0063715843	0.36	1426	tags=21%, list=11%, signal=24%	
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		61	-0.5242741	-1.9046555	0.0	0.0064020474	0.36	1178	tags=20%, list=9%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		298	-0.43768346	-1.902243	0.0	0.0065404363	0.37	1580	tags=25%, list=12%, signal=28%	
GOBP_EPITHELIAL_CELL_MORPHOGENESIS	GOBP_EPITHELIAL_CELL_MORPHOGENESIS		24	-0.6134079	-1.9019027	0.0	0.006479877	0.37	2255	tags=29%, list=17%, signal=35%	
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		127	-0.4473246	-1.9006023	0.0	0.006476943	0.37333333	1433	tags=15%, list=11%, signal=17%	
GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION	GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION		24	-0.6559592	-1.89928	0.0	0.0065360838	0.38333333	2663	tags=63%, list=20%, signal=78%	
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		103	-0.47982332	-1.8954384	0.0	0.0066931644	0.39333335	1345	tags=22%, list=10%, signal=25%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		381	-0.43081617	-1.8939157	0.0	0.0067039994	0.4	1610	tags=24%, list=12%, signal=27%	
