"baseMean"	"log2FoldChange.x"	"lfcSE.x"	"stat.x"	"pvalue.x"	"padj.x"	"log2FoldChange.y"	"lfcSE.y"	"stat.y"	"pvalue.y"	"padj.y"
"Chsy3"	29.1128298935763	1.84822058228006	0.360487361664261	5.12700521246399	2.94387369456153e-07	2.4191616616161e-05	0.951302335233411	0.185519624427073	5.12700521246399	2.94387369456153e-07	2.4191616616161e-05
"Alox15"	21.2402183508971	5.39328207737014	0.841257347055594	6.4109776826873	1.4458936385742e-10	2.58172341909861e-08	0.916894184908301	0.164240332608719	6.4109776826873	1.4458936385742e-10	2.58172341909861e-08
"Dach1"	100.109245457355	1.25125465570625	0.225838534455081	5.54048341982632	3.01637798852373e-08	3.2077849152955e-06	0.913080859392118	0.164576713442124	5.54048341982632	3.01637798852373e-08	3.2077849152955e-06
"Fgfr1"	842.362343793511	1.01252409975019	0.124618720004363	8.12497592428124	4.47451220660383e-16	2.58859480176445e-13	0.905482709797899	0.111966047821729	8.12497592428124	4.47451220660383e-16	2.58859480176445e-13
"Cacna1f"	38.1132767425954	1.50326021729813	0.307329432163114	4.89136431456485	1.00139415299903e-06	7.06495787064634e-05	0.89235859101407	0.18199814098627	4.89136431456485	1.00139415299903e-06	7.06495787064634e-05
"Adora2b"	334.776268180833	1.01050216812577	0.145041516109781	6.96698569643277	3.23803577472252e-12	7.67732973931342e-10	0.875275641012384	0.125764664836207	6.96698569643277	3.23803577472252e-12	7.67732973931342e-10
"Cd59a"	50.3747750955663	1.98462517115148	0.401793533331695	4.93941541242552	7.83571246509884e-07	5.6995360326192e-05	0.870467968925882	0.185472274859328	4.93941541242552	7.83571246509884e-07	5.6995360326192e-05
"Aldh1a2"	131.777115129685	1.2904979188785	0.256153457787929	5.03798750180025	4.70452154177537e-07	3.67791865182147e-05	0.85447185946268	0.173417103194508	5.03798750180025	4.70452154177537e-07	3.67791865182147e-05
"Kcnn4"	1178.72449984368	0.913629977991278	0.118638445007491	7.70096049331726	1.35047241949007e-14	5.7446713538485e-12	0.828654299251773	0.107644891784993	7.70096049331726	1.35047241949007e-14	5.7446713538485e-12
"Cgnl1"	168.913601146996	1.21871837616817	0.259127427720044	4.70316240504208	2.56162496772841e-06	0.000154369924617734	0.820541884464292	0.174226012631733	4.70316240504208	2.56162496772841e-06	0.000154369924617734
"Cyp2s1"	144.19801130477	1.68857875257782	0.379846912974172	4.44541918047029	8.77206546645881e-06	0.000434487612470526	0.818255980862642	0.18579448046159	4.44541918047029	8.77206546645881e-06	0.000434487612470526
"Ccl17"	204.822936878331	1.33388857219177	0.293935414671888	4.53803286575981	5.67814125083427e-06	0.000304159099669689	0.811116766031371	0.180742899364678	4.53803286575981	5.67814125083427e-06	0.000304159099669689
"Rnd1"	207.517848510992	1.11669218386102	0.240097843198167	4.65098798467486	3.3034857751532e-06	0.000191113259064163	0.787658489709279	0.16928976001419	4.65098798467486	3.3034857751532e-06	0.000191113259064163
"Rgs18"	314.975770704751	0.946117931738273	0.162305501285195	5.82924130264568	5.56799411178234e-09	6.88289733664171e-07	0.787369815542129	0.136162912279514	5.82924130264568	5.56799411178234e-09	6.88289733664171e-07
"Ikbke"	215.807987898564	0.867313129482161	0.122648291463469	7.07154677112228	1.53216143578679e-12	3.88765804312007e-10	0.782194882912057	0.11049143170117	7.07154677112228	1.53216143578679e-12	3.88765804312007e-10
"Dnph1"	38.9014590896265	1.23213918720198	0.283160793536537	4.35137637457919	1.35285593106247e-05	0.000635271276979106	0.780771204069995	0.178617869784469	4.35137637457919	1.35285593106247e-05	0.000635271276979106
"Ccr7"	399.243829617374	0.943471933227984	0.172270959691726	5.47667427473731	4.33393924123571e-08	4.50947937021525e-06	0.779693377790432	0.141700907575365	5.47667427473731	4.33393924123571e-08	4.50947937021525e-06
"Plscr1"	487.736076939571	0.866254370404408	0.134439513083151	6.44345066817247	1.16787242269316e-10	2.16550498069374e-08	0.766006189234338	0.118838771092787	6.44345066817247	1.16787242269316e-10	2.16550498069374e-08
"Lyz1"	1489.51799776554	0.962086899709301	0.184855369968575	5.20453855288518	1.94479248304702e-07	1.71509351721397e-05	0.763026727375636	0.148163714797593	5.20453855288518	1.94479248304702e-07	1.71509351721397e-05
"Ldhd"	27.609974493208	1.3476794570077	0.328020013828358	4.10852813911803	3.9818869504199e-05	0.00151952588295311	0.762737814965078	0.183989821334197	4.10852813911803	3.9818869504199e-05	0.00151952588295311
"P2ry1"	20.4540307253388	1.62114851712641	0.395739438851939	4.09650481597046	4.1943476648586e-05	0.00159220079466798	0.759624706609535	0.185688747358557	4.09650481597046	4.1943476648586e-05	0.00159220079466798
"Gnb4"	101.416870409323	1.18330779924468	0.279168672272538	4.23868405294947	2.2483381359559e-05	0.000967789120843158	0.755967795726046	0.178304609432162	4.23868405294947	2.2483381359559e-05	0.000967789120843158
"St3gal5"	212.90732578427	0.909030695297551	0.169730661981298	5.35572467983254	8.52141824137288e-08	8.05524653758013e-06	0.751900072383405	0.14033047917292	5.35572467983254	8.52141824137288e-08	8.05524653758013e-06
"Cfp"	4919.89775238857	0.844399929867682	0.124838197554426	6.76395483441314	1.34274958605538e-11	2.98772111740293e-09	0.751209925985628	0.112169063597568	6.76395483441314	1.34274958605538e-11	2.98772111740293e-09
"Mamdc2"	390.156383590339	1.06116732436714	0.236910621580681	4.47918846899717	7.49273562294474e-06	0.000384281685512942	0.750828633665057	0.168401754535954	4.47918846899717	7.49273562294474e-06	0.000384281685512942
"Siglecg"	151.098848500981	0.961863379532881	0.19969201608551	4.8167342810591	1.45926806954619e-06	9.77101578233635e-05	0.748548155886671	0.154683048846688	4.8167342810591	1.45926806954619e-06	9.77101578233635e-05
"Car5b"	61.4325888235374	1.19745993486956	0.284395765033329	4.21054066937049	2.54760254979877e-05	0.00106648838653708	0.747642527354637	0.179087086051899	4.21054066937049	2.54760254979877e-05	0.00106648838653708
"Lmo1"	70.3002322770433	1.32239811468843	0.327240846573	4.04105455824701	5.32113759511488e-05	0.00192881235684578	0.742472645097128	0.184203016549086	4.04105455824701	5.32113759511488e-05	0.00192881235684578
"Itga2"	67.4463844544955	0.962426317938067	0.20484304368969	4.69835978123824	2.62259146252304e-06	0.000157388134118136	0.739198094337372	0.156737108849148	4.69835978123824	2.62259146252304e-06	0.000157388134118136
"Sdc1"	182.732378667159	1.57034644301429	0.394055744698861	3.9850870445103	6.74553936732528e-05	0.00233398889640252	0.733539617959347	0.18553054190428	3.9850870445103	6.74553936732528e-05	0.00233398889640252
"Aqp9"	49.4488998247692	1.21615787260405	0.302381684538226	4.02192968288168	5.77232918296833e-05	0.00207159297700424	0.731358677265587	0.181679359909772	4.02192968288168	5.77232918296833e-05	0.00207159297700424
"Gpr171"	183.934721585755	0.891449137475156	0.178451284053584	4.99547617268744	5.86907703983664e-07	4.35304929370038e-05	0.721412315040001	0.144893586252429	4.99547617268744	5.86907703983664e-07	4.35304929370038e-05
"Klf8"	78.6603548201404	1.05775353855297	0.25536684613253	4.14209422472961	3.44148892204799e-05	0.00134162410457089	0.717917304257323	0.17324209914641	4.14209422472961	3.44148892204799e-05	0.00134162410457089
"Plat"	187.822895698772	1.48630067547379	0.392645427523563	3.78535078034138	0.000153491914472123	0.00442221824504047	0.71664010679436	0.185569182587061	3.78535078034138	0.000153491914472123	0.00442221824504047
"Frat2"	104.267734664426	1.08853209610482	0.268412558511781	4.05544398570697	5.00391633366463e-05	0.00183219346667827	0.714005028685457	0.176227844093106	4.05544398570697	5.00391633366463e-05	0.00183219346667827
"Cadm3"	127.500537470501	0.92341531400049	0.205037269077674	4.50364618176159	6.67973828687743e-06	0.000346733281646774	0.705405876758501	0.157018640924365	4.50364618176159	6.67973828687743e-06	0.000346733281646774
"Cfap65"	30.9727590314794	3.34736477343575	0.651445133518721	5.13836791650475	2.77134882980468e-07	2.29040103574087e-05	0.701163931079308	0.165840049202169	5.13836791650475	2.77134882980468e-07	2.29040103574087e-05
"Ass1"	299.520679130266	0.780617202782877	0.12908497029833	6.04731287444836	1.47281572135399e-09	2.1960137915405e-07	0.695789434190709	0.115105754233617	6.04731287444836	1.47281572135399e-09	2.1960137915405e-07
"Id3"	1227.73061365989	0.747088344478073	0.102331919458667	7.3006384364737	2.86405437497171e-13	9.19810156714421e-11	0.694398481102009	0.0951072853797219	7.3006384364737	2.86405437497171e-13	9.19810156714421e-11
"Ltb4r1"	128.169447234989	0.950522523836251	0.228710403258669	4.1560091289823	3.23854888981551e-05	0.00127280251612505	0.688688325600609	0.165745289052242	4.1560091289823	3.23854888981551e-05	0.00127280251612505
"Olfm1"	1777.76589054182	0.71876379996233	0.0838409464332434	8.57294473094516	1.00871921607402e-17	6.34308957481678e-15	0.683926791713907	0.0797737682570868	8.57294473094516	1.00871921607402e-17	6.34308957481678e-15
"Mansc1"	70.0625246336219	0.908889094459281	0.21406109832283	4.24593306107664	2.1768561816603e-05	0.000944352503404338	0.682675722400053	0.160455523797048	4.24593306107664	2.1768561816603e-05	0.000944352503404338
"Bace1"	60.9912044596518	1.07505275368159	0.280654549349676	3.83051960558867	0.00012787294368135	0.00382904013346452	0.682394967831435	0.178496565992866	3.83051960558867	0.00012787294368135	0.00382904013346452
"Tnfsf9"	1665.92598441582	0.732459716766315	0.10208498862552	7.17499924943135	7.2307582725706e-13	1.90142648902161e-10	0.681131859507241	0.0949145457495603	7.17499924943135	7.2307582725706e-13	1.90142648902161e-10
"Aldh3a1"	24.5503045592013	4.97346186188702	0.909800087313237	5.4665436190211	4.58895540962895e-08	4.67394803446926e-06	0.680023937300598	0.150931152620787	5.4665436190211	4.58895540962895e-08	4.67394803446926e-06
"Rai14"	440.620278367991	0.733801778268236	0.108585067879307	6.75785163282178	1.40052834860286e-11	3.06906689482472e-09	0.6762124126122	0.100007130025676	6.75785163282178	1.40052834860286e-11	3.06906689482472e-09
"Angptl2"	126.519826161175	0.953413974952293	0.240326248527721	3.96716538785534	7.27325222255107e-05	0.00244067394187369	0.675087389512835	0.169303776343655	3.96716538785534	7.27325222255107e-05	0.00244067394187369
"Cd300lg"	195.71668909208	0.863456344321988	0.195227029355982	4.42283195708285	9.74155094033074e-06	0.000473254638137446	0.672318545959395	0.152891701894286	4.42283195708285	9.74155094033074e-06	0.000473254638137446
"Cacnb3"	48.1750044606738	1.47746136795706	0.422306407253216	3.49855304722186	0.000467790024186159	0.0104086878766222	0.669755913786116	0.18474219199104	3.49855304722186	0.000467790024186159	0.0104086878766222
"Vldlr"	180.70814926068	1.01103753087111	0.248843710774968	4.06294186709588	4.84581008639919e-05	0.00178788141019366	0.659056505955562	0.171629169356452	4.06294186709588	4.84581008639919e-05	0.00178788141019366
"Rnf152"	30.3085139890114	1.82846679143098	0.488110994591919	3.74600615779952	0.000179672182202576	0.00503604413022454	0.658059089905909	0.179881673407882	3.74600615779952	0.000179672182202576	0.00503604413022454
"Tiam1"	835.718560234141	0.716219840267418	0.11093247738684	6.45635847263956	1.0725238787737e-10	2.04104116561896e-08	0.657422851288386	0.101840538540744	6.45635847263956	1.0725238787737e-10	2.04104116561896e-08
"Elapor1"	62.5387756945793	2.8639385906811	0.64181005273935	4.46228378389734	8.10907350822222e-06	0.000408646446513652	0.65569675700236	0.162674182127968	4.46228378389734	8.10907350822222e-06	0.000408646446513652
"Ankrd28"	177.095152125324	0.798941211293223	0.174305376829244	4.58357180843535	4.57099807315682e-06	0.000253296341502173	0.654458143944476	0.142778086123088	4.58357180843535	4.57099807315682e-06	0.000253296341502173
"Shisa9"	12.9934279186681	2.34755277174755	0.590665713699606	3.97441855401385	7.05513990923871e-05	0.00239337461571864	0.651943971956629	0.171324300720632	3.97441855401385	7.05513990923871e-05	0.00239337461571864
"Htra1"	108.502641906659	1.39976669244866	0.399967455886164	3.49970146782905	0.000465779478088777	0.0103959391845648	0.651543033451455	0.185367166958334	3.49970146782905	0.000465779478088777	0.0103959391845648
"Ttc39c"	193.148386789232	0.77973564229657	0.167228241684114	4.66270310830303	3.12082825975371e-06	0.000183481866344788	0.648188445561155	0.138981965344548	4.66270310830303	3.12082825975371e-06	0.000183481866344788
"Nt5dc2"	591.808972282082	0.697223256358967	0.105343750258873	6.6185535890416	3.62730415729722e-11	7.60314493144778e-09	0.645916107101505	0.0974834200969837	6.6185535890416	3.62730415729722e-11	7.60314493144778e-09
"Otof"	22.8892811529942	1.95507506724693	0.502941928909389	3.88727794377064	0.000101374653382068	0.0031666989457124	0.644620684875503	0.179047655532146	3.88727794377064	0.000101374653382068	0.0031666989457124
"Syp"	164.034320561179	0.765826046974858	0.162476713596395	4.71345111569175	2.43556174661809e-06	0.000150536451031357	0.644027404153434	0.1362743889929	4.71345111569175	2.43556174661809e-06	0.000150536451031357
"Cpt1c"	48.3988086822951	1.08784985335568	0.306670047230755	3.54729737442248	0.000389205009379732	0.00910853082630917	0.642280194504049	0.182199829821427	3.54729737442248	0.000389205009379732	0.00910853082630917
"Trem1"	740.342102467381	0.796753498117863	0.183564457290393	4.34045626195177	1.42187169537314e-05	0.000663371946134895	0.639033332315109	0.147543586248087	4.34045626195177	1.42187169537314e-05	0.000663371946134895
"Hp"	327.725173319125	2.8345226091032	0.634111649023533	4.47006865978267	7.81944911471383e-06	0.000397341229352064	0.638928247895599	0.162490077297486	4.47006865978267	7.81944911471383e-06	0.000397341229352064
"Map4k1"	366.785610419765	0.717991978301734	0.134100836327791	5.3541200634029	8.59737622198712e-08	8.07427612328569e-06	0.635594500954315	0.118610102736225	5.3541200634029	8.59737622198712e-08	8.07427612328569e-06
"Gda"	2093.41232237395	0.674281416704519	0.092406637618827	7.29689375222046	2.94487154548336e-13	9.19810156714421e-11	0.633818055309623	0.0870174888587455	7.29689375222046	2.94487154548336e-13	9.19810156714421e-11
"Ptk2"	304.584601060457	1.10026456843371	0.305230787287658	3.60469721357693	0.000312517063482879	0.00772638340026133	0.633606108534937	0.182234079912818	3.60469721357693	0.000312517063482879	0.00772638340026133
"Ddit4"	147.515289788384	0.919187433532557	0.249491644120762	3.68424135714797	0.00022938481152639	0.00612101942639517	0.631722098652801	0.17186910600104	3.68424135714797	0.00022938481152639	0.00612101942639517
"Chn2"	449.15770452381	0.686076977807626	0.1084405502111	6.32675670191682	2.50367637705951e-10	4.162146142691e-08	0.630732361025316	0.0998904933515456	6.32675670191682	2.50367637705951e-10	4.162146142691e-08
"Cd207"	864.766604880753	0.752760792892632	0.158207047844719	4.75807369613185	1.9544914674062e-06	0.000126195580772749	0.63071883568159	0.133873010758721	4.75807369613185	1.9544914674062e-06	0.000126195580772749
"Dennd5b"	83.4828774530237	1.05767198706385	0.303659093657831	3.48309011373016	0.000495661491299623	0.0109279758363818	0.630168382139227	0.181982265219367	3.48309011373016	0.000495661491299623	0.0109279758363818
"Phyhd1"	789.483488412857	0.762792110835656	0.162176748031895	4.70346162500213	2.55787190961313e-06	0.000154369924617734	0.628002504121169	0.136187276753746	4.70346162500213	2.55787190961313e-06	0.000154369924617734
"Socs1"	156.43193061163	0.723673497411477	0.144817219107048	4.99715090424807	5.81835373322155e-07	4.35304929370038e-05	0.62723061929575	0.12560525328934	4.99715090424807	5.81835373322155e-07	4.35304929370038e-05
"Kif22"	45.034150018457	1.23896106183933	0.364840594372451	3.39589695047619	0.000684041075411005	0.0140729531631143	0.626142228122722	0.185761941019467	3.39589695047619	0.000684041075411005	0.0140729531631143
"Traf3ip2"	48.3473265396191	0.979107095914139	0.279229499672487	3.50646008771477	0.000454109534391015	0.0102301965668182	0.625042790765145	0.178236516632482	3.50646008771477	0.000454109534391015	0.0102301965668182
"Uck2"	595.265283914587	0.682860356656022	0.113719015800953	6.00480361042923	1.91563633174132e-09	2.77058482659747e-07	0.624311408298535	0.10396137001263	6.00480361042923	1.91563633174132e-09	2.77058482659747e-07
"X2310022A10Rik"	804.659016857068	0.68073866667758	0.112337482423357	6.05976431011812	1.36321149612954e-09	2.05376331963766e-07	0.623673102333309	0.102916951685402	6.05976431011812	1.36321149612954e-09	2.05376331963766e-07
"Rnd3"	1819.28032689989	0.65930983968194	0.0903797095651666	7.29488778901814	2.98908092135641e-13	9.19810156714421e-11	0.622542387609531	0.0853268369657276	7.29488778901814	2.98908092135641e-13	9.19810156714421e-11
"Kirrel"	238.929836311645	0.759962446091052	0.175448577613296	4.33153951105877	1.48070369261899e-05	0.000688598633644643	0.621236071473784	0.143409486481597	4.33153951105877	1.48070369261899e-05	0.000688598633644643
"Akr1c13"	156.178057977145	0.790532933620381	0.192207213996525	4.11292020306103	3.90685458584109e-05	0.00149880206565039	0.614803973066594	0.151502291888817	4.11292020306103	3.90685458584109e-05	0.00149880206565039
"X4930523C07Rik"	588.805187076617	0.675345406229945	0.118324967110156	5.70754780435497	1.14615435748302e-08	1.33684116711911e-06	0.613417520186225	0.107412434132426	5.70754780435497	1.14615435748302e-08	1.33684116711911e-06
"Pkp3"	24.9164755258102	1.70457791176396	0.493343403408523	3.4551549691087	0.000549976611493234	0.0118544139076403	0.611162873824383	0.179885511846621	3.4551549691087	0.000549976611493234	0.0118544139076403
"Il4i1"	205.776163269051	0.779037691249594	0.191575608609721	4.0664764001176	4.7729316199285e-05	0.00176549641992394	0.610765397090735	0.151278295211664	4.0664764001176	4.7729316199285e-05	0.00176549641992394
"Pdpn"	417.480679127729	0.903137420380946	0.25473774409158	3.54536161730419	0.000392074796384711	0.00913136518536566	0.610758374424885	0.173280436496061	3.54536161730419	0.000392074796384711	0.00913136518536566
"Dynlrb2"	17.549371237111	3.66257712305075	0.791433416431116	4.62777669859677	3.69612227747632e-06	0.000210460694878504	0.610441146058906	0.152292206350901	4.62777669859677	3.69612227747632e-06	0.000210460694878504
"Epb41l1"	558.513072928778	0.704521369370888	0.141511029511658	4.97856154253227	6.40585752512611e-07	4.72693456050505e-05	0.609905377486668	0.123545446445432	4.97856154253227	6.40585752512611e-07	4.72693456050505e-05
"Chad"	33.90868550466	3.60480212019384	0.756934524192816	4.76236980211458	1.91332642797517e-06	0.000124091659765941	0.608208639415318	0.152127962975905	4.76236980211458	1.91332642797517e-06	0.000124091659765941
"Klrd1"	48.3320759812967	1.16356007603465	0.361469208147179	3.21897425785956	0.0012865003391552	0.0220457990582957	0.605410061705456	0.185716432517128	3.21897425785956	0.0012865003391552	0.0220457990582957
"Galnt6"	341.386072689782	0.658656304526492	0.110867993096612	5.94090581176598	2.83451447302091e-09	3.90434122126681e-07	0.604904955644389	0.101770251312756	5.94090581176598	2.83451447302091e-09	3.90434122126681e-07
"Dnah6"	46.0942088116268	1.99758421451752	0.54196537973883	3.68581516310164	0.000227971768652489	0.0060945576525341	0.603744471503454	0.174269532336504	3.68581516310164	0.000227971768652489	0.0060945576525341
"Scn2b"	45.7076575572899	1.09750520603386	0.332642332046047	3.29935519416071	0.000969072094772786	0.0180614558076016	0.603594202095643	0.184573751380238	3.29935519416071	0.000969072094772786	0.0180614558076016
"Tcea3"	37.923628984198	1.37073340232878	0.395237017612244	3.46813011243184	0.000524093468620648	0.0113984418596398	0.598582098857226	0.185605022980378	3.46813011243184	0.000524093468620648	0.0113984418596398
"Ugt1a6a"	80.5999082214523	1.36974305847247	0.420679302389008	3.25602674220908	0.00112983109487223	0.0202236969370508	0.593304762948702	0.184496400416398	3.25602674220908	0.00112983109487223	0.0202236969370508
"Ddr1"	77.4464667920795	1.57119259669115	0.479105895787745	3.27942655372212	0.00104018282012791	0.0190915788420177	0.592901692751643	0.180227597548063	3.27942655372212	0.00104018282012791	0.0190915788420177
"Trpm1"	60.0483961011579	1.01568558303951	0.30904053547209	3.28657721708884	0.00101412965664759	0.0187322569911802	0.59260400082808	0.182576448410716	3.28657721708884	0.00101412965664759	0.0187322569911802
"Inhba"	29.5814990648927	1.54054445638538	0.466651723520819	3.30127240238651	0.000962473874634636	0.0180080978639596	0.584447917813973	0.181584552474032	3.30127240238651	0.000962473874634636	0.0180080978639596
"Fads2"	204.981529802064	0.997445371015116	0.317221046049334	3.14432281034718	0.00166471691145771	0.0265455354910837	0.58398501237071	0.183485528638823	3.14432281034718	0.00166471691145771	0.0265455354910837
"Chchd10"	81.9950887457197	1.22853389918677	0.392525983255633	3.12981548125104	0.00174916136967829	0.0274383089909513	0.583420699562036	0.185582867302052	3.12981548125104	0.00174916136967829	0.0274383089909513
"X2610318N02Rik"	14.0033239577331	1.9310761503653	0.551230608194305	3.50320922252672	0.000459688241718454	0.0103077070387194	0.57988722515415	0.174743699858291	3.50320922252672	0.000459688241718454	0.0103077070387194
"Cdc42ep4"	1109.96226960887	0.710987126949839	0.177763756674183	3.99961803379854	6.34447990518387e-05	0.00222718963273481	0.578480639410174	0.144654815081615	3.99961803379854	6.34447990518387e-05	0.00222718963273481
"Anxa8"	39.8276547701537	2.76266111593077	0.695990388470972	3.96939549984317	7.20551985754442e-05	0.002426283838192	0.574470668613138	0.156836461519748	3.96939549984317	7.20551985754442e-05	0.002426283838192
"Stk39"	54.9880127491126	0.942569274091131	0.288689659789689	3.26499146099585	0.00109467376548802	0.0197656263049354	0.573150281685128	0.179838066539199	3.26499146099585	0.00109467376548802	0.0197656263049354
"Ccdc153"	33.6513678873622	2.28558625269662	0.619151456222345	3.69148167177343	0.000222951465144364	0.00599358185944783	0.573129423835513	0.165671555866616	3.69148167177343	0.000222951465144364	0.00599358185944783
"Atp8b4"	1019.72247488775	0.622059017298609	0.108823158038237	5.71623750415363	1.08908493650173e-08	1.2902940944834e-06	0.572375098097141	0.100217673570412	5.71623750415363	1.08908493650173e-08	1.2902940944834e-06
"Mcoln2"	88.5223469419903	0.900154222177309	0.272599645858652	3.30211075418659	0.000959601718196519	0.0179776161273008	0.572301460098369	0.177048026251097	3.30211075418659	0.000959601718196519	0.0179776161273008
"Ltbp3"	844.945723294588	0.650632805628932	0.138232500633682	4.70680051830298	2.51634925267756e-06	0.000153561009457703	0.57123875608838	0.121419136859708	4.70680051830298	2.51634925267756e-06	0.000153561009457703
"Fabp5"	348.416675758246	0.745534404529755	0.202187229015546	3.68734666457313	0.000226604555670885	0.00606922534938522	0.569936103821727	0.15597402836413	3.68734666457313	0.000226604555670885	0.00606922534938522
"Pglyrp1"	31.9608557245323	1.91192693064094	0.591017266643589	3.23497643562743	0.00121652770403213	0.0211969709359217	0.568133090096778	0.169789605967362	3.23497643562743	0.00121652770403213	0.0211969709359217
"Ndrg4"	15.5304532150254	2.72870830091079	0.719153930199079	3.79433134733119	0.000148041867617069	0.00430810770894501	0.567743539600651	0.157257514772664	3.79433134733119	0.000148041867617069	0.00430810770894501
"Ccdc189"	18.6961982786191	1.31667550362322	0.426973466610861	3.08374080964432	0.00204415600764848	0.0307644415594381	0.56703709144892	0.184594781454112	3.08374080964432	0.00204415600764848	0.0307644415594381
"Aplnr"	105.468104892057	1.08636318048571	0.353784948542124	3.07068795595289	0.00213566220067122	0.0318762460354054	0.566824959527938	0.185578032712389	3.07068795595289	0.00213566220067122	0.0318762460354054
"Slc2a6"	603.740534115187	0.626770416179723	0.121196030758441	5.17154243631093	2.3216953082152e-07	1.98690409720216e-05	0.566212253859414	0.109526410908003	5.17154243631093	2.3216953082152e-07	1.98690409720216e-05
"Sigirr"	57.4233505976111	0.946650209712737	0.308221376137933	3.07133211062265	0.0021310597157931	0.0318404097825574	0.562679946295744	0.182490540784923	3.07133211062265	0.0021310597157931	0.0318404097825574
"Gm9844"	107.08069560213	0.729209765359565	0.204012202401707	3.57434387146964	0.000351107244464074	0.00836583867657975	0.561174584828305	0.156635284354522	3.57434387146964	0.000351107244464074	0.00836583867657975
"Nectin2"	129.711244601599	0.812644228845272	0.246483463947366	3.29695232220042	0.000977400915430488	0.018146533298936	0.561067814173734	0.171098755508277	3.29695232220042	0.000977400915430488	0.018146533298936
"Retnla"	2428.32092612814	0.899197378074832	0.234258856003137	3.83847762862289	0.000123799491384862	0.00373802096847446	0.559268627321647	0.167478734736214	3.83847762862289	0.000123799491384862	0.00373802096847446
"Hrob"	20.2207468973046	1.53834396604651	0.488917874527048	3.1464261099773	0.00165279017450766	0.0264135959048666	0.557301798220179	0.179813668240466	3.1464261099773	0.00165279017450766	0.0264135959048666
"Spint2"	102.566847272815	1.50293471220426	0.486849747266676	3.0870606807176	0.00202146327084949	0.0305212865163557	0.556977641987551	0.179410202004659	3.0870606807176	0.00202146327084949	0.0305212865163557
"Adam8"	1025.90861642485	0.589813449454178	0.0909347389523219	6.48611802540527	8.80761803897984e-11	1.72141323915899e-08	0.556503614122213	0.0857843178445966	6.48611802540527	8.80761803897984e-11	1.72141323915899e-08
"Aox3"	72.8895959100269	1.7156966962724	0.545006924172176	3.14802733722771	0.00164376320038621	0.026298392884055	0.556443148905351	0.173527459593335	3.14802733722771	0.00164376320038621	0.026298392884055
"Ccnb2"	133.363052711309	0.920177818750577	0.301533857403153	3.05165670838844	0.0022758221770899	0.0333487498958979	0.554074329836897	0.181784851161155	3.05165670838844	0.0022758221770899	0.0333487498958979
