"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","8/106","180/23328",1.70317338452576e-06,0.000188927645570883,0.000134464053964922,"Tnfsf9/Ccr1/Il1a/Dcstamp/Axl/Malt1/Il1b/Ccr2",8
"GO:0071621","GO:0071621","granulocyte chemotaxis","7/106","126/23328",1.77408865744277e-06,0.000188927645570883,0.000134464053964922,"Ccl17/Lgals3/Ccl22/Spp1/Trem1/Il1b/Rac2",7
"GO:0046651","GO:0046651","lymphocyte proliferation","10/106","317/23328",1.87561780519993e-06,0.000188927645570883,0.000134464053964922,"Cd209a/Tnfsf9/Lgals3/Il1a/Cdkn1a/Lmo1/Malt1/Il1b/Rac2/Ccr2",10
"GO:0071347","GO:0071347","cellular response to interleukin-1","6/106","81/23328",1.8785419303923e-06,0.000188927645570883,0.000134464053964922,"Ccl17/Il1r2/Il1a/Ccl22/Il1rn/Il1b",6
"GO:0032943","GO:0032943","mononuclear cell proliferation","10/106","320/23328",2.04055729244488e-06,0.000195893500074708,0.000139421809263698,"Cd209a/Tnfsf9/Lgals3/Il1a/Cdkn1a/Lmo1/Malt1/Il1b/Rac2/Ccr2",10
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","9/106","251/23328",2.21856909844652e-06,0.000203722518953002,0.000144993898058656,"Cd209a/Tnfsf9/Lgals3/Il1a/Cdkn1a/Lmo1/Il1b/Rac2/Ccr2",9
"GO:0031649","GO:0031649","heat generation","4/106","22/23328",2.76573518328042e-06,0.000243384696128677,0.000173222361479142,"Ptgs2/Il1a/Il1rn/Il1b",4
"GO:0070661","GO:0070661","leukocyte proliferation","10/106","344/23328",3.88183934879102e-06,0.000312074588961674,0.000222110502909326,"Cd209a/Tnfsf9/Lgals3/Il1a/Cdkn1a/Lmo1/Malt1/Il1b/Rac2/Ccr2",10
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","10/106","345/23328",3.98273129091453e-06,0.000312074588961674,0.000222110502909326,"Tnfsf9/Itgb7/Lgals3/Nr4a3/Il1a/Icam1/Malt1/Il1b/Rac2/Ccr2",10
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","4/106","24/23328",3.98958991570322e-06,0.000312074588961674,0.000222110502909326,"Il1r2/Il1a/Il1rn/Il1b",4
"GO:0070555","GO:0070555","response to interleukin-1","6/106","96/23328",5.07868597732583e-06,0.000383078028004005,0.000272645247203808,"Ccl17/Il1r2/Il1a/Ccl22/Il1rn/Il1b",6
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","10/106","361/23328",5.93642914348707e-06,0.000430277753440351,0.000306238353226087,"Tmsb10/Rgcc/Il1a/S100a10/Icam1/Capg/Gsn/Vasp/Tmsb4x/Rac2",10
"GO:0002548","GO:0002548","monocyte chemotaxis","5/106","57/23328",6.11189990682316e-06,0.000430277753440351,0.000306238353226087,"Ccl17/Ccr1/Lgals3/Ccl22/Ccr2",5
"GO:0001819","GO:0001819","positive regulation of cytokine production","11/106","449/23328",6.39798450998454e-06,0.000435888493067334,0.000310231642793139,"Tnfsf9/Clec4n/Rgcc/Ptgs2/Nr4a3/Il1a/Mmp12/Hilpda/Malt1/Il1b/Ccr2",11
"GO:0072676","GO:0072676","lymphocyte migration","6/106","103/23328",7.63461612553227e-06,0.00050388466428513,0.000358626046949345,"Ccl17/Itgb7/Ccl22/Icam1/Ccr6/Ccr2",6
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","8/106","224/23328",8.57679454943443e-06,0.000548914851163804,0.000390675043591463,"Tnfsf9/Ccr1/Il1a/Dcstamp/Axl/Malt1/Il1b/Ccr2",8
"GO:0002526","GO:0002526","acute inflammatory response","6/106","110/23328",1.11466229119402e-05,0.000680235371445631,0.000484138811016926,"Ptgs2/Il1a/Icam1/Il1rn/Trem1/Il1b",6
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","8/106","233/23328",1.142205085163e-05,0.000680235371445631,0.000484138811016926,"Lgals3/Bcl2a1d/Bcl2a1a/Il1a/Icam1/Traf1/Bcl2a1b/Il1b",8
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","6/106","111/23328",1.17404579420046e-05,0.000680235371445631,0.000484138811016926,"Bcl2a1d/Crip1/Bcl2a1a/Cdkn1a/Rps27l/Bcl2a1b",6
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","9/106","309/23328",1.19170022459699e-05,0.000680235371445631,0.000484138811016926,"Tnfsf9/H2-Oa/Ccr1/Il1a/Dcstamp/Axl/Malt1/Il1b/Ccr2",9
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","4/106","32/23328",1.31290642640278e-05,0.000710989326298123,0.000506027092281559,"Ptgs2/Il1a/Il1b/Ccr2",4
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","4/106","32/23328",1.31290642640278e-05,0.000710989326298123,0.000506027092281559,"Il1a/Malt1/Il1b/Ccr2",4
"GO:0032507","GO:0032507","maintenance of protein location in cell","5/106","68/23328",1.46251199575608e-05,0.000772206333759213,0.000549596613142023,"Tmsb10/Srgn/Gsn/Tmsb4x/Tspo",5
"GO:0051235","GO:0051235","maintenance of location","9/106","320/23328",1.57312023763442e-05,0.000797750276515438,0.000567776811634792,"Tmsb10/Clec4b1/Gm2a/Srgn/Hilpda/Gsn/Il1b/Tmsb4x/Tspo",9
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","6/106","117/23328",1.58643520897956e-05,0.000797750276515438,0.000567776811634792,"Tnfsf9/Il1a/Axl/Malt1/Il1b/Ccr2",6
"GO:0032970","GO:0032970","regulation of actin filament-based process","10/106","410/23328",1.79044368323306e-05,0.000879399316043771,0.000625888269193832,"Tmsb10/Rgcc/Il1a/S100a10/Icam1/Capg/Gsn/Vasp/Tmsb4x/Rac2",10
"GO:0045123","GO:0045123","cellular extravasation","5/106","72/23328",1.93496572796948e-05,0.000913900970859692,0.000650443872800857,"Itgb7/Il1a/Icam1/Trem1/Ccr2",5
"GO:0042989","GO:0042989","sequestering of actin monomers","3/106","12/23328",1.94723218222946e-05,0.000913900970859692,0.000650443872800857,"Tmsb10/Gsn/Tmsb4x",3
"GO:0010573","GO:0010573","vascular endothelial growth factor production","4/106","36/23328",2.12079283625843e-05,0.000973720536995173,0.000693018803244172,"Ptgs2/Il1a/Il1b/Ccr2",4
"GO:0050663","GO:0050663","cytokine secretion","5/106","76/23328",2.51847759074987e-05,0.00113170737694973,0.000805461590053935,"Clec4n/Srgn/Rgcc/Il1a/Trem1",5
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","7/106","192/23328",2.81085688707773e-05,0.0012367770303142,0.000880242025163816,"Tnfsf9/H2-Oa/Il1a/Axl/Malt1/Il1b/Ccr2",7
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","8/106","265/23328",2.88035145476679e-05,0.00124149025968724,0.000883596536499887,"Tnfsf9/Plaur/Nr4a3/Il1a/Icam1/Malt1/Il1b/Ccr2",8
"GO:0045785","GO:0045785","positive regulation of cell adhesion","10/106","435/23328",2.96501991863482e-05,0.00125242441363135,0.000891378619749584,"Tnfsf9/Plaur/Nr4a3/Il1a/S100a10/Spp1/Icam1/Malt1/Il1b/Ccr2",10
"GO:0007015","GO:0007015","actin filament organization","10/106","437/23328",3.08245463481396e-05,0.00127649886053472,0.000908512944997798,"Tmsb10/Rgcc/S100a10/Zyx/Icam1/Capg/Gsn/Vasp/Tmsb4x/Rac2",10
"GO:0038034","GO:0038034","signal transduction in absence of ligand","5/106","80/23328",3.23030682153593e-05,0.00128724679378941,0.000916162490795096,"Bcl2a1d/Bcl2a1a/Il1a/Bcl2a1b/Il1b",5
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","5/106","80/23328",3.23030682153593e-05,0.00128724679378941,0.000916162490795096,"Bcl2a1d/Bcl2a1a/Il1a/Bcl2a1b/Il1b",5
"GO:0110053","GO:0110053","regulation of actin filament organization","8/106","273/23328",3.55788547232791e-05,0.00137586890850793,0.000979236842777771,"Tmsb10/Rgcc/S100a10/Icam1/Capg/Gsn/Vasp/Tmsb4x",8
"GO:0006953","GO:0006953","acute-phase response","4/106","41/23328",3.58299194923939e-05,0.00137586890850793,0.000979236842777771,"Ptgs2/Il1a/Il1rn/Il1b",4
"GO:0046330","GO:0046330","positive regulation of JNK cascade","6/106","140/23328",4.37432304832914e-05,0.0016497446925127,0.00117416039718309,"Il1a/Il1rn/Traf1/Lmnb1/Il1b/Gadd45b",6
"GO:0030217","GO:0030217","T cell differentiation","8/106","282/23328",4.4746187853311e-05,0.0016579640130911,0.00118001027247513,"Tnfsf9/H2-Oa/Bcl2a1d/Il1a/Malt1/Ccr6/Il1b/Ccr2",8
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/106","209/23328",4.82354185919643e-05,0.00175094898339895,0.00124618976689279,"Plaur/Bcl2a1d/Ptgs2/Rps27l/Nr4a1/Gsn/Malt1",7
"GO:0070486","GO:0070486","leukocyte aggregation","3/106","16/23328",4.89138210324516e-05,0.00175094898339895,0.00124618976689279,"Nr4a3/Il1b/Rac2",3
"GO:0071674","GO:0071674","mononuclear cell migration","5/106","89/23328",5.39989141092986e-05,0.00190076177664731,0.00135281490084348,"Ccl17/Ccr1/Lgals3/Ccl22/Ccr2",5
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","7/106","215/23328",5.76779051266366e-05,0.00199697927258125,0.0014212950564424,"Tnip3/S100a4/Clec4n/Il1a/Traf1/Malt1/Il1b",7
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","8/106","295/23328",6.14079132709593e-05,0.00209183085206881,0.00148880305858964,"Plaur/Bcl2a1d/Crip1/Bcl2a1a/Ptgs2/Cdkn1a/Rps27l/Bcl2a1b",8
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","7/106","221/23328",6.85832481668205e-05,0.00229917174806865,0.00163637223696273,"Tnfsf9/Nr4a3/Il1a/Icam1/Malt1/Il1b/Ccr2",7
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","5/106","96/23328",7.75436746725713e-05,0.00255894126419485,0.00182125604329657,"Ccr1/Ccr6/Il1b/Rac2/Ccr2",5
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","8/106","309/23328",8.48307415385964e-05,0.0027563465558387,0.00196175382861726,"Tnfsf9/Lgals3/Nr4a3/Il1a/Icam1/Malt1/Il1b/Ccr2",8
"GO:0045580","GO:0045580","regulation of T cell differentiation","6/106","159/23328",8.87230045744021e-05,0.00282956995220331,0.00201386856646049,"Tnfsf9/H2-Oa/Il1a/Malt1/Il1b/Ccr2",6
"GO:0045185","GO:0045185","maintenance of protein location","5/106","99/23328",8.97638195064497e-05,0.00282956995220331,0.00201386856646049,"Tmsb10/Srgn/Gsn/Tmsb4x/Tspo",5
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","7/106","234/23328",9.80467698117569e-05,0.00304521732121222,0.00216734964847042,"Plaur/Bcl2a1d/Ptgs2/Rps27l/Nr4a1/Gsn/Malt1",7
"GO:0006959","GO:0006959","humoral immune response","9/106","406/23328",9.94903003898988e-05,0.00304526832497777,0.00216738594899734,"Ccl17/Rgcc/Lgals3/Wfdc17/Ccl22/Cfp/Rnase6/Il1b/Ccr2",9
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","5/106","102/23328",0.000103413667084285,0.00312013806974301,0.00222067243002044,"Tnfsf9/Il1a/Malt1/Il1b/Ccr2",5
"GO:0030098","GO:0030098","lymphocyte differentiation","9/106","409/23328",0.000105187790522781,0.00312629322076124,0.00222505318941739,"Tnfsf9/H2-Oa/Bcl2a1d/Il1a/Axl/Malt1/Ccr6/Il1b/Ccr2",9
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","4/106","54/23328",0.000106931787231891,0.00312629322076124,0.00222505318941739,"Itgb7/Itgax/Il1rn/Il1b",4
"GO:0045765","GO:0045765","regulation of angiogenesis","8/106","320/23328",0.000108058430452448,0.00312629322076124,0.00222505318941739,"Rgcc/Lgals3/Itgax/Ptgs2/Il1a/Btg1/Il1b/Ccr2",8
"GO:1905954","GO:1905954","positive regulation of lipid localization","5/106","105/23328",0.000118603976014756,0.00338502158571843,0.0024091959850508,"Anxa2/Il1a/Spp1/Hilpda/Il1b",5
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","6/106","169/23328",0.00012404395116535,0.00349307766481626,0.00248610192651396,"Il1a/Il1rn/Traf1/Lmnb1/Il1b/Gadd45b",6
"GO:0002367","GO:0002367","cytokine production involved in immune response","5/106","107/23328",0.000129643204203616,0.00358193326723089,0.00254934245694064,"Nr4a3/Trem1/Malt1/Il1b/Ccr2",5
"GO:0030833","GO:0030833","regulation of actin filament polymerization","6/106","171/23328",0.000132287308164777,0.00358193326723089,0.00254934245694064,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","6/106","171/23328",0.000132287308164777,0.00358193326723089,0.00254934245694064,"Il1a/Il1rn/Traf1/Lmnb1/Il1b/Gadd45b",6
"GO:1903706","GO:1903706","regulation of hemopoiesis","9/106","424/23328",0.000137954295671762,0.00368809458808558,0.00262489985635277,"Tnfsf9/H2-Oa/Ccr1/Il1a/Dcstamp/Axl/Malt1/Il1b/Ccr2",9
"GO:0032663","GO:0032663","regulation of interleukin-2 production","4/106","58/23328",0.000141470147440473,0.0037348118924285,0.00265814961243416,"Il1a/Malt1/Il1b/Ccr2",4
"GO:0031579","GO:0031579","membrane raft organization","3/106","23/23328",0.000151149793150231,0.0039410909028801,0.00280496302298285,"Anxa2/S100a10/Gsn",3
"GO:0072678","GO:0072678","T cell migration","4/106","60/23328",0.000161470135857675,0.00415884057233425,0.00295994035949627,"Itgb7/Icam1/Ccr6/Ccr2",4
"GO:0071346","GO:0071346","cellular response to interferon-gamma","5/106","114/23328",0.000174586019888259,0.0043895913571905,0.00312417088221095,"Ccl17/Ccl22/Zyx/Capg/Gsn",5
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","5/106","114/23328",0.000174586019888259,0.0043895913571905,0.00312417088221095,"Ptgs2/Icam1/Cdkn1a/Il1b/Tspo",5
"GO:0031640","GO:0031640","killing of cells of other organism","4/106","62/23328",0.000183436799819157,0.00455786495550659,0.00324393498627562,"Ccl17/Lgals3/Ccl22/Trem1",4
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","6/106","185/23328",0.00020290947028487,0.00498307908420518,0.00354656944390201,"Tnip3/S100a4/Clec4n/Il1a/Traf1/Il1b",6
"GO:0050707","GO:0050707","regulation of cytokine secretion","4/106","64/23328",0.000207481809945295,0.00501381085033816,0.00356844193295598,"Clec4n/Srgn/Rgcc/Il1a",4
"GO:0046328","GO:0046328","regulation of JNK cascade","6/106","186/23328",0.000208908785430757,0.00501381085033816,0.00356844193295598,"Il1a/Il1rn/Traf1/Lmnb1/Il1b/Gadd45b",6
"GO:0030041","GO:0030041","actin filament polymerization","6/106","187/23328",0.000215047187456974,0.00508089744589115,0.00361618897165698,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","3/106","26/23328",0.000219713819350284,0.00508089744589115,0.00361618897165698,"Ptgs2/Il1a/Il1b",3
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","6/106","188/23328",0.000221326972074804,0.00508089744589115,0.00361618897165698,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0045766","GO:0045766","positive regulation of angiogenesis","6/106","188/23328",0.000221326972074804,0.00508089744589115,0.00361618897165698,"Lgals3/Itgax/Ptgs2/Il1a/Btg1/Il1b",6
"GO:1901342","GO:1901342","regulation of vasculature development","8/106","356/23328",0.000223732939065692,0.00508090287426605,0.00361619283515347,"Rgcc/Lgals3/Itgax/Ptgs2/Il1a/Btg1/Il1b/Ccr2",8
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","5/106","121/23328",0.000230553705898628,0.00518010028572236,0.00368679386364211,"Ccr1/Ccr6/Il1b/Rac2/Ccr2",5
"GO:0032623","GO:0032623","interleukin-2 production","4/106","66/23328",0.000233718354730647,0.00519592805464344,0.00369805884271872,"Il1a/Malt1/Il1b/Ccr2",4
"GO:0003158","GO:0003158","endothelium development","5/106","122/23328",0.000239546131470112,0.00524816520411196,0.00373523719670648,"Itgax/Icam1/Btg1/Clic4/Il1b",5
"GO:0030832","GO:0030832","regulation of actin filament length","6/106","191/23328",0.000241037890529763,0.00524816520411196,0.00373523719670648,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","3/106","27/23328",0.000246362985705248,0.00530937373274983,0.00377880068299779,"Ccr1/Lgals3/Ccr2",3
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","4/106","68/23328",0.000262261030063576,0.00559490197468961,0.00398201755375636,"Tmsb10/Capg/Gsn/Tmsb4x",4
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","3/106","28/23328",0.000275016861075003,0.00574450201983002,0.00408849127009434,"Il1a/Icam1/Ccr2",3
"GO:0048771","GO:0048771","tissue remodeling","6/106","196/23328",0.000276937359501451,0.00574450201983002,0.00408849127009434,"Il1a/Spp1/Dcstamp/Axl/Rac2/Ccr2",6
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","4/106","69/23328",0.000277433336184973,0.00574450201983002,0.00408849127009434,"Ptgs2/Icam1/Il1b/Tspo",4
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","8/106","370/23328",0.000290016036682267,0.00594673659682474,0.00423242616640038,"Tmsb10/Rgcc/S100a10/Icam1/Capg/Gsn/Vasp/Tmsb4x",8
"GO:0007254","GO:0007254","JNK cascade","6/106","200/23328",0.000308576171131825,0.00626646993683091,0.00445998757465837,"Il1a/Il1rn/Traf1/Lmnb1/Il1b/Gadd45b",6
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","7/106","285/23328",0.000328153814116645,0.0066005795753748,0.00469778091788039,"Lgals3/Nr4a3/Icam1/Malt1/Ccr6/Rac2/Ccr2",7
"GO:0002724","GO:0002724","regulation of T cell cytokine production","3/106","30/23328",0.000338589878991145,0.00674624362669149,0.00480145329890124,"Malt1/Il1b/Ccr2",3
"GO:0007409","GO:0007409","axonogenesis","9/106","482/23328",0.000355727981970566,0.00697837922564446,0.0049666694249503,"Olfm1/Emb/Nr4a3/Alcam/Flrt3/Nr4a2/Pitpna/Vasp/Rac2",9
"GO:0002263","GO:0002263","cell activation involved in immune response","7/106","289/23328",0.000356848937675001,0.00697837922564446,0.0049666694249503,"Lgals3/Nr4a3/Icam1/Malt1/Ccr6/Rac2/Ccr2",7
"GO:1904018","GO:1904018","positive regulation of vasculature development","6/106","208/23328",0.000380331445554813,0.00736935791753913,0.00524493775231553,"Lgals3/Itgax/Ptgs2/Il1a/Btg1/Il1b",6
"GO:0034341","GO:0034341","response to interferon-gamma","5/106","137/23328",0.000409114157948691,0.00785499183261486,0.005590574330629,"Ccl17/Ccl22/Zyx/Capg/Gsn",5
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","4/106","77/23328",0.000422375728316971,0.00797614263323454,0.00567680007987386,"Ptgs2/Icam1/Il1b/Tspo",4
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","5/106","138/23328",0.000422977260853347,0.00797614263323454,0.00567680007987386,"Tnfsf9/Il1a/Cdkn1a/Il1b/Ccr2",5
"GO:0051651","GO:0051651","maintenance of location in cell","6/106","213/23328",0.000431408225295355,0.00806313426392735,0.00573871397970906,"Tmsb10/Clec4b1/Srgn/Gsn/Tmsb4x/Tspo",6
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","5/106","140/23328",0.00045176418397089,0.00832453222436058,0.00592475678647673,"Tnfsf9/Il1a/Cdkn1a/Il1b/Ccr2",5
"GO:0008154","GO:0008154","actin polymerization or depolymerization","6/106","215/23328",0.00045327708608024,0.00832453222436058,0.00592475678647673,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","6/106","216/23328",0.00046453101732646,0.00845766817753002,0.00601951263831383,"Ccl17/Ccr1/Il1a/Ccl22/Icam1/Il1b",6
"GO:0046209","GO:0046209","nitric oxide metabolic process","4/106","81/23328",0.00051210926105526,0.00924422871238213,0.00657932545917149,"Ptgs2/Icam1/Il1b/Tspo",4
"GO:0032370","GO:0032370","positive regulation of lipid transport","4/106","82/23328",0.000536504549969672,0.00960252211471141,0.00683433093092499,"Anxa2/Il1a/Spp1/Il1b",4
"GO:0032272","GO:0032272","negative regulation of protein polymerization","4/106","83/23328",0.000561715134430688,0.00993117250728383,0.00706823880602139,"Tmsb10/Capg/Gsn/Tmsb4x",4
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","5/106","147/23328",0.000564271165186581,0.00993117250728383,0.00706823880602139,"Tmsb10/Lmo4/Capg/Gsn/Tmsb4x",5
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","3/106","36/23328",0.000583781539606928,0.0101121631314208,0.00719705390334378,"Il1a/Il1b/Rac2",3
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/106","84/23328",0.000587756342304989,0.0101121631314208,0.00719705390334378,"Plaur/Bcl2a1d/Ptgs2/Nr4a1",4
"GO:0050921","GO:0050921","positive regulation of chemotaxis","5/106","149/23328",0.000599970764011573,0.0101121631314208,0.00719705390334378,"Ccr1/Ccr6/Il1b/Rac2/Ccr2",5
"GO:0010876","GO:0010876","lipid localization","8/106","413/23328",0.000600355513834064,0.0101121631314208,0.00719705390334378,"Gm2a/Anxa2/Il1a/Spp1/Hilpda/Pitpna/Il1b/Tspo",8
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","8/106","413/23328",0.000600355513834064,0.0101121631314208,0.00719705390334378,"Plaur/Lgals3/Ptgs2/Icam1/Traf1/Nr4a2/Gsn/Il1b",8
"GO:0032271","GO:0032271","regulation of protein polymerization","6/106","227/23328",0.000603282459544993,0.0101121631314208,0.00719705390334378,"Tmsb10/Icam1/Capg/Gsn/Vasp/Tmsb4x",6
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","4/106","85/23328",0.000614643532170883,0.0102214735428733,0.00727485258135119,"Nr4a3/Malt1/Il1b/Ccr2",4
"GO:0002691","GO:0002691","regulation of cellular extravasation","3/106","37/23328",0.000633200878755734,0.0104478144994696,0.0074359445301249,"Il1a/Icam1/Ccr2",3
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","4/106","86/23328",0.000642392090697482,0.010517303066303,0.00748540110580174,"Ptgs2/Icam1/Il1b/Tspo",4
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","5/106","152/23328",0.000656664904307451,0.010657020553918,0.00758484118370955,"Tnfsf9/Il1a/Cdkn1a/Il1b/Ccr2",5
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","6/106","231/23328",0.000661017846857601,0.010657020553918,0.00758484118370955,"Plaur/Lgals3/Ptgs2/Icam1/Nr4a2/Il1b",6
