"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","81/916","376/23328",5.29228191620663e-37,2.22805068672299e-34,1.74113542850894e-34,"Ube2c/Birc5/Ccnb2/Cdk1/Ccna2/Cenpf/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Plk1/Clspn/Bub1/Cit/Fbxo5/Foxm1/Iqgap3/Cdca5/Ccnf/Ttk/Brca1/Cdc45/Cks1b/Spdl1/Mastl/Trip13/Tcf19/Ccne2/Ccne1/Ezh2/Cdc25b/Dtl/Dbf4/Atad5/Cdkn2c/Blm/Rnaseh2b/Lmnb1/Topbp1/Ube2s/Anp32b/Cdk5rap2/Rad21/Rbl1/Nasp/Rcc1/Rfwd3/Rpa2/Cep192/Cdk2/Cks2/Anapc15/Calm2/Tfdp1/Anapc5/Cdt1/Larp7/Bub3/Calm3/Cdk4/Rdx/Rpl17/Smc5/Anapc11/Rpl26/Rpl24/Arpp19/Nsmce2/Rcc2/Chmp4b/Rps27l/Slfn1/Tgfb1/Cdk2ap2/Psme1/Tpr/Camk2d/Bach1",81
"GO:0007051","GO:0007051","spindle organization","54/916","179/23328",6.40658007177817e-33,2.47240602603372e-30,1.93208967427836e-30,"Stmn1/Birc5/Prc1/Kif11/Tpx2/Aurkb/Cenpe/Cdc20/Ccnb1/Tacc3/Spc25/Cenpw/Ndc80/Plk1/Dlgap5/Aspm/Fbxo5/Kif4/Nuf2/Cenph/Kifc1/Spag5/Nek2/Stil/Incenp/Aurka/Knstrn/Kif23/Mybl2/Poc1a/Racgap1/Haus4/Ckap5/Tubg1/Tubb5/Haus3/Rcc1/Nup62/Cep192/Smc3/Ranbp1/Smc1a/Haus8/Kpnb1/Hnrnpu/Mapre1/Numa1/Stag1/Kif2a/Ptpa/Map4/Chmp4b/Myh9/Tpr",54
"GO:0051983","GO:0051983","regulation of chromosome segregation","42/916","103/23328",5.04390611690768e-32,1.7967945559538e-29,1.40412544371891e-29,"Ube2c/Birc5/Mki67/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Plk1/Bub1/Cit/Fbxo5/Cdca5/Sgo2a/Ect2/Kif2c/Spag5/Nek2/Ttk/Spdl1/Trip13/Knstrn/Racgap1/Fen1/Cdk5rap2/Rad21/Cep192/Smc6/Anapc15/Anapc5/Cdt1/Bub3/Smc5/Hnrnpu/Anapc11/Numa1/Sfpq/Nsmce2/Rcc2/Tpr",42
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","48/916","142/23328",5.87632795487146e-32,1.94380533992927e-29,1.5190086848758e-29,"Stmn1/Birc5/Nusap1/Prc1/Kif11/Tpx2/Aurkb/Cenpe/Cdc20/Ccnb1/Tacc3/Spc25/Ndc80/Mad2l1/Plk1/Dlgap5/Kif4/Nuf2/Cenph/Kifc1/Nek2/Stil/Spdl1/Aurka/Kif23/Mybl2/Poc1a/Racgap1/Cenpa/Ckap5/Tubg1/Cdk5rap2/Rcc1/Nup62/Cep192/Smc3/Nde1/Smc1a/Kpnb1/Hnrnpu/Numa1/Stag1/Kif2a/Ptpa/Map4/Chmp4b/Tpr/Ndel1",48
"GO:0008380","GO:0008380","RNA splicing","72/916","386/23328",8.89880525143214e-29,2.74735780795882e-26,2.14695385645079e-26,"Gemin6/Lsm2/Ppil1/Alyref/Snrpd1/Psip1/Lsm5/Srsf3/Lsm3/Larp7/Hnrnpa2b1/Snrnp25/Hnrnpa3/Ybx1/Snrpe/Snrpg/Lsm4/Srsf2/Snrpf/Srsf1/Hnrnpf/Hnrnpu/Raly/Ddx39b/Magoh/Srsf7/U2af1/Lsm6/Snrpa1/Tcerg1/Rnps1/Dcps/Tardbp/Hnrnpa1/Snrnp40/Ptbp1/Sf3a3/Dazap1/Sfpq/Ncl/Luc7l3/Sf3b5/Lsm8/Taf15/U2af2/Hnrnpk/Pnn/Strap/Snrpc/Rbm8a/Snrpd2/Wbp11/Syncrip/Srsf10/Thoc7/Rbm3/Bcas2/Snrpb/Snrpd3/Srrm1/Nono/Fus/Srsf5/Zranb2/Scaf11/Npm1/Luc7l2/Eif4a3/Hnrnpm/Sf3b2/Tra2b/Snu13",72
"GO:0007052","GO:0007052","mitotic spindle organization","41/916","116/23328",2.33795811634722e-28,6.7669275230025e-26,5.28809210789589e-26,"Stmn1/Birc5/Prc1/Kif11/Tpx2/Aurkb/Cenpe/Cdc20/Ccnb1/Tacc3/Spc25/Ndc80/Plk1/Dlgap5/Kif4/Nuf2/Cenph/Kifc1/Nek2/Stil/Aurka/Kif23/Mybl2/Poc1a/Racgap1/Ckap5/Tubg1/Rcc1/Nup62/Cep192/Smc3/Smc1a/Kpnb1/Hnrnpu/Numa1/Stag1/Kif2a/Ptpa/Map4/Chmp4b/Tpr",41
"GO:0006261","GO:0006261","DNA-dependent DNA replication","42/916","132/23328",6.57656386650312e-27,1.79153336857506e-24,1.40001402929026e-24,"Fbxo5/Rad51/Cdc45/Mcm10/E2f8/Prim1/Mcm7/Ccne2/Ccne1/Cenps/Mcm5/Brca2/Lig1/Dbf4/Rfc4/Tipin/Pola1/Blm/Rfc5/Nucks1/Mcm3/Topbp1/Mms22l/Orc6/Mcm6/Pold1/Mcm2/Rfc3/Mcm4/Rfwd3/Rpa1/Prim2/Pold2/Cdk2/Cdt1/Pold3/Samhd1/Pcna/Pole3/Cenpx/Rfc2/Npm1",42
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","61/916","297/23328",7.03259754454916e-27,1.80933106826707e-24,1.41392224316725e-24,"Ube2c/Birc5/Cdk1/Cenpf/Aurkb/Cenpe/Ccnb1/Bub1b/Ndc80/Mad2l1/Plk1/Clspn/Bub1/Fbxo5/Cdca5/Ttk/Brca1/Cdc45/Spdl1/Trip13/Ezh2/Cdc25b/Dtl/Dbf4/Atad5/Blm/Rnaseh2b/Lmnb1/Topbp1/Anp32b/Cdk5rap2/Rad21/Rbl1/Rfwd3/Rpa2/Cep192/Cdk2/Anapc15/Tfdp1/Anapc5/Cdt1/Larp7/Fzr1/Bub3/Paxip1/Cdk4/Rdx/Rpl17/Anapc11/Rpl26/Babam1/Nsmce2/Rcc2/Rps27l/Slfn1/Tgfb1/Cdk2ap2/Psme1/Npm1/Tpr/Camk2d",61
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","58/916","271/23328",1.37573294610888e-26,3.03381870163345e-24,2.37081196427185e-24,"Gemin6/Lsm2/Ppil1/Snrpd1/Psip1/Lsm5/Srsf3/Lsm3/Larp7/Hnrnpa2b1/Snrnp25/Snrpe/Snrpg/Lsm4/Srsf2/Snrpf/Srsf1/Hnrnpu/Ddx39b/Magoh/Srsf7/U2af1/Lsm6/Snrpa1/Rnps1/Dcps/Hnrnpa1/Ptbp1/Sf3a3/Dazap1/Sfpq/Ncl/Luc7l3/Sf3b5/Lsm8/U2af2/Hnrnpk/Strap/Snrpc/Rbm8a/Snrpd2/Wbp11/Srsf10/Rbm3/Bcas2/Snrpb/Snrpd3/Srrm1/Nono/Srsf5/Scaf11/Npm1/Luc7l2/Eif4a3/Hnrnpm/Sf3b2/Tra2b/Snu13",58
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","58/916","271/23328",1.37573294610888e-26,3.03381870163345e-24,2.37081196427185e-24,"Gemin6/Lsm2/Ppil1/Snrpd1/Psip1/Lsm5/Srsf3/Lsm3/Larp7/Hnrnpa2b1/Snrnp25/Snrpe/Snrpg/Lsm4/Srsf2/Snrpf/Srsf1/Hnrnpu/Ddx39b/Magoh/Srsf7/U2af1/Lsm6/Snrpa1/Rnps1/Dcps/Hnrnpa1/Ptbp1/Sf3a3/Dazap1/Sfpq/Ncl/Luc7l3/Sf3b5/Lsm8/U2af2/Hnrnpk/Strap/Snrpc/Rbm8a/Snrpd2/Wbp11/Srsf10/Rbm3/Bcas2/Snrpb/Snrpd3/Srrm1/Nono/Srsf5/Scaf11/Npm1/Luc7l2/Eif4a3/Hnrnpm/Sf3b2/Tra2b/Snu13",58
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","58/916","271/23328",1.37573294610888e-26,3.03381870163345e-24,2.37081196427185e-24,"Gemin6/Lsm2/Ppil1/Snrpd1/Psip1/Lsm5/Srsf3/Lsm3/Larp7/Hnrnpa2b1/Snrnp25/Snrpe/Snrpg/Lsm4/Srsf2/Snrpf/Srsf1/Hnrnpu/Ddx39b/Magoh/Srsf7/U2af1/Lsm6/Snrpa1/Rnps1/Dcps/Hnrnpa1/Ptbp1/Sf3a3/Dazap1/Sfpq/Ncl/Luc7l3/Sf3b5/Lsm8/U2af2/Hnrnpk/Strap/Snrpc/Rbm8a/Snrpd2/Wbp11/Srsf10/Rbm3/Bcas2/Snrpb/Snrpd3/Srrm1/Nono/Srsf5/Scaf11/Npm1/Luc7l2/Eif4a3/Hnrnpm/Sf3b2/Tra2b/Snu13",58
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","57/916","265/23328",2.88781133920714e-26,6.07884286903103e-24,4.75038056660007e-24,"Ube2c/Birc5/Cdk1/Cenpf/Aurkb/Cenpe/Ccnb1/Bub1b/Ndc80/Mad2l1/Plk1/Clspn/Bub1/Fbxo5/Cdca5/Ttk/Brca1/Cdc45/Spdl1/Trip13/Ezh2/Cdc25b/Dtl/Dbf4/Atad5/Blm/Rnaseh2b/Lmnb1/Topbp1/Anp32b/Cdk5rap2/Rad21/Rbl1/Rfwd3/Rpa2/Cep192/Cdk2/Anapc15/Tfdp1/Anapc5/Cdt1/Larp7/Bub3/Cdk4/Rdx/Rpl17/Anapc11/Rpl26/Nsmce2/Rcc2/Rps27l/Slfn1/Tgfb1/Cdk2ap2/Psme1/Tpr/Camk2d",57
"GO:0006397","GO:0006397","mRNA processing","75/916","462/23328",6.18796886664658e-26,1.24593407919306e-23,9.73649288948785e-24,"Ccnb1/Gemin6/Lsm2/Ppil1/Alyref/Snrpd1/Psip1/Lsm5/Srsf3/Lsm3/Larp7/Hnrnpa2b1/Snrnp25/Slbp/Hnrnpa3/Ybx1/Snrpe/Snrpg/Lsm4/Srsf2/Snrpf/Srsf1/Srrt/Hnrnpf/Hnrnpu/Raly/Nudt21/Ddx39b/Magoh/Srsf7/U2af1/Lsm6/Rprd1b/Snrpa1/Tcerg1/Rnps1/Dcps/Tardbp/Hnrnpa1/Snrnp40/Ptbp1/Sf3a3/Dazap1/Sfpq/Ncl/Luc7l3/Sf3b5/Lsm8/U2af2/Hnrnpk/Pnn/Strap/Snrpc/Rbm8a/Snrpd2/Wbp11/Syncrip/Srsf10/Thoc7/Rbm3/Bcas2/Snrpb/Snrpd3/Srrm1/Nono/Srsf5/Zranb2/Scaf11/Npm1/Luc7l2/Eif4a3/Hnrnpm/Sf3b2/Tra2b/Snu13",75
"GO:0090068","GO:0090068","positive regulation of cell cycle process","55/916","254/23328",1.55304100478711e-25,2.99672203882046e-23,2.34182235721846e-23,"Ube2c/Birc5/Nusap1/Cdk1/Aurkb/Cenpe/Ccnb1/Ndc80/Mad2l1/Kif20b/Cit/Fbxo5/Cdca5/Sgo2a/Ect2/Spag5/Brca1/Cdc45/Plk4/E2f8/Kif23/Ezh2/Poc1a/Cdc25b/Dtl/Racgap1/Dbf4/Atad5/Fen1/Lmnb1/Anp32b/Rad21/Nup62/Tfdp1/Anapc5/Ranbp1/Cdt1/Larp7/Cdk4/Rdx/Rpl17/Smc5/Hnrnpu/Anapc11/Numa1/Rpl26/Sfpq/Nsmce2/Rcc2/Phip/Tgfb1/Npm1/Tnf/Tpr/Camk2d",55
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","33/916","82/23328",3.27710944776024e-25,6.07051754103107e-23,4.74387464479988e-23,"Ube2c/Birc5/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Plk1/Bub1/Cit/Fbxo5/Cdca5/Sgo2a/Ttk/Spdl1/Trip13/Fen1/Cdk5rap2/Rad21/Cep192/Anapc15/Anapc5/Cdt1/Bub3/Smc5/Hnrnpu/Anapc11/Numa1/Sfpq/Nsmce2/Tpr",33
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","44/916","160/23328",3.4282735310617e-25,6.10628258551798e-23,4.77182364363973e-23,"Ube2c/Birc5/Mki67/Nusap1/Kif11/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Kif20b/Plk1/Bub1/Cit/Fbxo5/Cdca5/Nek2/Ttk/Spdl1/Trip13/Tubg1/Cdk5rap2/Rad21/Rcc1/Nup62/Cep192/Anapc15/Anapc5/Ranbp1/Cdt1/Bub3/Smc5/Hnrnpu/Anapc11/Ywhah/Numa1/Nsmce2/Chmp4b/Phip/Tgfb1/Tnf/Tpr",44
"GO:0045787","GO:0045787","positive regulation of cell cycle","64/916","358/23328",1.2720827844138e-24,2.18185754615566e-22,1.70503727595112e-22,"Ube2c/Birc5/Nusap1/Cdk1/Aurkb/Cenpe/Ccnb1/Ndc80/Mad2l1/Kif20b/Cit/Fbxo5/Cdca5/Sgo2a/Ect2/Spag5/Stil/Brca1/Cdc45/Cks1b/Aurka/Plk4/E2f8/Kif23/Ezh2/Poc1a/Cdc25b/Dtl/Brca2/Racgap1/Dbf4/Atad5/Fen1/Hmgb1/Lmnb1/Anp32b/Rad21/Nup62/Cks2/Tfdp1/Anapc5/Ranbp1/Cdt1/Larp7/Cdk4/Rdx/Rpl17/Smc5/Hnrnpu/Anapc11/Ddx39b/Numa1/Rpl26/Sfpq/Nsmce2/Rcc2/Phip/Mif/Tgfb1/Npm1/Tnf/Tpr/Camk2d/Dusp3",64
"GO:0051783","GO:0051783","regulation of nuclear division","47/916","191/23328",1.56621973586328e-24,2.59041557027959e-22,2.0243095683827e-22,"Ube2c/Birc5/Mki67/Nusap1/Kif11/Aurkb/Cenpe/Cdc20/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Kif20b/Plk1/Bub1/Cit/Fbxo5/Cdca5/Sgo2a/Nek2/Ttk/Spdl1/Trip13/Tubg1/Cdk5rap2/Rad21/Rcc1/Nup62/Cep192/Anapc15/Anapc5/Ranbp1/Cdt1/Fzr1/Bub3/Smc5/Hnrnpu/Anapc11/Ywhah/Numa1/Nsmce2/Chmp4b/Phip/Tgfb1/Tnf/Tpr",47
"GO:0051304","GO:0051304","chromosome separation","34/916","92/23328",1.76594879290909e-24,2.82003753791792e-22,2.20375025409127e-22,"Top2a/Ube2c/Birc5/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Plk1/Ncapd2/Ncaph/Bub1/Cit/Fbxo5/Ttk/Spdl1/Trip13/Cenps/Ncapd3/Cdk5rap2/Rad21/Cep192/Anapc15/Ncaph2/Anapc5/Cdt1/Bub3/Cenpx/Anapc11/Numa1/Nsmce2/Tpr",34
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","29/916","69/23328",5.79897531019285e-23,8.95168488716769e-21,6.99539547945369e-21,"Ube2c/Birc5/Aurkb/Cenpe/Ccnb1/Tacc3/Bub1b/Ndc80/Mad2l1/Plk1/Bub1/Cit/Fbxo5/Ttk/Spdl1/Trip13/Cdk5rap2/Rad21/Cep192/Anapc15/Anapc5/Cdt1/Bub3/Smc5/Hnrnpu/Anapc11/Numa1/Nsmce2/Tpr",29
"GO:0006310","GO:0006310","DNA recombination","55/916","288/23328",9.75940852561985e-23,1.45792970587566e-20,1.13931567100445e-20,"Top2a/Rad51ap1/Rad51/Brca1/Hmgb3/Cdc45/Brip1/Fignl1/Trip13/Mcm7/Cenps/Mcm5/Brca2/Lig1/Atad5/Blm/Hmgb2/Hmgb1/Nsd2/Nucks1/Mcm3/Topbp1/Mms22l/Mcm6/Gins2/Rad21/Mcm2/Mcm4/Rfwd3/Rpa2/Rpa1/Nsmce1/Rpa3/Smc6/Rhno1/Uchl5/Paxip1/Rif1/Rad50/Samhd1/Cgas/Rnf168/Ptprc/Cenpx/Smc5/Actl6a/Sfpq/Nsmce2/Psmd14/Smchd1/H1f0/Hspd1/Swi5/Tgfb1/Nono",55
